"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"08.04.2022","42.715,0","43.565,0","44.090,0","42.445,0","-","-1,53%"
"07.04.2022","43.380,0","43.880,0","43.885,0","42.720,0","4,61K","-0,90%"
"06.04.2022","43.775,0","45.995,0","46.060,0","43.130,0","7,11K","-5,13%"
"05.04.2022","46.140,0","46.600,0","47.445,0","45.550,0","7,49K","0,12%"
"04.04.2022","46.085,0","47.225,0","47.610,0","45.205,0","5,29K","-1,05%"
"03.04.2022","46.572,5","46.622,5","47.617,5","46.410,0","-","0,05%"
"01.04.2022","46.550,0","45.865,0","46.910,0","44.345,0","5,69K","1,78%"
"31.03.2022","45.735,0","47.220,0","47.875,0","45.620,0","5,48K","-3,19%"
"30.03.2022","47.240,0","47.430,0","48.000,0","46.715,0","4,07K","-1,44%"
"29.03.2022","47.930,0","47.970,0","48.390,0","47.235,0","4,68K","7,70%"
"28.03.2022","44.504,0","47.045,0","48.465,0","46.867,5","-","-5,43%"
"27.03.2022","47.060,0","44.782,5","47.130,0","44.782,5","-","5,74%"
"25.03.2022","44.504,0","43.975,0","45.170,0","43.625,0","0,69K","1,23%"
"24.03.2022","43.965,0","42.430,0","44.340,0","42.345,0","11,12K","4,06%"
"23.03.2022","42.250,0","42.880,0","42.985,0","41.815,0","8,00K","-0,33%"
"22.03.2022","42.390,0","41.335,0","43.490,0","40.885,0","10,06K","2,84%"
"21.03.2022","41.220,0","41.445,0","41.595,0","40.555,0","5,71K","-0,16%"
"20.03.2022","41.285,0","41.872,5","41.872,5","41.227,5","-","-1,92%"
"18.03.2022","42.095,0","41.050,0","42.360,0","40.180,0","5,11K","2,96%"
"17.03.2022","40.885,0","41.200,0","41.520,0","40.570,0","2,55K","-0,09%"
"16.03.2022","40.920,0","39.725,0","41.765,0","38.810,0","8,47K","2,92%"
"15.03.2022","39.760,0","38.725,0","39.935,0","38.085,0","4,60K","2,40%"
"14.03.2022","38.830,0","38.725,0","39.340,0","37.495,0","4,21K","2,81%"
"13.03.2022","37.770,0","38.880,0","38.880,0","37.505,0","-","-1,45%"
"11.03.2022","38.325,0","39.530,0","40.260,0","38.240,0","5,47K","-3,29%"
"10.03.2022","39.630,0","42.055,0","42.245,0","38.555,0","5,92K","-5,46%"
"09.03.2022","41.920,0","38.540,0","42.715,0","38.540,0","7,47K","8,87%"
"08.03.2022","38.505,0","38.110,0","39.410,0","37.895,0","5,23K","2,57%"
"07.03.2022","37.540,0","39.060,0","39.540,0","37.180,0","5,83K","-2,07%"
"06.03.2022","38.335,0","39.377,5","39.377,5","38.135,0","-","-3,06%"
"04.03.2022","39.545,0","42.495,0","42.640,0","39.090,0","5,66K","-6,02%"
"03.03.2022","42.080,0","44.205,0","44.325,0","41.870,0","6,11K","-4,20%"
"02.03.2022","43.925,0","44.205,0","45.455,0","43.420,0","6,40K","-0,71%"
"01.03.2022","44.240,0","43.100,0","45.110,0","42.930,0","8,75K","12,85%"
"28.02.2022","39.202,1","37.630,0","43.420,0","37.405,0","-","4,17%"
"27.02.2022","37.632,5","38.950,0","38.982,5","37.210,0","-","-4,00%"
"25.02.2022","39.202,1","38.110,0","39.645,0","37.900,0","0,54K","2,20%"
"24.02.2022","38.360,0","37.670,0","39.740,0","34.295,0","14,20K","1,86%"
"23.02.2022","37.660,0","37.890,0","39.235,0","37.365,0","9,50K","-0,67%"
"22.02.2022","37.915,0","38.860,0","39.460,0","36.340,0","12,99K","2,45%"
"21.02.2022","37.010,0","38.332,5","39.450,0","36.870,0","-","-3,44%"
"20.02.2022","38.327,5","40.010,0","40.010,0","38.295,0","-","-4,05%"
"18.02.2022","39.945,0","40.675,0","41.000,0","39.485,0","7,27K","-2,33%"
"17.02.2022","40.900,0","44.075,0","44.275,0","40.090,0","6,68K","-7,41%"
"16.02.2022","44.175,0","44.210,0","44.860,0","43.350,0","3,89K","-0,09%"
"15.02.2022","44.215,0","42.665,0","44.620,0","42.495,0","4,09K","4,76%"
"14.02.2022","42.205,0","42.470,0","42.930,0","41.560,0","5,40K","0,29%"
"13.02.2022","42.082,5","42.617,5","42.617,5","42.040,0","-","-0,73%"
"11.02.2022","42.390,0","43.950,0","44.145,0","42.075,0","6,22K","-4,05%"
"10.02.2022","44.180,0","44.640,0","45.905,0","43.270,0","8,45K","-1,50%"
"09.02.2022","44.855,0","44.235,0","44.900,0","43.210,0","4,10K","1,16%"
"08.02.2022","44.340,0","44.110,0","45.605,0","42.780,0","5,87K","0,24%"
"07.02.2022","44.235,0","41.420,0","44.615,0","41.420,0","7,46K","4,20%"
"06.02.2022","42.450,0","41.635,0","42.730,0","41.535,0","-","4,45%"
"04.02.2022","40.640,0","36.930,0","40.935,0","36.895,0","9,60K","12,06%"
"03.02.2022","36.265,0","36.970,0","37.100,0","36.235,0","4,22K","-3,38%"
"02.02.2022","37.535,0","38.685,0","38.900,0","36.515,0","4,40K","-2,72%"
"01.02.2022","38.585,0","38.450,0","39.275,0","38.055,0","4,10K","4,07%"
"31.01.2022","37.075,9","37.900,0","38.782,5","36.610,0","-","-2,19%"
"30.01.2022","37.905,0","38.147,5","38.255,0","37.887,5","-","2,24%"
"28.01.2022","37.075,9","36.535,0","37.415,0","36.215,0","0,90K","4,25%"
"27.01.2022","35.565,0","36.555,0","37.210,0","35.485,0","8,33K","-4,03%"
"26.01.2022","37.060,0","36.765,0","38.895,0","36.330,0","10,25K","0,56%"
"25.01.2022","36.855,0","36.490,0","37.550,0","35.725,0","8,97K","-0,98%"
"24.01.2022","37.220,0","35.555,0","37.600,0","32.855,0","16,30K","2,42%"
"23.01.2022","36.340,0","36.620,0","36.620,0","35.430,0","-","-4,82%"
"21.01.2022","38.180,0","41.125,0","41.135,0","36.150,0","11,78K","-10,53%"
"20.01.2022","42.675,0","41.940,0","43.545,0","41.260,0","7,23K","2,65%"
"19.01.2022","41.575,0","42.430,0","42.615,0","41.080,0","6,54K","-0,22%"
"18.01.2022","41.665,0","43.270,0","43.315,0","41.175,0","6,82K","-1,26%"
"17.01.2022","42.195,0","43.065,0","43.210,0","41.582,5","-","-2,02%"
"16.01.2022","43.065,0","42.972,5","43.292,5","42.460,0","-","-0,13%"
"14.01.2022","43.120,0","42.620,0","43.445,0","41.680,0","4,20K","1,04%"
"13.01.2022","42.675,0","43.880,0","44.450,0","42.280,0","4,07K","-2,62%"
"12.01.2022","43.825,0","42.695,0","44.310,0","42.455,0","4,07K","2,38%"
"11.01.2022","42.805,0","41.595,0","43.155,0","41.220,0","6,19K","2,54%"
"10.01.2022","41.745,0","42.205,0","42.245,0","39.470,0","8,67K","-0,16%"
"09.01.2022","41.810,0","41.755,0","42.340,0","41.527,5","-","-0,14%"
"07.01.2022","41.870,0","43.170,0","43.240,0","40.470,0","9,28K","-3,11%"
"06.01.2022","43.215,0","43.405,0","43.720,0","42.375,0","5,22K","-1,40%"
"05.01.2022","43.830,0","46.100,0","47.100,0","43.290,0","8,92K","-5,34%"
"04.01.2022","46.305,0","46.205,0","47.650,0","45.485,0","5,05K","-3,49%"
"03.01.2022","47.977,0","47.977,0","47.977,0","47.977,0","-","0,00%"
"31.12.2021","47.977,0","47.055,0","48.590,0","46.915,0","0,49K","1,71%"
"30.12.2021","47.170,0","47.230,0","47.970,0","45.880,0","6,48K","-0,42%"
"29.12.2021","47.370,0","47.585,0","48.095,0","46.550,0","6,91K","-0,81%"
"28.12.2021","47.755,0","51.025,0","51.045,0","47.300,0","7,87K","-6,86%"
"27.12.2021","51.275,0","51.040,0","52.200,0","50.520,0","5,51K","0,77%"
"26.12.2021","50.885,0","50.912,5","51.142,5","50.745,0","-","-0,02%"
"24.12.2021","50.895,0","50.895,0","50.895,0","50.895,0","-","-0,32%"
"23.12.2021","51.060,0","49.085,0","51.470,0","48.035,0","4,76K","4,11%"
"22.12.2021","49.045,0","49.280,0","49.635,0","48.500,0","2,81K","0,74%"
"21.12.2021","48.685,0","46.835,0","49.390,0","46.710,0","4,00K","3,45%"
"20.12.2021","47.060,0","47.280,0","47.555,0","45.515,0","4,30K","1,01%"
"19.12.2021","46.590,0","46.877,5","47.360,0","46.505,0","-","0,74%"
"17.12.2021","46.250,0","47.870,0","48.010,0","45.415,0","4,53K","-3,67%"
"16.12.2021","48.010,0","48.940,0","49.500,0","47.595,0","5,53K","-2,72%"
"15.12.2021","49.350,0","48.350,0","49.605,0","46.570,0","8,30K","3,09%"
"14.12.2021","47.870,0","46.950,0","48.700,0","46.295,0","5,87K","2,74%"
"13.12.2021","46.595,0","50.205,0","50.480,0","45.700,0","6,83K","-7,05%"
"12.12.2021","50.130,0","47.950,0","50.460,0","47.950,0","-","3,38%"
"10.12.2021","48.490,0","47.940,0","50.265,0","47.325,0","6,04K","1,71%"
"09.12.2021","47.675,0","50.400,0","50.940,0","47.345,0","5,16K","-6,38%"
"08.12.2021","50.925,0","50.600,0","51.370,0","48.645,0","4,85K","0,64%"
"07.12.2021","50.600,0","50.745,0","52.195,0","50.360,0","4,99K","3,35%"
"06.12.2021","48.960,0","49.265,0","50.730,0","47.215,0","9,34K","-0,81%"
"05.12.2021","49.360,0","53.652,5","53.652,5","49.030,0","-","-7,82%"
"03.12.2021","53.545,0","57.030,0","57.945,0","51.585,0","11,18K","-6,35%"
"02.12.2021","57.175,0","57.305,0","57.705,0","55.990,0","5,84K","0,32%"
"01.12.2021","56.990,0","57.660,0","59.545,0","56.650,0","6,55K","-1,37%"
"30.11.2021","57.780,0","58.530,0","59.680,0","56.145,0","7,79K","6,09%"
"29.11.2021","54.465,6","57.785,0","59.255,0","57.095,0","-","-5,72%"
"28.11.2021","57.770,0","55.385,0","57.870,0","55.385,0","-","6,07%"
"26.11.2021","54.465,6","57.000,0","59.470,0","53.625,0","2,82K","-8,37%"
"25.11.2021","59.442,5","57.590,0","59.910,0","57.385,0","-","3,53%"
"24.11.2021","57.415,0","57.650,0","57.765,0","55.825,0","10,09K","-0,76%"
"23.11.2021","57.855,0","56.575,0","57.940,0","55.375,0","9,70K","3,65%"
"22.11.2021","55.815,0","59.100,0","59.645,0","55.585,0","11,80K","-6,09%"
"21.11.2021","59.435,0","58.515,0","59.955,0","58.515,0","-","2,65%"
"19.11.2021","57.900,0","56.450,0","58.410,0","55.600,0","8,25K","-0,20%"
"18.11.2021","58.015,0","59.980,0","61.035,0","56.600,0","9,18K","-4,08%"
"17.11.2021","60.485,0","60.700,0","60.890,0","58.475,0","6,30K","1,26%"
"16.11.2021","59.730,0","63.955,0","64.025,0","58.515,0","9,16K","-6,54%"
"15.11.2021","63.910,0","64.625,0","66.555,0","63.415,0","5,44K","-2,69%"
"14.11.2021","65.675,0","64.195,0","65.675,0","64.195,0","-","2,24%"
"12.11.2021","64.235,0","65.400,0","65.720,0","62.385,0","6,90K","-1,26%"
"11.11.2021","65.055,0","65.210,0","65.895,0","64.340,0","3,91K","-1,54%"
"10.11.2021","66.075,0","67.670,0","69.355,0","63.020,0","7,71K","-2,29%"
"09.11.2021","67.625,0","66.715,0","69.000,0","66.480,0","5,46K","1,71%"
"08.11.2021","66.485,0","62.910,0","67.035,0","62.905,0","6,02K","4,27%"
"07.11.2021","63.765,0","61.135,0","63.765,0","61.135,0","-","3,89%"
"05.11.2021","61.380,0","61.435,0","62.865,0","60.905,0","3,53K","0,03%"
"04.11.2021","61.360,0","63.450,0","63.475,0","60.860,0","5,01K","-2,70%"
"03.11.2021","63.065,0","63.580,0","63.965,0","60.945,0","5,50K","-1,48%"
"02.11.2021","64.015,0","61.010,0","64.665,0","60.900,0","5,24K","4,69%"
"01.11.2021","61.149,3","61.687,5","62.827,5","59.700,0","-","-0,86%"
"31.10.2021","61.682,5","62.770,0","62.772,5","61.642,5","-","0,87%"
"29.10.2021","61.149,3","61.295,0","62.030,0","60.220,0","0,64K","-0,30%"
"28.10.2021","61.335,0","58.790,0","62.400,0","57.855,0","9,72K","3,84%"
"27.10.2021","59.065,0","61.255,0","61.450,0","57.855,0","12,93K","-4,70%"
"26.10.2021","61.975,0","62.855,0","63.345,0","61.810,0","7,40K","-1,20%"
"25.10.2021","62.725,0","61.080,0","63.865,0","60.820,0","7,18K","1,78%"
"24.10.2021","61.630,0","61.430,0","61.842,5","61.430,0","-","0,90%"
"22.10.2021","61.080,0","62.890,0","63.950,0","60.210,0","10,13K","-2,91%"
"21.10.2021","62.910,0","66.160,0","66.960,0","62.140,0","15,61K","-5,63%"
"20.10.2021","66.665,0","64.490,0","67.680,0","63.830,0","15,20K","3,10%"
"19.10.2021","64.660,0","61.905,0","64.780,0","61.730,0","15,28K","4,88%"
"18.10.2021","61.650,0","61.120,0","63.230,0","60.100,0","10,02K","-0,39%"
"17.10.2021","61.890,0","63.012,5","63.012,5","60.800,0","-","-0,30%"
"15.10.2021","62.075,0","58.150,0","63.525,0","57.250,0","11,67K","6,67%"
"14.10.2021","58.195,0","57.700,0","59.025,0","57.190,0","6,32K","0,77%"
"13.10.2021","57.750,0","56.350,0","57.950,0","54.700,0","6,94K","3,47%"
"12.10.2021","55.815,0","57.700,0","58.215,0","54.370,0","6,69K","-3,75%"
"11.10.2021","57.990,0","55.330,0","58.355,0","54.820,0","5,69K","5,17%"
"10.10.2021","55.137,5","54.852,5","55.445,0","54.835,0","-","-0,08%"
"08.10.2021","55.180,0","54.925,0","56.815,0","54.155,0","5,06K","1,30%"
"07.10.2021","54.470,0","55.580,0","56.325,0","53.855,0","5,32K","-2,21%"
"06.10.2021","55.700,0","52.165,0","55.935,0","50.855,0","9,66K","7,88%"
"05.10.2021","51.630,0","49.310,0","52.165,0","49.100,0","8,41K","3,56%"
"04.10.2021","49.855,0","48.070,0","50.000,0","47.180,0","5,87K","2,61%"
"03.10.2021","48.587,5","48.575,0","48.690,0","48.030,0","-","0,41%"
"01.10.2021","48.390,0","43.735,0","48.705,0","43.330,0","9,40K","10,95%"
"30.09.2021","43.615,0","41.240,0","44.175,0","41.040,0","4,87K","5,98%"
"29.09.2021","41.155,0","41.890,0","42.735,0","40.785,0","3,69K","-1,07%"
"28.09.2021","41.600,0","43.215,0","43.555,0","41.145,0","4,67K","-3,59%"
"27.09.2021","43.150,0","43.635,0","44.580,0","42.770,0","5,22K","-0,74%"
"26.09.2021","43.470,0","43.130,0","44.207,5","42.942,5","-","2,62%"
"24.09.2021","42.359,4","44.790,0","45.115,0","40.855,0","1,10K","-5,42%"
"23.09.2021","44.785,0","43.255,0","44.970,0","43.095,0","5,36K","3,23%"
"22.09.2021","43.385,0","41.330,0","44.025,0","40.145,0","7,83K","3,22%"
"21.09.2021","42.030,0","43.410,0","43.870,0","40.085,0","8,52K","-4,00%"
"20.09.2021","43.780,0","47.415,0","47.620,0","42.365,0","8,33K","-7,28%"
"19.09.2021","47.217,5","46.952,5","47.612,5","46.822,5","-","-0,57%"
"17.09.2021","47.490,0","47.600,0","48.225,0","46.670,0","3,89K","-0,01%"
"16.09.2021","47.495,0","48.270,0","48.600,0","47.050,0","4,54K","-1,44%"
"15.09.2021","48.190,0","46.700,0","48.510,0","46.635,0","3,08K","3,60%"
"14.09.2021","46.515,0","45.215,0","47.025,0","44.705,0","3,80K","3,79%"
"13.09.2021","44.815,0","45.240,0","46.945,0","43.310,0","7,36K","-2,81%"
"12.09.2021","46.110,0","45.120,0","46.502,5","45.025,0","-","0,95%"
"10.09.2021","45.675,0","46.545,0","47.065,0","44.750,0","4,85K","-2,08%"
"09.09.2021","46.645,0","46.250,0","47.465,0","45.545,0","4,05K","0,27%"
"08.09.2021","46.520,0","46.590,0","47.440,0","44.500,0","5,68K","-0,56%"
"07.09.2021","46.780,0","51.755,0","53.125,0","43.705,0","13,97K","-11,50%"
"06.09.2021","52.857,5","51.975,0","52.985,0","51.182,5","-","1,70%"
"05.09.2021","51.975,0","51.860,0","52.140,0","51.790,0","-","2,49%"
"03.09.2021","50.710,0","49.900,0","51.260,0","48.445,0","5,12K","2,70%"
"02.09.2021","49.375,0","48.600,0","50.570,0","48.400,0","4,77K","2,18%"
"01.09.2021","48.320,0","46.940,0","49.270,0","46.530,0","4,28K","1,96%"
"31.08.2021","47.390,0","48.610,0","48.610,0","46.695,0","4,06K","-2,82%"
"30.08.2021","48.765,0","49.070,0","49.510,0","47.460,0","3,42K","-0,23%"
"29.08.2021","48.877,5","49.197,5","49.510,0","48.870,0","-","1,93%"
"27.08.2021","47.952,0","47.205,0","48.210,0","46.420,0","-","2,16%"
"26.08.2021","46.940,0","48.950,0","49.345,0","46.230,0","6,14K","-3,62%"
"25.08.2021","48.705,0","48.205,0","49.135,0","47.065,0","6,13K","1,03%"
"24.08.2021","48.210,0","49.520,0","49.885,0","47.735,0","5,78K","-2,17%"
"23.08.2021","49.280,0","48.815,0","50.585,0","48.640,0","5,96K","-0,10%"
"22.08.2021","49.327,5","48.672,5","49.557,5","48.652,5","-","1,23%"
"20.08.2021","48.730,0","46.545,0","49.185,0","46.370,0","5,40K","4,35%"
"19.08.2021","46.700,0","44.530,0","46.895,0","43.900,0","6,21K","4,11%"
"18.08.2021","44.855,0","44.795,0","46.105,0","44.155,0","5,15K","-1,46%"
"17.08.2021","45.520,0","46.000,0","47.205,0","44.570,0","4,39K","-1,25%"
"16.08.2021","46.095,0","46.905,0","48.100,0","45.670,0","4,13K","-1,97%"
"15.08.2021","47.020,0","46.905,0","47.330,0","46.905,0","-","1,11%"
"13.08.2021","46.505,0","44.310,0","48.005,0","43.830,0","3,80K","4,84%"
"12.08.2021","44.360,0","46.315,0","46.315,0","43.780,0","5,19K","-4,51%"
"11.08.2021","46.455,0","45.755,0","46.835,0","45.250,0","3,45K","2,11%"
"10.08.2021","45.495,0","45.760,0","46.800,0","44.650,0","5,33K","-1,19%"
"09.08.2021","46.045,0","44.255,0","46.520,0","42.890,0","7,17K","4,84%"
"08.08.2021","43.917,5","42.820,0","44.707,5","42.820,0","-","2,21%"
"06.08.2021","42.970,0","41.095,0","43.430,0","39.910,0","6,63K","5,43%"
"05.08.2021","40.755,0","39.940,0","41.480,0","37.300,0","6,71K","2,30%"
"04.08.2021","39.840,0","38.265,0","39.945,0","37.465,0","3,67K","4,94%"
"03.08.2021","37.965,0","39.180,0","39.830,0","37.580,0","5,44K","-3,10%"
"02.08.2021","39.180,0","41.185,0","41.500,0","38.715,0","4,78K","-1,95%"
"01.08.2021","39.960,0","41.287,5","41.480,0","39.470,0","-","2,41%"
"30.07.2021","39.020,9","39.640,0","40.240,0","38.455,0","0,41K","-1,65%"
"29.07.2021","39.675,0","40.165,0","40.650,0","39.290,0","6,10K","-1,72%"
"28.07.2021","40.370,0","38.340,0","40.940,0","38.150,0","10,48K","6,55%"
"27.07.2021","37.890,0","37.090,0","38.795,0","36.425,0","7,58K","-4,03%"
"26.07.2021","39.480,0","34.475,0","40.580,0","34.420,0","17,25K","22,34%"
"23.07.2021","32.270,0","32.180,0","32.930,0","31.980,0","2,50K","-0,45%"
"22.07.2021","32.415,0","31.920,0","32.590,0","31.680,0","3,23K","2,51%"
"21.07.2021","31.620,0","29.625,0","32.830,0","29.435,0","9,99K","6,41%"
"20.07.2021","29.715,0","30.680,0","31.015,0","29.215,0","4,34K","-3,18%"
"19.07.2021","30.690,0","31.760,0","31.860,0","30.280,0","3,95K","-3,31%"
"18.07.2021","31.740,0","31.770,0","31.882,5","31.377,5","-","-0,58%"
"16.07.2021","31.925,0","31.700,0","32.205,0","30.960,0","4,09K","1,64%"
"15.07.2021","31.410,0","32.930,0","33.180,0","30.970,0","6,73K","-4,06%"
"14.07.2021","32.740,0","32.535,0","33.195,0","31.515,0","3,55K","1,63%"
"13.07.2021","32.215,0","32.830,0","33.330,0","32.150,0","3,08K","-1,66%"
"12.07.2021","32.760,0","34.430,0","34.830,0","32.600,0","3,83K","-4,54%"
"11.07.2021","34.317,5","34.600,0","34.685,0","34.237,5","-","2,58%"
"09.07.2021","33.455,0","32.680,0","33.740,0","32.295,0","2,66K","1,50%"
"08.07.2021","32.960,0","34.200,0","34.300,0","32.040,0","5,75K","-5,01%"
"07.07.2021","34.700,0","33.800,0","35.140,0","33.675,0","3,87K","2,13%"
"06.07.2021","33.975,0","35.800,0","35.955,0","33.315,0","7,00K","0,50%"
"05.07.2021","33.805,0","35.335,0","35.335,0","33.312,5","-","-4,33%"
"04.07.2021","35.335,0","35.800,0","35.955,0","35.227,5","-","6,16%"
"02.07.2021","33.285,0","33.460,0","33.995,0","32.620,0","3,49K","0,77%"
"01.07.2021","33.030,0","34.765,0","35.185,0","32.695,0","4,61K","-4,88%"
"30.06.2021","34.725,0","36.215,0","36.215,0","34.020,0","3,88K","-4,68%"
"29.06.2021","36.430,0","34.680,0","36.650,0","34.200,0","4,84K","5,52%"
"28.06.2021","34.525,0","32.775,0","35.325,0","32.750,0","5,52K","-0,58%"
"27.06.2021","34.725,0","32.000,0","34.777,5","32.000,0","-","4,97%"
"25.06.2021","33.079,4","34.700,0","35.300,0","32.630,0","0,54K","-4,96%"
"24.06.2021","34.805,0","33.220,0","35.245,0","32.330,0","6,21K","5,79%"
"23.06.2021","32.900,0","32.560,0","34.835,0","31.780,0","7,18K","1,29%"
"22.06.2021","32.480,0","31.700,0","33.310,0","28.800,0","14,89K","-0,25%"
"21.06.2021","32.560,0","35.555,0","35.790,0","31.715,0","9,30K","-8,52%"
"20.06.2021","35.592,5","35.400,0","36.000,0","35.240,0","-","0,87%"
"18.06.2021","35.285,0","37.695,0","38.175,0","35.100,0","5,72K","-6,32%"
"17.06.2021","37.665,0","38.550,0","39.535,0","37.315,0","5,65K","-2,33%"
"16.06.2021","38.565,0","40.025,0","40.480,0","38.270,0","6,33K","-3,58%"
"15.06.2021","39.995,0","40.250,0","41.335,0","39.565,0","4,18K","0,72%"
"14.06.2021","39.710,0","38.900,0","41.070,0","38.705,0","5,94K","1,86%"
"13.06.2021","38.985,0","37.000,0","39.135,0","37.000,0","-","4,45%"
"11.06.2021","37.325,0","36.725,0","37.700,0","35.955,0","3,33K","1,73%"
"10.06.2021","36.690,0","36.610,0","38.460,0","35.815,0","6,68K","0,87%"
"09.06.2021","36.375,0","33.485,0","36.945,0","32.420,0","8,45K","10,53%"
"08.06.2021","32.910,0","34.130,0","34.295,0","30.915,0","11,21K","-7,67%"
"07.06.2021","35.645,0","36.205,0","37.015,0","34.000,0","6,68K","-1,00%"
"06.06.2021","36.005,0","37.092,5","37.092,5","35.360,0","-","-2,57%"
"04.06.2021","36.955,0","38.840,0","39.330,0","35.590,0","8,16K","-4,55%"
"03.06.2021","38.715,0","37.835,0","39.560,0","37.255,0","4,31K","1,77%"
"02.06.2021","38.040,0","36.205,0","38.340,0","35.940,0","4,03K","5,70%"
"01.06.2021","35.990,0","35.905,0","37.985,0","34.250,0","8,10K","-3,83%"
"31.05.2021","37.425,0","35.647,5","37.592,5","34.232,5","-","5,02%"
"30.05.2021","35.635,0","35.295,0","36.142,5","35.295,0","-","-3,27%"
"28.05.2021","36.841,4","38.800,0","39.180,0","35.160,0","0,52K","-5,16%"
"27.05.2021","38.845,0","39.025,0","40.435,0","37.270,0","6,24K","0,78%"
"26.05.2021","38.545,0","38.055,0","40.895,0","37.875,0","9,28K","3,25%"
"25.05.2021","37.330,0","38.540,0","39.885,0","36.555,0","8,77K","-6,09%"
"24.05.2021","39.750,0","34.280,0","39.950,0","33.720,0","10,87K","14,25%"
"23.05.2021","34.792,5","35.395,0","35.395,0","33.720,0","-","-3,58%"
"21.05.2021","36.085,0","40.720,0","42.370,0","35.135,0","12,91K","-10,50%"
"20.05.2021","40.320,0","38.925,0","42.420,0","34.950,0","13,39K","2,49%"
"19.05.2021","39.340,0","42.915,0","43.530,0","30.205,0","26,73K","-8,83%"
"18.05.2021","43.150,0","43.500,0","45.755,0","42.280,0","8,31K","-2,07%"
"17.05.2021","44.060,0","45.295,0","46.620,0","42.050,0","11,15K","-5,16%"
"16.05.2021","46.455,0","49.350,0","49.350,0","45.067,5","-","-7,44%"
"14.05.2021","50.190,0","49.215,0","51.475,0","48.370,0","5,43K","3,77%"
"13.05.2021","48.365,0","54.545,0","54.605,0","46.395,0","14,81K","-11,17%"
"12.05.2021","54.445,0","56.735,0","58.140,0","53.355,0","8,67K","-4,15%"
"11.05.2021","56.805,0","55.690,0","57.075,0","54.375,0","5,35K","1,97%"
"10.05.2021","55.705,0","58.200,0","59.900,0","53.595,0","7,95K","-4,50%"
"09.05.2021","58.330,0","57.925,0","58.572,5","57.772,5","-","0,99%"
"07.05.2021","57.760,0","56.350,0","58.845,0","55.340,0","4,97K","2,81%"
"06.05.2021","56.180,0","56.950,0","58.600,0","55.255,0","5,93K","-1,95%"
"05.05.2021","57.295,0","54.365,0","58.110,0","52.830,0","6,06K","5,10%"
"04.05.2021","54.515,0","57.390,0","57.755,0","53.220,0","8,07K","-5,63%"
"03.05.2021","57.765,0","56.985,0","59.305,0","56.380,0","5,62K","1,73%"
"02.05.2021","56.780,0","56.960,0","57.000,0","56.395,0","-","-0,38%"
"30.04.2021","56.995,0","53.710,0","57.507,5","53.175,0","-","7,74%"
"29.04.2021","52.900,0","54.725,0","55.205,0","52.335,0","5,60K","-4,53%"
"28.04.2021","55.410,0","55.265,0","56.500,0","53.905,0","6,40K","1,13%"
"27.04.2021","54.790,0","53.370,0","55.420,0","52.925,0","5,14K","1,33%"
"26.04.2021","54.070,0","47.440,0","54.410,0","47.440,0","8,34K","10,02%"
"25.04.2021","49.145,0","51.312,5","51.312,5","47.677,5","-","-3,34%"
"23.04.2021","50.845,0","51.505,0","52.150,0","47.395,0","10,38K","-3,81%"
"22.04.2021","52.860,0","54.825,0","55.645,0","51.365,0","13,16K","-4,95%"
"21.04.2021","55.610,0","56.900,0","57.160,0","54.325,0","5,86K","-1,95%"
"20.04.2021","56.715,0","56.335,0","57.155,0","53.430,0","9,19K","1,20%"
"19.04.2021","56.045,0","57.120,0","57.750,0","54.450,0","10,37K","-0,61%"
"18.04.2021","56.390,0","61.490,0","61.490,0","56.135,0","-","-9,02%"
"16.04.2021","61.980,0","63.765,0","64.000,0","60.165,0","6,63K","-2,91%"
"15.04.2021","63.840,0","62.795,0","64.030,0","62.375,0","4,89K","2,31%"
"14.04.2021","62.400,0","63.885,0","65.520,0","61.565,0","8,43K","-2,02%"
"13.04.2021","63.685,0","60.500,0","64.450,0","60.300,0","7,15K","5,19%"
"12.04.2021","60.545,0","60.000,0","61.945,0","59.915,0","6,63K","0,03%"
"11.04.2021","60.525,0","58.997,5","60.660,0","58.757,5","-","3,00%"
"09.04.2021","58.760,0","58.010,0","59.405,0","58.000,0","3,95K","1,04%"
"08.04.2021","58.155,0","56.310,0","58.655,0","55.910,0","4,61K","3,28%"
"07.04.2021","56.310,0","58.300,0","59.080,0","55.675,0","11,42K","-4,13%"
"06.04.2021","58.735,0","59.415,0","60.350,0","57.750,0","5,27K","-1,85%"
"05.04.2021","59.840,0","58.550,0","60.100,0","57.155,0","5,91K","1,67%"
"04.04.2021","58.855,0","59.500,0","60.000,0","58.470,0","-","-1,27%"
"02.04.2021","59.615,0","59.455,0","61.000,0","59.110,0","2,18K","0,00%"
"01.04.2021","59.615,0","59.580,0","60.345,0","58.595,0","4,33K","0,56%"
"31.03.2021","59.285,0","59.360,0","60.540,0","57.380,0","6,92K","-0,70%"
"30.03.2021","59.705,0","57.940,0","60.065,0","57.585,0","4,63K","2,57%"
"29.03.2021","58.210,0","55.360,0","59.000,0","55.110,0","7,08K","3,58%"
"28.03.2021","56.200,0","53.887,5","56.320,0","53.887,5","-","5,35%"
"26.03.2021","53.346,3","52.425,0","53.765,0","51.305,0","-","2,21%"
"25.03.2021","52.195,0","53.665,0","53.665,0","50.360,0","11,14K","-4,48%"
"24.03.2021","54.645,0","54.580,0","57.225,0","53.135,0","8,67K","-0,62%"
