Date,avg_transaction_value tema90,ISA_9,closing_price,sf_ratio ema90,ITS_9,ISB_26,SP500_spot bband_lower90,FUTMSCIACWI_spot ema60,MSCIACW_spot ema60,IKS_26,lowest_price,avg_price_usd,highest_price,FUTBTC_spot tema5,market_cap_usd,opening_price,tweets_day stdev90,next_day_closing_price
2014-11-26,0.002289115953041947,0.004232528470968951,0.004086710627968469,0.04076151258293853,0.004323872493394734,0.00497833426963306,0.10042831194509749,0.0766743858832703,0.14297905656833937,0.004968739561471508,0.00419328983059291,0.0042680626206047095,0.004155381967122701,0.004172757824734669,0.003147514759147832,0.004249772757266207,0.06557245479338897,368.8
2014-11-27,0.0023146949773456636,0.0041734084261621784,0.004137127232232231,0.04081333089084915,0.004323872493394734,0.004961161960227299,0.10020281930627745,0.07739017711596133,0.14378552775625045,0.004968739561471508,0.004205365539248322,0.004252898789416364,0.004098777043365184,0.004164207599845399,0.003140076250849326,0.00408666214899709,0.06603836073741381,377.6
2014-11-28,0.0024242143851902886,0.004150460514033234,0.004267617266797259,0.040865132111698566,0.004323872493394734,0.0048932904516235665,0.10002314003125351,0.07791987019237559,0.1444368394056715,0.0049711030018844415,0.004108759870005002,0.004233362201433728,0.004227952382196448,0.004251489492358325,0.003136320843160123,0.004137078155189364,0.06610157328569297,376.3
2014-11-29,0.0024649614495416087,0.004150460514033234,0.004248340329872882,0.04091568340939128,0.004323872493394734,0.0048932904516235665,0.09985612548561978,0.07843219628267739,0.14515329497683674,0.0049711030018844415,0.004317065844310908,0.004370740879296467,0.004315036880284943,0.004273890983398518,0.0032462785038623043,0.0042675666418046515,0.06616275985004917,374.9
2014-11-30,0.002488173778654167,0.004148904723380427,0.004227580551646626,0.04096745639107918,0.004375347165935142,0.004890837264565594,0.0997012715093141,0.07892772479624816,0.14584626020140617,0.005021523064027172,0.004323103698638614,0.004358052473140826,0.004196021399563994,0.004264810609677559,0.003222269563283968,0.0042482899335546664,0.06592434595635088,378.6
2014-12-01,0.0025498903484516312,0.004146182089738007,0.004282445679816012,0.04101914642101484,0.004391481018522436,0.004882659974372372,0.09963566838952781,0.07922888981256462,0.14617428737036556,0.005094001903357334,0.004329141552966327,0.0043847485239425915,0.004232306607100868,0.004295930683680137,0.003260530812164389,0.004227530401593148,0.06659958466617,380.6
2014-12-02,0.0026195300365927585,0.004134902607505139,0.004312102505853517,0.041069804412137145,0.004436041182811157,0.004878571329275758,0.09951275034566476,0.07958600711053673,0.14660311502901682,0.005126302255667521,0.004365368678932571,0.004409502774269609,0.004251174915020042,0.00432742966279271,0.003266174405386256,0.004282394878920022,0.07032921665489042,377.0
2014-12-03,0.002646907824441623,0.004130235235546703,0.0042587202189860104,0.04112124343218443,0.004436041182811157,0.004801704801459486,0.09936136376272497,0.0799933686492415,0.14709425536148435,0.005126302255667521,0.0043381983344578864,0.004370711233487687,0.004248272098417091,0.004299954083578167,0.0032126057279857484,0.00431205135315077,0.07033328392956792,369.8
2014-12-04,0.0026398492937961485,0.004130235235546703,0.00415195564525099,0.04117266627218169,0.004386871346354633,0.004743646041087617,0.09921453618374262,0.08033703696026559,0.14751437311188062,0.0051420585250871245,0.004226498029395301,0.004303563476612614,0.004185861541453673,0.004209579927609251,0.0031564945357222887,0.004258669699535422,0.07091274272900025,377.6
2014-12-05,0.002671603343889304,0.0041368473458211485,0.004267617266797259,0.0412240361428059,0.004386871346354633,0.004606267565841489,0.09905873483441435,0.08070815867652781,0.14795160879625244,0.005157814794506728,0.004229516956559154,0.004285227543885356,0.004175701683343351,0.004251691245128621,0.003148352680949186,0.004151906392304741,0.07115033485176558,376.3
2014-12-06,0.002592151181798334,0.00418546580372145,0.004248340329872882,0.04127368268642406,0.004386871346354633,0.004606267565841489,0.0989150100668024,0.08106711246766687,0.14832988669288016,0.005157814794506728,0.004314046917147055,0.0043149474671821605,0.004184410133152197,0.004258098635794946,0.003176208954618301,0.0042675666418046515,0.070563078995084,376.5
2014-12-07,0.0025952652412998666,0.004174575269151784,0.004251306012476627,0.04132485310020095,0.0044467970845360125,0.004606267565841489,0.0987971135815438,0.08141429728204674,0.14869576203551976,0.005157814794506728,0.0043215942350566874,0.004316237059863871,0.004149576333916799,0.004263152998920633,0.003180447115143377,0.0042482899335546664,0.07055245017650826,365.0
2014-12-08,0.0027429402855150622,0.0046218650818345905,0.004080779262760965,0.04137593151851909,0.004400700362858029,0.004606267565841489,0.09880568380001406,0.08156810878713072,0.14883425357922142,0.005157814794506728,0.004202346612084469,0.004226143446997045,0.0041423192924094285,0.004144884788809443,0.0030976952462795915,0.0042512555809777405,0.06964742948651931,352.2
2014-12-09,0.0027552799265574603,0.0049408021656605905,0.0038909755761209128,0.04142576847046486,0.0042408983943743525,0.004892472722604242,0.09879849833466806,0.08155424770077621,0.14883948655637455,0.004761544618603737,0.003888378187043684,0.003985701114928471,0.003968150296232438,0.003960928880728257,0.0029336206551945354,0.004080730854150935,0.06939528563267798,347.9
2014-12-10,0.0028092977185074763,0.004976585350675217,0.003827213400140278,0.04147692452515561,0.0042408983943743525,0.004892472722604242,0.09885772261042158,0.08122720015002621,0.14837687306845346,0.004620526007298301,0.003908001213608722,0.0039347547925488585,0.003804141158165762,0.0038427459013840592,0.0029143031427821195,0.0038909294190741517,0.0688948013682558,347.7
2014-12-11,0.002761502591456709,0.0049925322048665205,0.003824247717536526,0.041528011186929115,0.004193265115307113,0.004892472722604242,0.09895887585893517,0.08086828307454941,0.14789166999688283,0.004573257199039497,0.003797810372128063,0.003973042354581596,0.003992824237357508,0.003800961752617932,0.0029398592807117208,0.0038271679994780414,0.07179037484737297,353.4
2014-12-12,0.002757453176395289,0.0049925322048665205,0.003908769671743424,0.041578019638841834,0.00416022913143789,0.004892472722604242,0.09905102443419272,0.08011843215206818,0.14694268666373655,0.004573257199039497,0.003921586385846061,0.0039576710027318315,0.0038375235490996917,0.0038550172047950235,0.002930872507969716,0.0038242023520549673,0.07149704335960264,348.2
2014-12-13,0.0026942507487172206,0.0050003111581305645,0.0038316619240459093,0.04162892740106733,0.004159460852743262,0.004892472722604242,0.0991439975960671,0.07939316650573375,0.14664403625769312,0.004442480162856796,0.003888378187043684,0.003908236616599739,0.003789627075151021,0.0038338227029195635,0.00290833860371071,0.003908723303612596,0.07153620835015907,349.4
2014-12-14,0.0026031914862283574,0.005057875412284529,0.003849456019668407,0.041679852946196194,0.004159460852743262,0.004892472722604242,0.0992451992286778,0.07869168006091828,0.1463551776682415,0.004442480162856796,0.0039004538956990895,0.003918597826766554,0.0037678559506288956,0.0038432030260199257,0.002890217083393848,0.003831616470612656,0.07154646556178366,345.4
2014-12-15,0.00255173725439955,0.005078489638434255,0.0037901423675934034,0.04173064730368031,0.00414102216407207,0.004892472722604242,0.09924388528358291,0.07767244691965608,0.14501635605087843,0.004442480162856796,0.003885359259879817,0.0039032857665343423,0.0037620503174229936,0.003810133361141159,0.0028675365784089912,0.0038494103551511075,0.07185211896735588,330.2
2014-12-16,0.0025053124056282107,0.005052041197336488,0.003564750489708342,0.041779805272656456,0.004068803966776564,0.004892472722604242,0.09916387824963283,0.0766672706490781,0.1436853892233935,0.004372364763939568,0.0036634681133365654,0.003725455382598282,0.00369383412725368,0.003640122343447842,0.0027429197386824936,0.0037900974066896118,0.07175030085718995,320.0
2014-12-17,0.002482736760368828,0.0050080901113946155,0.003413500676917057,0.04183037898592351,0.003877502571812942,0.004892472722604242,0.09917896311247526,0.07590414414057925,0.14274817323228572,0.00425734399717647,0.0034430864303752404,0.0035472840718613202,0.0035370820306943745,0.0034650110916099944,0.0026521779873519696,0.0035647082025359114,0.07265358488435147,310.3
2014-12-18,0.0024704989706601736,0.004812449436803784,0.0032696650706351554,0.041880762383242454,0.0037937601940979324,0.004892472722604242,0.09913343313538386,0.07579719592907022,0.14254276891287365,0.0041714723288396385,0.0032785548999452116,0.0033918362735502958,0.0033904897922454186,0.0032982217613846745,0.0025721934898623178,0.003413460183959105,0.07306924757673397,317.8
2014-12-19,0.0024094177863476143,0.004742827805090548,0.0033808781682758,0.04193015731691985,0.0037937601940979324,0.004892472722604242,0.09905749716248533,0.07588193877204502,0.14258094002407531,0.0041714723288396385,0.003323838807403015,0.003387078121241928,0.0033121137439657694,0.003319188065300828,0.0025789593837852176,0.0032696262839399803,0.07226308986138816,330.4
2014-12-20,0.0023315896775706543,0.004742827805090548,0.0035677161723120937,0.041980472473812924,0.0037115543737721995,0.004892472722604242,0.09898941595187405,0.07596390316115223,0.14187490013437187,0.0041714723288396385,0.0034687473112679987,0.003570467094323272,0.003492088373348662,0.0034754128018594024,0.002701836939352595,0.003380838062305283,0.07122085073097585,322.6
2014-12-21,0.0023280078724474337,0.004742827805090548,0.003452054550765818,0.042030640142244335,0.003686201176849313,0.004892472722604242,0.09898189389667547,0.07604318019323905,0.14119200909351118,0.004121052266696908,0.003530635318126994,0.0035590534579449454,0.003483379923539809,0.0034701127359192258,0.002661630751180269,0.0035676738499589994,0.06930496493907329,330.8
2014-12-22,0.002298434107997639,0.004678262492998943,0.0035736475375195975,0.042080908720248555,0.0036746769964298154,0.004958708773169326,0.0989961331067648,0.07623369845592673,0.14144180063016237,0.004121052266696908,0.003527616390963148,0.0036204202821089257,0.0035312763974884795,0.003555552416879021,0.0027295315787802463,0.003452013600459075,0.06929834862418488,335.3
2014-12-23,0.0023116557532962823,0.004678262492998943,0.003640375396103991,0.04212950046243752,0.0036716038816512753,0.005096087248415447,0.09893777964133499,0.07642958611114153,0.14167739544688998,0.004121052266696908,0.0036498829410992265,0.00368950983945876,0.0035893327295474786,0.003639761230608121,0.0027740936970833893,0.0035736051448051476,0.06931772134250164,322.4
2014-12-24,0.0022768171976774547,0.004679429335988548,0.003449088868162066,0.04217997356159314,0.003635494783003526,0.005096087248415447,0.0990730262810855,0.07666551715541195,0.14194216496332038,0.004121052266696908,0.003538182636036634,0.003636799591457046,0.0035457904805032345,0.003537453331940124,0.00273264715200483,0.003640332211824325,0.06918755584913425,319.0
2014-12-25,0.0022902968015371655,0.004679429335988548,0.0033986722638983044,0.04223040713581494,0.003580178716989943,0.005096087248415447,0.09912439713746143,0.076893712755608,0.14218795608318324,0.004086388473973794,0.0034732757020137853,0.003486258174498262,0.0033585588096129645,0.0034532961796954406,0.002647496123755866,0.003449047953036001,0.06889094242118471,330.0
2014-12-26,0.0022391221451221847,0.0047303814798680816,0.003561784807104597,0.0422791379609736,0.003580178716989943,0.005096087248415447,0.09915803357465935,0.0771686348210334,0.14250120295578744,0.004086388473973794,0.003474785165595705,0.0035470765511999014,0.0034964425982530883,0.0035324198249693517,0.0026930140952181117,0.0033986319468437345,0.06782379500187352,315.3
2014-12-27,0.0021720629085995244,0.004774332565809947,0.0033438071357289184,0.042329821376188015,0.0036032270778289383,0.005096087248415447,0.09920888853124626,0.07743454304824804,0.14273638803275493,0.004086388473973794,0.0034083687679909297,0.0034818854177039657,0.0034645116156206343,0.00341431457206047,0.0026308636148189637,0.0035617425551128443,0.06650901868901644,316.5
2014-12-28,0.002119789171822555,0.004812838384466993,0.003361601231351416,0.04238064636878136,0.003634726504308898,0.005096087248415447,0.09929911822876769,0.07769173297293144,0.14296386212359255,0.00408481284703182,0.0033857268142620175,0.0034330291248429734,0.0033498503598041185,0.0033759961126229657,0.0025974803727062956,0.0033437674695168465,0.0668471996081299,314.1
2014-12-29,0.002079772634967352,0.004812838384466993,0.003326013040106414,0.04242960400100931,0.003617824373026969,0.005096087248415447,0.09942836783125544,0.07797534048325247,0.1433186027411911,0.004050936867779686,0.0033525186154596265,0.003423853747027153,0.0033324334601864194,0.003338101632597887,0.0025983175736903757,0.003361561354055291,0.06712187168983579,311.3
2014-12-30,0.002099409309364886,0.004795724687286083,0.003284493483653908,0.0424804720935934,0.003617824373026969,0.005096087248415447,0.09984774634416782,0.07809089333529148,0.143444608394668,0.004050149054308699,0.003367613251278899,0.0033811934282001258,0.0032540574119067703,0.003296705225738668,0.002573964716904971,0.003325973584978395,0.06689407753935767,318.2
2014-12-31,0.002105064548396922,0.004803503640550134,0.0033868095334833037,0.04253145541775588,0.003617824373026969,0.005096087248415447,0.10033925073423738,0.07804389915448912,0.1433605341389272,0.004050149054308699,0.003361575396951186,0.003392755293622325,0.003296148252649546,0.003355748541744641,0.0025782560844228586,0.003284454521055351,0.06646230998050559,314.9
2015-01-01,0.002032183245783404,0.004803503640550134,0.0033378757705214146,0.042931910273309615,0.0035947760121879807,0.005096087248415447,0.1006561346442286,0.07799844576649956,0.14327921641616154,0.004031241531005182,0.003431010721719828,0.0034357713621546576,0.0033295306435834754,0.003350663780958524,0.002614314353209135,0.0033867693571514312,0.06684034204281053,315.2
2015-01-02,0.0019850742182056843,0.004833841558279921,0.003342324294427046,0.043326905426029905,0.0035686545365704522,0.005096087248415447,0.10098521513553471,0.07783444782085433,0.14309759056008253,0.004027302463650281,0.003424972867392115,0.0034167980445387394,0.0032569602285097213,0.0033528292903290194,0.002602143917493298,0.0033378361746706983,0.07205843017582378,287.1
2015-01-03,0.001950505934941638,0.004810504698487775,0.002925645888600066,0.04371455919622086,0.0033888773220263207,0.005096087248415447,0.10132474387306237,0.07767582685703311,0.1431300993359977,0.0038004121840080132,0.002999304137288737,0.00325737770785188,0.0032482517787008752,0.0030604378038955674,0.002449756880514742,0.003342284645805313,0.07268847751492723,264.7
2015-01-04,0.0019529124966117146,0.004533962909950846,0.0025934894369799844,0.044092821406952476,0.0031491743693008167,0.005096087248415447,0.1016939042094619,0.0775224065805506,0.1431615422504073,0.003571946277423785,0.0025615596985299333,0.0028309079257210074,0.0028723370286188737,0.0027032600780378876,0.0022014380563649127,0.0029256111828632955,0.07964229140367218,274.8
2015-01-05,0.0019301692764715148,0.00446434127823761,0.0027432564084694036,0.04446626501927864,0.003088480352424809,0.005096087248415447,0.10235138974757238,0.07686289591736775,0.14230500238092025,0.003571946277423785,0.0026672221492648196,0.0027902338760818837,0.0027039736656477853,0.0026696485398848835,0.0021572033367176988,0.002593458671478914,0.07964051979874048,282.3
2015-01-06,0.0019371722666845816,0.0044168896633269075,0.002854469506110055,0.044832695626574326,0.0030792610080892097,0.005096087248415447,0.10262008845732046,0.0759268546978458,0.14113673063491988,0.0034876502360289136,0.0027970360173105308,0.002849940534954472,0.0028026694301480706,0.0027554548725275477,0.0022111698463572957,0.0027432238663442007,0.07970478288404456,291.3
2015-01-07,0.0019637107978877372,0.004400164913809207,0.0029879252232788353,0.045190306043967066,0.0030777244506999465,0.005096087248415447,0.1033727255932867,0.07521123827141665,0.14017924481325705,0.003461652391486561,0.002935906666847801,0.003014089378140919,0.002962324343310313,0.0029030841841926752,0.0023546435625011394,0.0028544356447095035,0.08012541739018886,282.7
2015-01-08,0.0019849696190252283,0.004335210654054393,0.002860400871317552,0.04554314011412158,0.0030777244506999465,0.005096087248415447,0.10445584767853763,0.07503407641486923,0.13992076860424682,0.0034498351894218654,0.00291024578595505,0.0030194849153379402,0.002912976461060167,0.002884738996919857,0.002328941957680228,0.0029878897787478723,0.07972292162610647,288.0
2015-01-09,0.001979825935638021,0.004335210654054393,0.002938991460316946,0.04588935763737695,0.0030777244506999465,0.005096087248415447,0.1055859448781595,0.07472332770175338,0.13948627142542308,0.0034466839355379447,0.0028845849050622985,0.0029639286696938397,0.0028824968867291953,0.002933816587245279,0.0022949151655176636,0.0028603669395556447,0.0802660210284385,273.4
2015-01-10,0.0019160714846976762,0.004325875910137535,0.002722496630243147,0.04622753013610792,0.0030393105159682923,0.005096087248415447,0.10675463190485496,0.07442276747103485,0.13881201681161714,0.0034096567024018767,0.0028045833352201704,0.002910803380369281,0.0028636285788100208,0.002802818306215711,0.002211391514940278,0.0029389565962671393,0.0792807827210364,264.8
2015-01-11,0.0019225339295182112,0.004254698487771484,0.0025949722782818707,0.0465612162831372,0.003034700843800496,0.005096087248415447,0.1085198377956785,0.07413206167411016,0.13815986890646068,0.0033529341324913114,0.0026808073215021655,0.0028060943837764363,0.002699619440743352,0.0026563201906511583,0.002136810538478383,0.002722464334382675,0.07940371282592817,269.3
2015-01-12,0.0018779219245644695,0.004101064160806529,0.0026617001368662574,0.04688841615128336,0.0028833499409577842,0.005051112152352738,0.110288267043569,0.07372697884223287,0.13762692847358435,0.0033529341324913114,0.0026732600035925327,0.0027451722467440806,0.00262850043397108,0.00264527441122709,0.002107930291277954,0.0025949414951904615,0.07928940939075885,221.3
2015-01-13,0.0019131085046755932,0.004016273570228393,0.0019499363119660912,0.047208408671010504,0.002585257807440171,0.004961979689246623,0.11240611905644918,0.07336615391698004,0.13715608368905896,0.0030472625057510264,0.0019758878287423065,0.002306488391397958,0.002570444101912081,0.00214586215444304,0.0018015449559612012,0.002661668562209639,0.08058433870190473,164.9
2015-01-14,0.0019664223225875736,0.004016273570228393,0.0011136138177083935,0.04752372519683257,0.002125827148049611,0.004961979689246623,0.11464254759701589,0.07279644789780235,0.1364440988371245,0.0025761500501049334,0.0010732286067500277,0.001685942322122408,0.0020160061307486626,0.0013511291800814632,0.001332801797208863,0.0019499131806716835,0.08447369913860327,209.8
2015-01-15,0.002010663372621598,0.003974656170265732,0.0017794095622504294,0.04783211168912016,0.002125827148049611,0.004961979689246623,0.11637533233927289,0.0722725260902703,0.135716842392768,0.0025761500501049334,0.0011834194482306798,0.001809861802801356,0.0020218117639545646,0.001509379360627422,0.00142643888382267,0.0011136006073645954,0.08462719303918466,206.9
2015-01-16,0.002025876771231559,0.003936928246935097,0.001736407164496044,0.04813602883745216,0.0020997056724320895,0.004961979689246623,0.11837415575280541,0.07192841163819122,0.1352425482131491,0.0025761500501049334,0.0016981465296677517,0.0018961162834318368,0.0018955392417262448,0.0015919365899602494,0.0014834011539803307,0.001779388453844885,0.08465644008558636,199.6
2015-01-17,0.0019579060152001924,0.003931094031987069,0.0016281597494591307,0.04843246743300522,0.0020835718198447956,0.004961979689246623,0.1205138867208144,0.07159557962716367,0.13471738624650825,0.0025761500501049334,0.0015924840789328654,0.0017308112537031684,0.0017503984115787574,0.0015789990854901473,0.0013952832701426138,0.0017363865662103004,0.08442849581286956,210.6
2015-01-18,0.0018895012785917122,0.0039295382413342475,0.0017912722926654231,0.048725643613482916,0.002073584196814575,0.004961979689246623,0.12233966474947805,0.07127366014108802,0.13420944270500307,0.002552515645975535,0.0016045597875882917,0.0018097432195662636,0.0018679624839982173,0.0017066162403952326,0.0014590455756779003,0.0016281404352680648,0.08447503295717684,215.9
2015-01-19,0.0018077407617606948,0.0039112577011637395,0.0018698628816648244,0.04901334491295389,0.001986768704321039,0.004961979689246623,0.12341923044145786,0.0709622953922606,0.13389183634946508,0.0025257299879622025,0.001800790053238785,0.0018971242409301856,0.0018505455843805182,0.0018289288389807465,0.0015045150270299526,0.0017912510435371745,0.0848735072866327,210.6
2015-01-20,0.0017829608489268248,0.003866139772232255,0.0017912722926654231,0.04929427111622747,0.0019491230482840197,0.004961979689246623,0.12487597935244818,0.07077342943998072,0.13366616462851802,0.0025257299879622025,0.0017690913180183204,0.0018795739221354607,0.0018084547436377496,0.0018291932446274362,0.001496284819533407,0.0018698407002486692,0.0849072617429346,228.2
2015-01-21,0.0017680519109900279,0.003866139772232255,0.002052252361795487,0.04957179156035829,0.001918391900498695,0.004961979689246623,0.1259639942104977,0.07079598016387526,0.133691597795697,0.0025083980916006388,0.0018249414705496167,0.001938806248067651,0.0019927835979250685,0.002011395376171586,0.0015507802598555762,0.0017912510435371745,0.08476175975676387,232.7
2015-01-22,0.0017482016087807233,0.0038778082021283244,0.0021189802203798805,0.0498442134906511,0.0016856034560248853,0.004961979689246623,0.1268361507395456,0.0710307582227018,0.13404743104878486,0.0024461608273932123,0.002104192233206091,0.0022008010831155514,0.0021306673865651854,0.0021327928817381214,0.0017085366073092134,0.002052228016767764,0.08068560565183691,232.2
2015-01-23,0.001696102365632477,0.0038929771609932176,0.0021115660138704972,0.050110704624611924,0.0017416878007330897,0.004961979689246623,0.1277586792912615,0.0712888151425557,0.13436842842300142,0.0024367070657414502,0.0020921165245506787,0.002162869270788112,0.0021045420371386334,0.002169486225881624,0.0016884184412324504,0.0021189550837869414,0.08063629492169544,248.2
2015-01-24,0.0016977616247152248,0.0038676955628850623,0.0023488206221705596,0.05037327591363627,0.0020274874751365912,0.004961979689246623,0.12872582862138487,0.07153841117979151,0.13438490970045308,0.00243513143879949,0.002164570776483167,0.0022724698258288004,0.0022772596250141552,0.002340543364887135,0.001769823772409966,0.0021115409652292597,0.08234332459178594,252.1
2015-01-25,0.0016582842953914156,0.0038673066152218605,0.0024066514329436905,0.050631101455470284,0.0020851083772340656,0.004961979689246623,0.1298008876576602,0.0717798237403966,0.13440085060815257,0.00243513143879949,0.0023426874791505417,0.0024409173112876076,0.002386115247624769,0.0024427183359969074,0.0018884308837901834,0.0023487927590752425,0.082385839216111,269.2
2015-01-26,0.0017836714218481785,0.0038673066152218605,0.002660217295564378,0.05088443083497973,0.0025099664953661324,0.004961979689246623,0.13048674632198606,0.07209463474903785,0.13479263988635914,0.00243513143879949,0.002495143300925158,0.002927301272952487,0.0031771327719286035,0.0026502358706901805,0.002200732447717617,0.0024066228838252046,0.0845658142582165,263.3
2015-01-27,0.0017577200461212899,0.0038463034414089256,0.002572729658753735,0.05113181318646898,0.0025937088730811353,0.004961979689246623,0.13118161725191088,0.07228296042912175,0.13504544011146663,0.0023957407652504814,0.002431745830484229,0.0026296721757572,0.0026836539494271283,0.0026610392211465425,0.0019761319860609125,0.0026601857384981054,0.08455960688854662,236.2
2015-01-28,0.0017173048459101121,0.0038311344825440324,0.0021708796659455146,0.05137678528673545,0.0025937088730811353,0.004961979689246623,0.1314413997813185,0.0721747023563869,0.1349621503206329,0.0023910138844246073,0.002141928822754262,0.0025043296962570516,0.002550124385691438,0.0023631033562073814,0.0018511834157080784,0.0025726991395173954,0.08478536084188491,234.0
2015-01-29,0.0016611601427738744,0.0036281038023523587,0.0021382571573042644,0.051617495290322224,0.002622135184782555,0.004810699820672025,0.13157619641123247,0.07212420438020212,0.13492363917694442,0.002352411024346579,0.0020257001269458896,0.0022021203216060353,0.00216985541070501,0.002200281132230454,0.0016712967769063197,0.0021708539136907554,0.08476430859030401,231.8
2015-01-30,0.0016121570342745618,0.003393957309104495,0.0021056346486630004,0.051852721253853484,0.00272431625116875,0.004162240708349592,0.1314401778822375,0.07181980061383966,0.1345362781139665,0.002352411024346579,0.002128343650516923,0.0022031727478175472,0.0022177518846536806,0.002109214343060703,0.0016922209831467944,0.0021382317920369334,0.08384785217003625,218.5
2015-01-31,0.001539441676402761,0.003363230443711507,0.0019084167555135784,0.05208559428669213,0.0026943533820780532,0.004015867213890925,0.13130517439992728,0.0715253772988334,0.13457282807108814,0.002352411024346579,0.0019668310472507403,0.0021355506580020694,0.0020813195043150393,0.0019384674016427739,0.0016534371103422638,0.0021056096703831115,0.08458932580508235,225.3
2015-02-01,0.0014705162266911986,0.0033169456717904028,0.0020092499640411016,0.052314535706522836,0.00264211043084301,0.004015867213890925,0.1311594439740414,0.0712406072072701,0.13460817966895994,0.002352411024346579,0.001864187523679714,0.001995815138341718,0.00202326317225604,0.0019466776811459183,0.0015752723819911704,0.0019083941167486324,0.08504448259532799,238.9
2015-02-02,0.0014350787840887343,0.003303332503578317,0.002210916381096155,0.05253838894795748,0.00264211043084301,0.004015867213890925,0.13135490454730275,0.07121299058513392,0.13455467242930083,0.002352411024346579,0.002027209590527816,0.0021190379425144665,0.002184369493719751,0.002105805832554458,0.0016567817417045827,0.002009226129133186,0.08481273759821824,227.4
2015-02-03,0.0014436359543643675,0.0032974982886302823,0.002040389631380486,0.05275976793054871,0.00264211043084301,0.00388012419668346,0.13154632132580843,0.07159672339904788,0.13494399272631324,0.002352411024346579,0.002078531352313333,0.002267785788042362,0.002256939908793505,0.002062247025170584,0.0017546209252093797,0.002210890153902266,0.08673275577734392,226.6
2015-02-04,0.001433934510946127,0.003295942497977475,0.0020285269009654786,0.052977467916620835,0.002380895674667788,0.00388012419668346,0.13165474339430547,0.07193689830692707,0.13533599456664738,0.002352411024346579,0.0020226811997820365,0.002096996283690346,0.0020131033141457116,0.0020370672267490536,0.0016546762360486328,0.0020403654270754676,0.0867702192959222,216.5
2015-02-05,0.0014392839472636872,0.0032582145746468325,0.0018787599294760662,0.05319052049908152,0.002310214034761539,0.00388012419668346,0.1317647815246146,0.07249824725142293,0.13595198475039025,0.002352411024346579,0.0019351323120302827,0.0020546027771422906,0.0020014920477339215,0.001923363739701242,0.001632192706551655,0.0020285028373831643,0.08732692256761097,223.0
2015-02-06,0.0013954160969747859,0.003227876656917046,0.001975144614097972,0.05340155412391351,0.0021550217384456657,0.00388012419668346,0.13188381523430037,0.0728746905446929,0.1364036145312446,0.002352411024346579,0.0019532458750134013,0.002017367641321058,0.001947789940579342,0.0019463633309727488,0.0016062209350232864,0.0018787376425178845,0.08663679288880027,227.7
2015-02-07,0.0013085158730939267,0.0031512539672661696,0.0020448381552861036,0.05360898276873427,0.0021550217384456657,0.00388012419668346,0.1320057261882618,0.07323879143490467,0.1367192703659008,0.002352411024346579,0.0020558893985844276,0.0021052229956253776,0.002017457539050138,0.002011469389502328,0.0016598128214833571,0.0019751211837678237,0.08648478415651344,223.7
2015-02-08,0.0012307061048690282,0.002849430580621079,0.0019855245032110933,0.05381207853759762,0.0021550217384456657,0.003562845337186482,0.1320865064146727,0.0735909545910112,0.13702457682892893,0.002352411024346579,0.0020121149547085507,0.002090948538700274,0.002005846272638341,0.002000727155844685,0.0016577979527092404,0.0020448138982100753,0.08671681196328822,220.3
2015-02-09,0.0011664886675804356,0.0023842491754309525,0.0019351078989473386,0.05401294640297405,0.0021550217384456657,0.0030738433836318482,0.13214771671131173,0.07383863954387421,0.1373003081292389,0.0024099214077281245,0.001954755338595321,0.002032338774752361,0.001930373040961643,0.0019608585899204348,0.0016192648779853325,0.0019855009497485795,0.08668611679259562,219.7
2015-02-10,0.0010980506440212354,0.0023842491754309525,0.0019262108511360829,0.054210610279404714,0.002191130837093415,0.0030738433836318482,0.1322147921043319,0.07422147266052445,0.13776179208747968,0.0026234188583637436,0.0019351323120302827,0.001991279329599166,0.0018897336085203428,0.0019382105726315352,0.0015998526432747032,0.001935084943556313,0.08664377536585852,218.8
2015-02-11,0.00104729136379509,0.0023710249548820755,0.0019128652794192097,0.05440426888785099,0.002191130837093415,0.0030215087263952348,0.13226856194971354,0.07452205615069629,0.13810688737411653,0.0026234188583637436,0.0019789067559061596,0.002026987706268503,0.0019086019164395174,0.0019209021703475437,0.0016128765446900978,0.0019261880012870838,0.09200630790360965,221.8
2015-02-12,0.0009894984675414692,0.0023628570539548227,0.0019573505184754675,0.05459555993863058,0.0020643648524789684,0.0030215087263952348,0.13222192368128627,0.07519612545508256,0.13884741649941673,0.002629721366131578,0.0019789067559061596,0.0020085035444973656,0.0019013448749321468,0.0019469917559907235,0.001598826369095703,0.001912842587883254,0.0920218958331522,236.2
2015-02-13,0.0009523966116194056,0.002346132304437122,0.0021708796659455146,0.05478394626379662,0.002145802394110073,0.0030215087263952348,0.13211885050034963,0.07602621078728161,0.13982968289234027,0.0027155930344684096,0.0020287190541097427,0.002191610882395341,0.0021713068190064785,0.002110762643405907,0.0017324553083189198,0.001957327299229372,0.09198982256122605,258.6
2015-02-14,0.0008948491532166439,0.002288956997946359,0.0025030361175655963,0.054969273779377714,0.002297153296952778,0.0030215087263952348,0.13203263353911682,0.07682908020694978,0.14032442585228486,0.0027155930344684096,0.002252119664234928,0.0024060538401683568,0.0024572342543970407,0.00241470147046189,0.0018895455523084345,0.0021708539136907554,0.09250911875356185,233.3
