Date,Social Volume,Social Volume AI,Positive sentiment (Total),Negative sentiment (Total),Weighted sentiment (Total)
2016-02-03T00:00:00.000Z,1965,3380,323.9696581363678,194.79911351203918,1.6254150065112845
2016-02-04T00:00:00.000Z,1896,3310,297.04664927721024,162.1055902838707,1.4263832962221665
2016-02-05T00:00:00.000Z,1864,3357,321.6368968486786,186.53267723321915,1.69179025398437
2016-02-06T00:00:00.000Z,1758,3193,290.1360373497009,183.0309579372406,0.8536667614940419
2016-02-07T00:00:00.000Z,1983,3447,296.0766431093216,226.8149957060814,0.12329898478117551
2016-02-08T00:00:00.000Z,1989,3574,324.8081166148186,210.81848365068436,1.045160388933549
2016-02-09T00:00:00.000Z,2327,4104,375.246597468853,270.4251394867897,1.308136979429102
2016-02-10T00:00:00.000Z,2287,4110,403.2440745830536,239.32994276285172,2.804578843264807
2016-02-11T00:00:00.000Z,2138,3810,336.4952543377876,229.64251935482025,0.7936636979388725
2016-02-12T00:00:00.000Z,2094,3846,372.2263006567955,224.39302599430084,1.8048559236047907
2016-02-13T00:00:00.000Z,1872,3292,321.94164246320724,171.86980718374252,1.641425728402689
2016-02-14T00:00:00.000Z,1947,3478,311.6456245779991,206.35079526901245,0.5820253097275752
2016-02-15T00:00:00.000Z,2080,3745,316.117308139801,204.5349236726761,0.746135738201675
2016-02-16T00:00:00.000Z,2037,3493,330.8589274287224,217.02876889705658,0.869210925386343
2016-02-17T00:00:00.000Z,2032,3298,349.5179427266121,225.56357312202454,1.1979325059674837
2016-02-18T00:00:00.000Z,1931,3327,292.37055253982544,217.11195105314255,-0.09019939999842012
2016-02-19T00:00:00.000Z,1825,3102,310.4249470233917,210.40675193071365,0.37704460521697997
2016-02-20T00:00:00.000Z,2200,3857,331.3070884346962,253.32781386375427,0.044811455780242815
2016-02-21T00:00:00.000Z,1973,3558,289.5946931838989,212.39759862422943,-0.13058392297775348
2016-02-22T00:00:00.000Z,2093,3997,301.5277610421181,236.401990711689,-0.37228035377916735
2016-02-23T00:00:00.000Z,2119,3878,337.77373737096786,202.09138906002045,1.0577706400387474
2016-02-24T00:00:00.000Z,2228,3774,330.1386868953705,218.39123260974884,0.7501810503673688
2016-02-25T00:00:00.000Z,2108,3697,324.4798854589462,194.04562151432037,1.1292227214282968
2016-02-26T00:00:00.000Z,1831,3325,335.11224484443665,178.67533963918686,1.2130071521106283
2016-02-27T00:00:00.000Z,1790,3254,276.22030252218246,185.14098423719406,-0.062468626939774265
2016-02-28T00:00:00.000Z,1805,3230,311.57196164131165,188.70412093400955,0.6328416600575633
2016-02-29T00:00:00.000Z,2047,3413,331.846637904644,218.48038583993912,0.4838034557568246
2016-03-01T00:00:00.000Z,2747,5180,361.30168575048447,332.0768805742264,-1.3492871565202278
2016-03-02T00:00:00.000Z,2297,4201,354.48849415779114,215.2392132282257,0.979373429973765
2016-03-03T00:00:00.000Z,2381,4231,319.7438010573387,273.3091850280762,-1.0493494945737505
2016-03-04T00:00:00.000Z,1955,3480,298.17717522382736,224.6725879907608,-0.7141016012209666
2016-03-05T00:00:00.000Z,2377,4362,291.22438621520996,314.6809496283531,-2.4322833584932866
2016-03-06T00:00:00.000Z,1964,3610,264.1759502887726,241.10327911376953,-1.437437130119709
2016-03-07T00:00:00.000Z,2062,3698,295.73332220315933,226.5814283490181,-0.6171346255794661
2016-03-08T00:00:00.000Z,2094,3918,323.27318555116653,214.93890357017517,0.269431437167895
2016-03-09T00:00:00.000Z,2147,3865,364.17445570230484,212.10434371232986,1.1570670642950498
2016-03-10T00:00:00.000Z,1965,3643,320.97217547893524,199.10271149873734,0.30350757107863624
2016-03-11T00:00:00.000Z,1990,3483,344.76262468099594,193.95899659395218,1.1427157996373243
2016-03-12T00:00:00.000Z,2175,4050,297.8751126527786,223.52713805437088,-0.6707997166339383
2016-03-13T00:00:00.000Z,2157,4041,290.4073281288147,232.2992560863495,-0.7778647879445184
2016-03-14T00:00:00.000Z,2078,3699,362.58022105693817,220.62711191177368,1.000590422075857
2016-03-15T00:00:00.000Z,1996,3643,319.7822170853615,206.87629455327988,0.32405784603115284
2016-03-16T00:00:00.000Z,2213,3909,386.8537076115608,246.49184799194336,1.51437048141663
2016-03-17T00:00:00.000Z,2151,3560,347.0892500281334,224.03242254257202,0.8558047450360827
2016-03-18T00:00:00.000Z,2142,3666,339.0116813182831,228.7517955303192,0.5367567512646244
2016-03-19T00:00:00.000Z,1888,3168,298.4221533536911,227.44682705402374,-0.6451255794507834
2016-03-20T00:00:00.000Z,2062,3883,311.0984523296356,240.8159077167511,-0.6622668143134965
2016-03-21T00:00:00.000Z,2292,4171,368.3124738931656,237.86245024204254,1.269651597990977
2016-03-22T00:00:00.000Z,1825,3307,311.9875385761261,207.91198539733887,-0.22028774094359901
2016-03-23T00:00:00.000Z,2173,3996,378.7193555235863,214.8119856119156,1.6035310584241615
2016-03-24T00:00:00.000Z,1798,3371,258.1782872080803,213.17813140153885,-1.6935743727024104
2016-03-25T00:00:00.000Z,1686,3047,237.44720023870468,206.08655041456223,-1.828535823756528
2016-03-26T00:00:00.000Z,1710,2982,245.3673034310341,180.17129158973694,-0.929494835474066
2016-03-27T00:00:00.000Z,1711,3105,263.8042363524437,185.9918497800827,-0.6986692049100713
2016-03-28T00:00:00.000Z,1814,3314,291.2874437570572,178.9079470038414,-0.06231944945298597
2016-03-29T00:00:00.000Z,2193,4122,345.6880176663399,235.34803301095963,0.38098763191960755
2016-03-30T00:00:00.000Z,2158,3911,338.1151846051216,224.12214452028275,0.48620072829390526
2016-03-31T00:00:00.000Z,2067,3647,325.7059471607208,238.91870820522308,0.001555127051151654
2016-04-01T00:00:00.000Z,2077,3624,388.8980823755264,241.14441186189651,1.7667067630670739
2016-04-02T00:00:00.000Z,2044,3518,372.6565034389496,257.95416301488876,0.6826118680322947
2016-04-03T00:00:00.000Z,2003,3407,357.37451231479645,204.4009000658989,1.3178116957969483
2016-04-04T00:00:00.000Z,2010,3577,339.54022496938705,220.90926748514175,0.16139096257143326
2016-04-05T00:00:00.000Z,2174,4004,365.0519354939461,259.80500888824463,0.2609151035769995
2016-04-06T00:00:00.000Z,2132,3666,325.30830174684525,233.285402238369,-0.2197793716871884
2016-04-07T00:00:00.000Z,2031,3539,326.00342321395874,243.88306760787964,-0.4132097885838252
2016-04-08T00:00:00.000Z,2093,3875,336.5858743786812,227.5701298713684,0.2042606700617051
2016-04-09T00:00:00.000Z,1671,2766,264.6812726855278,199.54030221700668,-1.0245042729107205
2016-04-10T00:00:00.000Z,1733,3156,256.99731582403183,195.01156270503998,-1.1702929663185078
2016-04-11T00:00:00.000Z,1983,3501,316.74505150318146,206.42317354679108,-0.11490903208400996
2016-04-12T00:00:00.000Z,2361,4216,354.2610864043236,297.1917422413826,-0.7396231814400555
2016-04-13T00:00:00.000Z,2113,3587,383.8768957853317,223.19013035297394,1.9821379679382054
2016-04-14T00:00:00.000Z,1941,3434,318.92908388376236,176.2944924235344,1.1711568398112995
2016-04-15T00:00:00.000Z,2003,3515,367.75611674785614,198.82396018505096,1.9047288319620383
2016-04-16T00:00:00.000Z,1842,3230,309.80775260925293,189.053431391716,0.5832668990764106
2016-04-17T00:00:00.000Z,1846,3311,297.08331352472305,202.00658279657364,-0.07306045357469411
2016-04-18T00:00:00.000Z,2068,3786,351.6457711458206,248.42018628120422,0.2309408437695108
2016-04-19T00:00:00.000Z,2069,3844,403.0337310433388,204.25570452213287,2.8497048640960316
2016-04-20T00:00:00.000Z,2051,3801,310.7909733057022,210.0888152718544,-0.047971687513476524
2016-04-21T00:00:00.000Z,2240,3914,353.8241435289383,249.8064211010933,0.43924170364028414
2016-04-22T00:00:00.000Z,2273,4141,372.08117175102234,232.51982247829437,1.233556822985306
2016-04-23T00:00:00.000Z,1878,3339,288.7100666165352,201.88181793689728,-0.4625741498177451
2016-04-24T00:00:00.000Z,1712,3011,264.6449345946312,172.3964684009552,-0.4742128394495625
2016-04-25T00:00:00.000Z,2062,3615,358.9229170680046,177.0346771478653,1.6864149924388994
2016-04-26T00:00:00.000Z,2413,4318,349.34951972961426,289.67051351070404,-0.7280003133711065
2016-04-27T00:00:00.000Z,2279,4081,339.7050417661667,257.44744777679443,-0.20974119646067502
2016-04-28T00:00:00.000Z,2055,3682,377.63028502464294,205.1117530465126,1.5956455856819913
2016-04-29T00:00:00.000Z,1805,4229,311.0086522102356,198.06736189126968,-0.005765910705774
2016-04-30T00:00:00.000Z,1558,2860,244.01025545597076,149.3670135140419,-0.6232251060606719
2016-05-01T00:00:00.000Z,1830,3561,278.4111471772194,169.11123025417328,-0.013447879019857011
2016-05-02T00:00:00.000Z,2319,3795,418.62445867061615,229.39006823301315,1.819507469036675
2016-05-03T00:00:00.000Z,2158,3488,370.67853307724,236.801287651062,0.8115603646019516
2016-05-04T00:00:00.000Z,2174,3746,401.84423488378525,216.24953323602676,1.7881810354885366
2016-05-05T00:00:00.000Z,2095,3598,329.1752135157585,221.13994377851486,-0.1530582368035953
2016-05-06T00:00:00.000Z,1836,3242,304.97803181409836,189.3834079504013,-0.36307925873795255
2016-05-07T00:00:00.000Z,1792,3037,304.35928493738174,170.32775819301605,0.05598814298258564
2016-05-08T00:00:00.000Z,1732,3071,246.10650956630707,162.63233935832977,-1.075158208041052
2016-05-09T00:00:00.000Z,1871,3326,346.34989976882935,185.02433460950851,0.7796382694827018
2016-05-10T00:00:00.000Z,1956,3576,337.2076913714409,193.82812279462814,0.458680767047163
2016-05-11T00:00:00.000Z,2146,3854,365.75308030843735,248.87689942121506,0.19366309608320625
2016-05-12T00:00:00.000Z,2063,3687,318.0935817360878,221.4405716061592,-0.4475195487138585
2016-05-13T00:00:00.000Z,1986,3648,347.08108019828796,165.91199946403503,1.3424553189814636
2016-05-14T00:00:00.000Z,1813,3282,312.02528750896454,162.16718530654907,0.49337364127304956
2016-05-15T00:00:00.000Z,1619,2926,305.0921941995621,157.97365176677704,0.09404715098184442
2016-05-16T00:00:00.000Z,1787,3198,311.1916400194168,174.207084774971,0.051389888001001686
2016-05-17T00:00:00.000Z,2328,4258,417.9310342669487,250.22159963846207,1.6309199699695234
2016-05-18T00:00:00.000Z,2531,4526,434.58023154735565,263.8424069285393,1.7144991542403494
2016-05-19T00:00:00.000Z,2386,4500,382.1608833670616,295.4620144367218,-0.7491183419887018
2016-05-20T00:00:00.000Z,2341,4234,418.0018443465233,257.5758603811264,0.9658027943330574
2016-05-21T00:00:00.000Z,1964,3401,339.2155976295471,236.1696206331253,-0.5560264847780824
2016-05-22T00:00:00.000Z,1830,3272,286.3539220690727,192.82270628213882,-0.860001213297013
2016-05-23T00:00:00.000Z,2158,3983,365.1003803014755,208.0748386979103,0.8882481288638465
2016-05-24T00:00:00.000Z,2237,3915,407.2798845767975,254.89853835105896,1.0339773108288886
2016-05-25T00:00:00.000Z,2144,3910,343.97972989082336,225.84050577878952,-0.20500902813609356
2016-05-26T00:00:00.000Z,2128,3743,358.5727977156639,214.7001954317093,0.6267549100140223
2016-05-27T00:00:00.000Z,2412,4362,378.7780150771141,283.4193277359009,-0.3870242596867623
2016-05-28T00:00:00.000Z,2388,4181,394.92759865522385,265.43230777978897,0.8326864955786922
2016-05-29T00:00:00.000Z,2347,4156,354.8770452141762,253.97624397277832,-0.39876803038149927
2016-05-30T00:00:00.000Z,2422,4426,431.1739837527275,247.0520537495613,1.8599079000407988
2016-05-31T00:00:00.000Z,2718,4908,448.06050342321396,312.7861773967743,1.1315794782599573
2016-06-01T00:00:00.000Z,2548,4857,397.4337216615677,320.79217606782913,-0.8855755692398993
2016-06-02T00:00:00.000Z,2299,4161,355.8811106681824,212.55835044384003,0.31667526325698087
2016-06-03T00:00:00.000Z,2354,4531,368.18925899267197,212.310844540596,0.6605366859141447
2016-06-04T00:00:00.000Z,2212,4044,346.6199481487274,220.68455070257187,0.048592169139645626
2016-06-05T00:00:00.000Z,2178,4012,314.94035398960114,223.82809752225876,-1.0364797622754947
2016-06-06T00:00:00.000Z,2274,4094,367.59703654050827,251.41212028265,-0.18694926571017628
2016-06-07T00:00:00.000Z,2652,4776,463.2240926027298,283.64335429668427,2.289464731190397
2016-06-08T00:00:00.000Z,2741,4934,485.0801409482956,273.19334185123444,2.648220860629588
2016-06-09T00:00:00.000Z,2237,4237,350.15309113264084,223.57724463939667,-0.3065676697229379
2016-06-10T00:00:00.000Z,2099,3885,358.5174363851547,198.13727551698685,0.3584434701483057
2016-06-11T00:00:00.000Z,2208,3993,370.3158740401268,227.50426518917084,0.34467536419628314
2016-06-12T00:00:00.000Z,2946,5141,508.5029685497284,311.25637006759644,3.2741188926239855
2016-06-13T00:00:00.000Z,3489,6217,597.1423603892326,388.5839742422104,4.1117620386849145
2016-06-14T00:00:00.000Z,3194,5603,545.594871878624,374.10082590579987,2.3733098950326172
2016-06-15T00:00:00.000Z,3227,5856,554.1023350358009,357.94542825222015,2.6247612588484537
2016-06-16T00:00:00.000Z,3707,6400,574.7720454931259,432.54473489522934,1.7084170400063512
2016-06-17T00:00:00.000Z,3470,5869,550.9431968331337,412.84997445344925,0.7840519006145701
2016-06-18T00:00:00.000Z,3249,5715,502.0269437432289,389.10540223121643,0.050559651153701674
2016-06-19T00:00:00.000Z,2873,5227,411.70530301332474,329.5897552371025,-0.8721222503519748
2016-06-20T00:00:00.000Z,3094,5347,517.213740170002,301.26757937669754,1.9765904789218944
2016-06-21T00:00:00.000Z,2764,4676,405.5814489722252,383.88322710990906,-1.7839626941782074
2016-06-22T00:00:00.000Z,2976,5172,482.1930274963379,385.3075913786888,-0.11256367554567413
2016-06-23T00:00:00.000Z,2984,5199,469.48302549123764,352.85180616378784,0.2589969383061796
2016-06-24T00:00:00.000Z,2630,4664,457.3003266453743,313.64271688461304,0.6702611021352896
2016-06-25T00:00:00.000Z,2298,4221,395.114211499691,229.77663272619247,0.4660061986623435
2016-06-26T00:00:00.000Z,2337,4069,400.9927453994751,273.8017380833626,-0.17581095511605005
2016-06-27T00:00:00.000Z,2480,4479,379.2587368488312,301.5883441567421,-0.9166863177710421
2016-06-28T00:00:00.000Z,2584,4509,381.8056988120079,311.6775403022766,-1.0409041778787245
2016-06-29T00:00:00.000Z,2426,4373,349.92015731334686,275.3120262026787,-1.123760552349809
2016-06-30T00:00:00.000Z,2504,4463,353.3520482778549,252.47129851579666,-0.8453115348099328
2016-07-01T00:00:00.000Z,2192,4205,313.75381088256836,215.9197622537613,-0.9516340930189563
2016-07-02T00:00:00.000Z,2230,4047,332.40089839696884,226.7806477546692,-0.6576699838368151
2016-07-03T00:00:00.000Z,2415,4662,368.6754906177521,226.33191972970963,-0.18264482871479998
2016-07-04T00:00:00.000Z,2484,4441,415.8956515789032,279.5577801465988,-0.08660442066472347
2016-07-05T00:00:00.000Z,2431,4410,394.81045204401016,274.93052357435226,-0.2597840343760226
2016-07-06T00:00:00.000Z,2521,4535,386.03893876075745,254.71011418104172,-0.05551421178824964
2016-07-07T00:00:00.000Z,2740,5088,416.7836604118347,318.3222236633301,-0.49341221309576
2016-07-08T00:00:00.000Z,2466,4481,401.3278830051422,260.6805166006088,0.09717177840931958
2016-07-09T00:00:00.000Z,2329,4128,393.1400691270828,263.07243317365646,-0.09454743972997298
2016-07-10T00:00:00.000Z,2261,4150,335.400274515152,247.11926466226578,-0.8249878964113067
2016-07-11T00:00:00.000Z,2100,3887,316.48525017499924,224.06350284814835,-1.0021083310312653
2016-07-12T00:00:00.000Z,2359,4412,355.57590115070343,255.67393815517426,-0.7128180529620467
2016-07-13T00:00:00.000Z,2355,4298,367.9634038209915,263.9748299717903,-0.47310826066266776
2016-07-14T00:00:00.000Z,2428,4531,362.5713133215904,265.9447922706604,-0.5920216764844922
2016-07-15T00:00:00.000Z,2144,4048,302.48389887809753,257.8089261651039,-1.5938079594792494
2016-07-16T00:00:00.000Z,2099,3938,334.34894490242004,219.50926113128662,-0.47437138280942553
2016-07-17T00:00:00.000Z,2030,3638,302.1799995303154,201.06234389543533,-0.7903426957284249
2016-07-18T00:00:00.000Z,2415,4517,397.6334031820297,273.60636419057846,-0.09402259887538907
2016-07-19T00:00:00.000Z,2528,4725,405.2405889034271,267.0469260215759,0.12993064819355885
2016-07-20T00:00:00.000Z,2769,5076,457.31127858161926,331.65796649456024,0.15100302116652775
2016-07-21T00:00:00.000Z,2830,5260,463.43305921554565,309.0224106311798,0.5556142216769723
2016-07-22T00:00:00.000Z,2826,5214,481.1935805082321,297.42403614521027,1.0881117593174277
2016-07-23T00:00:00.000Z,2193,3984,343.2048334479332,203.01625841856003,-0.20687520417040337
2016-07-24T00:00:00.000Z,2288,4107,354.30697762966156,254.58994263410568,-0.7809662932287458
2016-07-25T00:00:00.000Z,2544,4671,401.50996977090836,234.9977843761444,0.39368518646126444
2016-07-26T00:00:00.000Z,2697,4873,365.5595887899399,307.99486219882965,-1.2098321542501782
2016-07-27T00:00:00.000Z,2441,4586,370.3795841932297,246.84895777702332,-0.4483876312102963
2016-07-28T00:00:00.000Z,2377,4246,319.1191340684891,291.2521263360977,-1.7202155778790693
2016-07-29T00:00:00.000Z,2417,4713,321.6270006299019,280.9976785182953,-1.5298962315278628
2016-07-30T00:00:00.000Z,2023,3856,302.98122811317444,209.68038564920425,-0.8980911323800882
2016-07-31T00:00:00.000Z,2254,4159,303.84523898363113,267.87290757894516,-1.4938077451722653
2016-08-01T00:00:00.000Z,2578,4600,406.9158414006233,264.428789973259,0.34903636506043895
2016-08-02T00:00:00.000Z,3305,5596,399.14324671030045,475.68774223327637,-3.338948781802168
2016-08-03T00:00:00.000Z,3364,5930,401.71649992465973,550.9868240356445,-4.112512629827179
2016-08-04T00:00:00.000Z,2504,4619,365.58073419332504,311.4929116368294,-0.6711422767784208
2016-08-05T00:00:00.000Z,2429,4305,353.22237622737885,311.28239274024963,-0.885474817332935
2016-08-06T00:00:00.000Z,2114,3739,331.9886372089386,258.5672028660774,-0.5410373707199959
2016-08-07T00:00:00.000Z,2057,3510,325.41802698373795,231.39464527368546,-0.3067387149015158
2016-08-08T00:00:00.000Z,2001,3512,350.94520181417465,218.75914597511292,0.16851208107702403
2016-08-09T00:00:00.000Z,2127,3872,335.3791102170944,251.04805845022202,-0.37459855392887254
2016-08-10T00:00:00.000Z,2200,3822,354.12083369493484,250.7954804301262,-0.17075555206392165
2016-08-11T00:00:00.000Z,2270,4090,378.1584689617157,242.0976238846779,0.2692536425930282
2016-08-12T00:00:00.000Z,2070,3598,345.78540390729904,236.48332691192627,-0.09947213403525977
2016-08-13T00:00:00.000Z,1754,3062,306.1154282093048,173.97755002975464,-0.15808633019812054
2016-08-14T00:00:00.000Z,1970,3653,303.951793551445,195.09863376617432,-0.24411058146297346
2016-08-15T00:00:00.000Z,1811,3221,304.72938442230225,186.45541554689407,-0.14294437622339043
2016-08-16T00:00:00.000Z,2187,3951,358.72153186798096,236.82534897327423,0.1378432559154754
2016-08-17T00:00:00.000Z,2173,3796,423.1218630671501,257.87722861766815,0.8909311405104569
2016-08-18T00:00:00.000Z,2096,3689,423.3811262845993,203.45052587985992,1.4544048675530739
2016-08-19T00:00:00.000Z,2130,3805,386.2309338450432,200.8406782746315,1.0422986970198804
2016-08-20T00:00:00.000Z,1698,3052,276.7921652197838,168.40292018651962,-0.3298900723832449
2016-08-21T00:00:00.000Z,1591,2935,287.60139375925064,178.6376993060112,-0.4731149848418548
2016-08-22T00:00:00.000Z,1847,3409,310.08526170253754,175.60220223665237,0.09129380538054083
2016-08-23T00:00:00.000Z,2179,3990,382.2712382078171,232.3719722032547,0.590274040219637
2016-08-24T00:00:00.000Z,2056,3726,369.13189989328384,219.91381168365479,0.42290551452095043
2016-08-25T00:00:00.000Z,2165,4002,359.9885285496712,208.60740745067596,0.5732292891945613
2016-08-26T00:00:00.000Z,2094,4461,349.64492708444595,217.94110149145126,0.23130743479238472
2016-08-27T00:00:00.000Z,1803,3528,290.68518525362015,164.6180403828621,-0.13902386607500758
2016-08-28T00:00:00.000Z,2182,4125,382.74270129203796,218.78160202503204,0.7451636669560987
2016-08-29T00:00:00.000Z,2042,3768,328.3399200439453,197.9569388628006,-0.017102828515755997
2016-08-30T00:00:00.000Z,2331,4324,387.22342467308044,249.2055338025093,0.46761131192556066
2016-08-31T00:00:00.000Z,2312,4023,417.01330864429474,226.1635389328003,1.5340306710471325
2016-09-01T00:00:00.000Z,2190,4005,388.23101955652237,227.75850105285645,0.6847241845364124
2016-09-02T00:00:00.000Z,2142,4050,416.4666798710823,197.4395630955696,1.4443501840599478
2016-09-03T00:00:00.000Z,2028,3609,355.8691274523735,210.4130334854126,0.3186249704308449
2016-09-04T00:00:00.000Z,2084,3873,385.45451575517654,206.3803482055664,0.9065499611347904
2016-09-05T00:00:00.000Z,2181,3961,402.4165440797806,203.98882049322128,1.236171673798721
2016-09-06T00:00:00.000Z,2222,4107,376.8311401605606,226.85130578279495,0.6399205363641822
2016-09-07T00:00:00.000Z,2137,4024,361.2334545850754,237.34240990877151,0.09970202838926669
2016-09-08T00:00:00.000Z,2105,3988,400.5056920647621,205.8403446674347,0.8522421165290449
2016-09-09T00:00:00.000Z,1811,3316,334.44153225421906,185.3799996972084,-0.06272056938437481
2016-09-10T00:00:00.000Z,1773,3320,299.858262360096,189.87033241987228,-0.4343506908291017
2016-09-11T00:00:00.000Z,2115,3896,358.58156311511993,250.6915094256401,-0.21434501259330532
2016-09-12T00:00:00.000Z,2096,3935,373.91216599941254,230.29973793029785,0.18757275059843553
2016-09-13T00:00:00.000Z,2359,4604,378.62507432699203,271.14608031511307,-0.08248580313847055
2016-09-14T00:00:00.000Z,1965,3637,330.9438465833664,200.98481512069702,-0.030858442018333748
2016-09-15T00:00:00.000Z,2008,3735,368.40932792425156,185.63517653942108,0.4277324966372689
2016-09-16T00:00:00.000Z,2045,3695,384.22400945425034,193.4046967625618,0.6202658701228134
2016-09-17T00:00:00.000Z,1969,3743,339.6492314338684,191.74139481782913,0.13443099690331062
2016-09-18T00:00:00.000Z,1915,3704,316.07669764757156,176.77113711833954,-0.06818429903415171
2016-09-19T00:00:00.000Z,2085,4027,355.8333290219307,224.4970269203186,0.07141781188456822
2016-09-20T00:00:00.000Z,2446,4574,415.90486043691635,282.5597180724144,0.29953486736100826
2016-09-21T00:00:00.000Z,2298,4352,398.0404172539711,266.1615261435509,0.14797964008488998
2016-09-22T00:00:00.000Z,2192,4237,388.845128595829,248.16810488700867,0.11493593422919551
2016-09-23T00:00:00.000Z,1998,3863,342.92420357465744,175.43109238147736,0.38440299903032377
2016-09-24T00:00:00.000Z,1801,3447,296.9372594356537,179.7605221271515,-0.3119223272401708
2016-09-25T00:00:00.000Z,1946,3560,350.48312240839005,195.23819893598557,0.18652605170451525
2016-09-26T00:00:00.000Z,2173,3988,465.28833997249603,183.21960878372192,1.8933131472443205
2016-09-27T00:00:00.000Z,2250,4277,404.6627305150032,239.49653041362762,0.6538231599266634
2016-09-28T00:00:00.000Z,2504,4637,420.67615497112274,264.14466059207916,0.4752920121174686
2016-09-29T00:00:00.000Z,2294,4228,369.14239221811295,237.09884399175644,-0.011692793622964846
2016-09-30T00:00:00.000Z,2155,4050,354.44151908159256,223.15020769834518,-0.07566421499500292
2016-10-01T00:00:00.000Z,1811,3385,298.4879661798477,183.013562977314,-0.5663876891676904
2016-10-02T00:00:00.000Z,2208,4057,400.53523659706116,218.4402067065239,0.6310962222264107
2016-10-03T00:00:00.000Z,2241,4333,347.23744332790375,235.05050092935562,-0.6695477484259168
2016-10-04T00:00:00.000Z,2406,4416,450.8109535574913,250.55783015489578,1.7162343965981341
2016-10-05T00:00:00.000Z,2330,4245,405.3030232191086,273.17394977808,-0.10133305135783745
2016-10-06T00:00:00.000Z,2220,4237,367.5056651234627,231.48215746879578,-0.11927419008238685
2016-10-07T00:00:00.000Z,2184,3996,357.10527461767197,255.8762292265892,-0.9967490271915572
2016-10-08T00:00:00.000Z,2075,3835,349.1424713730812,195.33193564414978,0.07005564895725945
2016-10-09T00:00:00.000Z,1880,3560,373.21455585956573,181.37173169851303,0.6493870515765455
2016-10-10T00:00:00.000Z,2126,3936,374.7213294506073,214.63467663526535,-0.00935044163530568
2016-10-11T00:00:00.000Z,2464,4475,413.7846388220787,264.953560590744,0.4888808261334122
2016-10-12T00:00:00.000Z,2491,4995,386.92740923166275,297.56615203619003,-1.0282979804935821
2016-10-13T00:00:00.000Z,2683,5273,435.3594759106636,261.1680169701576,1.2083414772450147
2016-10-14T00:00:00.000Z,2298,4420,406.50416070222855,210.37715643644333,1.0743755046621106
2016-10-15T00:00:00.000Z,2198,4266,351.84132021665573,223.50481033325195,-0.5126638283233292
2016-10-16T00:00:00.000Z,2329,4529,389.10305309295654,218.62758493423462,0.5610105926044697
2016-10-17T00:00:00.000Z,2457,4736,380.0514776110649,251.47924333810806,-0.407365689784988
2016-10-18T00:00:00.000Z,2360,4606,362.95658522844315,267.14840745925903,-1.2857563528887193
2016-10-19T00:00:00.000Z,2464,5174,373.9137053489685,267.6701831817627,-0.8121830154229706
2016-10-20T00:00:00.000Z,2569,4895,425.8144741654396,267.23930698633194,0.9033112830693443
2016-10-21T00:00:00.000Z,2075,3815,378.4025070667267,217.58699762821198,-0.34672607262310445
2016-10-22T00:00:00.000Z,1876,3458,265.52462464571,199.10257744789124,-2.485242523894116
2016-10-23T00:00:00.000Z,2194,4158,318.0726063847542,219.4127458333969,-1.3842530320668889
2016-10-24T00:00:00.000Z,2177,4351,309.47664576768875,230.2061231136322,-1.8137934237425175
2016-10-25T00:00:00.000Z,2338,4449,341.1459994316101,234.72689574956894,-1.1902502177069785
2016-10-26T00:00:00.000Z,2497,4614,344.8603239059448,274.1988549232483,-1.8589274055234788
2016-10-27T00:00:00.000Z,2267,4159,316.56903874874115,245.2200322151184,-1.8314371118620791
2016-10-28T00:00:00.000Z,2379,4357,333.2563501596451,219.3312052488327,-0.8144216834009217
2016-10-29T00:00:00.000Z,2145,3737,293.7839306592941,229.78564447164536,-1.9023766062317968
2016-10-30T00:00:00.000Z,1708,2988,248.46672850847244,145.41516530513763,-1.5973903583097402
2016-10-31T00:00:00.000Z,1316,2325,220.08559203147888,109.29719471931458,-1.7149064224130366
2016-11-01T00:00:00.000Z,2453,4439,359.4574199318886,249.36079001426697,-0.571541595870314
2016-11-02T00:00:00.000Z,2215,4155,325.3843015432358,208.77425998449326,-0.8877521310247629
2016-11-03T00:00:00.000Z,2225,4025,316.3854462504387,212.73344731330872,-0.8884694638810511
2016-11-04T00:00:00.000Z,1984,3661,283.01245403289795,205.0311394929886,-1.471214404585419
2016-11-05T00:00:00.000Z,1814,3353,286.21710258722305,160.8668304681778,-0.9548514298765471
2016-11-06T00:00:00.000Z,1997,3872,302.85718792676926,177.06776630878448,-0.5649815265184394
2016-11-07T00:00:00.000Z,1911,3611,270.2247186303139,186.3826820254326,-1.4012667782486505
2016-11-08T00:00:00.000Z,2024,3930,274.93361562490463,187.1635051369667,-1.159020106739912
2016-11-09T00:00:00.000Z,1817,3336,296.1388332247734,171.52657306194305,-0.5479001537908508
2016-11-10T00:00:00.000Z,1947,3888,299.44886219501495,178.37284409999847,-0.7308633670676683
2016-11-11T00:00:00.000Z,1857,3424,289.681932926178,146.8018050789833,-0.3159083639536585
2016-11-12T00:00:00.000Z,1783,3316,351.0308949351311,146.71207875013351,0.3225329675343413
2016-11-13T00:00:00.000Z,1838,3547,292.748790204525,183.0711942911148,-0.9815100961145808
2016-11-14T00:00:00.000Z,1913,3563,334.328493475914,159.9290844798088,-0.03138637623692463
2016-11-15T00:00:00.000Z,2178,4103,365.31651639938354,175.64817875623703,0.6898002597562588
2016-11-16T00:00:00.000Z,2225,4161,340.3278493285179,186.73429763317108,0.25370895575553976
