"DateTime","Price","Out","At","In"
"2019-03-26 00:00:00",3922.86,10426197,1045241,11707749
"2019-03-27 00:00:00",3993.56,9580948,1130973,12490852
"2019-03-28 00:00:00",4030.57,9464837,1053404,12719371
"2019-03-29 00:00:00",4077.06,9340461,462423,13468214
"2019-03-30 00:00:00",4106.88,9266442,546456,13479938
"2019-03-31 00:00:00",4114.11,9254933,447043,13600818
"2019-04-01 00:00:00",4123.26,9214005,606064,13531066
"2019-04-02 00:00:00",4626.06,8559866,451044,14393111
"2019-04-03 00:00:00",5083.65,8423778,325026,14676765
"2019-04-04 00:00:00",4935.88,8626899,355048,14485689
"2019-04-05 00:00:00",4985.87,8431427,628148,14399219
"2019-04-06 00:00:00",5089.09,8400361,558551,14482162
"2019-04-07 00:00:00",5155.16,8389836,515118,14549105
"2019-04-08 00:00:00",5244.56,8328912,480011,14682975
"2019-04-09 00:00:00",5226.61,8323833,798010,14387411
"2019-04-10 00:00:00",5319.78,8307356,629886,14614539
"2019-04-11 00:00:00",5165.66,8351187,1005187,14250712
"2019-04-12 00:00:00",5023.12,8737070,891113,13996297
"2019-04-13 00:00:00",5092.58,8467990,1139484,14061345
"2019-04-14 00:00:00",5109.01,8452064,1182503,14035285
"2019-04-15 00:00:00",5082.31,8526897,1239956,13916747
"2019-04-16 00:00:00",5130.59,8416654,1299376,13967080
"2019-04-17 00:00:00",5230.79,8275149,1315297,14109982
"2019-04-18 00:00:00",5275.39,8264047,1026413,14446682
"2019-04-19 00:00:00",5282.6,8258004,1137331,14391270
"2019-04-20 00:00:00",5320.53,8251029,1035414,14451422
"2019-04-21 00:00:00",5290.68,8249625,1228113,14172533
"2019-04-22 00:00:00",5355.25,8235156,1066715,14397396
"2019-04-23 00:00:00",5499.07,8029086,651877,15079967
"2019-04-24 00:00:00",5511.99,8020086,776262,14968061
"2019-04-25 00:00:00",5276.65,8506446,1361922,13947205
"2019-04-26 00:00:00",5233.06,8475059,1686904,13695279
"2019-04-27 00:00:00",5237.71,8449146,1765342,13675853
"2019-04-28 00:00:00",5266.06,8424565,1629345,13868256
"2019-04-29 00:00:00",5231.16,8405140,1910083,13622583
"2019-04-30 00:00:00",5298.44,8371207,1701399,13864647
"2019-05-01 00:00:00",5381.94,8161118,1744847,14052191
"2019-05-02 00:00:00",5459.22,8098792,770846,15098530
"2019-05-03 00:00:00",5688.34,7888821,445583,15666557
"2019-05-04 00:00:00",5748.75,7835076,525421,15680628
"2019-05-05 00:00:00",5779.62,7804403,638674,15627385
"2019-05-06 00:00:00",5733.91,7855601,763255,15475388
"2019-05-07 00:00:00",5889.86,7730989,403708,16018396
"2019-05-08 00:00:00",5892.67,7712950,582148,15893856
"2019-05-09 00:00:00",6091.78,7509329,503251,16216277
"2019-05-10 00:00:00",6288.89,6867603,942409,16513088
"2019-05-11 00:00:00",6875.98,5120754,703083,18528994
"2019-05-12 00:00:00",7167.41,4775450,627664,18895865
"2019-05-13 00:00:00",7500.59,4210914,831542,19283504
"2019-05-14 00:00:00",7964.18,3695540,761718,19927808
"2019-05-15 00:00:00",8056.61,3528808,1103230,19843662
"2019-05-16 00:00:00",8015.65,3579150,1247488,19734391
"2019-05-17 00:00:00",7299.83,4991919,1150785,18448077
"2019-05-18 00:00:00",7352.7,4815524,1282980,18456341
"2019-05-19 00:00:00",7769.46,4078193,985252,19479038
"2019-05-20 00:00:00",7892.5,3696260,1329721,19554754
"2019-05-21 00:00:00",7955.05,3580689,1520982,19507305
"2019-05-22 00:00:00",7783.71,4039308,1420698,19165885
"2019-05-23 00:00:00",7725,4198298,1590313,18876752
"2019-05-24 00:00:00",7983.51,3509236,1879924,19288716
"2019-05-25 00:00:00",8044.75,3442123,1587776,19651939
"2019-05-26 00:00:00",8336.77,3245012,838752,20604167
"2019-05-27 00:00:00",8799.99,2922607,669349,21116143
"2019-05-28 00:00:00",8690.46,3005586,874017,20834224
"2019-05-29 00:00:00",8602.29,3053534,1101816,20609356
"2019-05-30 00:00:00",8546.55,3086613,1272552,20445288
"2019-05-31 00:00:00",8343.39,3495729,1458609,19934325
"2019-06-01 00:00:00",8539.43,3083829,1504017,20252285
"2019-06-02 00:00:00",8683.69,2997407,1320743,20521627
"2019-06-03 00:00:00",8406.71,3241980,1781575,19864246
"2019-06-04 00:00:00",7789.22,4896519,1739593,18300806
"2019-06-05 00:00:00",7754.51,4947106,1794935,18188708
"2019-06-06 00:00:00",7669.81,5235240,1721046,17989799
"2019-06-07 00:00:00",7947.5,4310011,2105156,18517226
"2019-06-08 00:00:00",7927.69,4302340,2189116,18465852
"2019-06-09 00:00:00",7750.33,4758899,2183659,18051371
"2019-06-10 00:00:00",7797.52,4633465,2154123,18242661
"2019-06-11 00:00:00",7887.18,4364740,2289755,18395847
"2019-06-12 00:00:00",8042.29,4090904,2085054,18909950
"2019-06-13 00:00:00",8189.93,3804294,1771343,19535178
"2019-06-14 00:00:00",8452.41,3163562,1571933,20341770
"2019-06-15 00:00:00",8763.31,2932908,1055352,21078598
"2019-06-16 00:00:00",9086.92,2676402,612004,21804270
"2019-06-17 00:00:00",9222.92,2604760,800969,21766311
"2019-06-18 00:00:00",9149.53,2621772,994698,21566486
"2019-06-19 00:00:00",9179.33,2618533,1075326,21501193
"2019-06-20 00:00:00",9410.05,2498431,904015,21850380
"2019-06-21 00:00:00",9883.86,2281906,488112,22541029
"2019-06-22 00:00:00",10647.15,1924756,538755,22909040
"2019-06-23 00:00:00",10899.66,1789216,773580,22762360
"2019-06-24 00:00:00",10828.31,1823766,936194,22515211
"2019-06-25 00:00:00",11385.3,1445125,697021,23187886
"2019-06-26 00:00:00",12752.93,1280830,415610,23706694
"2019-06-27 00:00:00",11824.7,1607443,734242,23170435
"2019-06-28 00:00:00",11602.88,1587152,1159999,22766195
"2019-06-29 00:00:00",11857.59,1506431,886453,23073465
"2019-06-30 00:00:00",11438.93,1573082,1411719,22491349
"2019-07-01 00:00:00",10606.72,2767622,1055705,21695060
"2019-07-02 00:00:00",10302.85,3057966,1025091,21462924
"2019-07-03 00:00:00",11425.75,1515499,1511004,22521789
"2019-07-04 00:00:00",11561.4,1504949,1506031,22544724
"2019-07-05 00:00:00",11111.66,1976442,1691142,21920281
"2019-07-06 00:00:00",11347.34,1625681,1844381,22178234
"2019-07-07 00:00:00",11357.43,1619314,1913090,22132638
"2019-07-08 00:00:00",11862.65,1443877,1522890,22733200
"2019-07-09 00:00:00",12462.69,1270193,508351,23964665
"2019-07-10 00:00:00",12376.84,1270248,960348,23575592
"2019-07-11 00:00:00",11551.15,1817083,1931118,22106137
"2019-07-12 00:00:00",11514.26,1755886,2126344,21958355
"2019-07-13 00:00:00",11331.7,1878206,2243669,21722296
"2019-07-14 00:00:00",10783.39,3364753,1282515,21206195
"2019-07-15 00:00:00",10473.6,3690385,1193764,21012343
"2019-07-16 00:00:00",10196.29,3965416,1196209,20768946
"2019-07-17 00:00:00",9534.38,4783380,1175006,20015494
"2019-07-18 00:00:00",10034.58,4102479,1308058,20633716
"2019-07-19 00:00:00",10446.29,3469464,1603295,21004339
"2019-07-20 00:00:00",10736.76,3028336,1775250,21247144
"2019-07-21 00:00:00",10581.94,3221080,1725159,21120877
"2019-07-22 00:00:00",10374.33,3496137,1784275,20816914
"2019-07-23 00:00:00",10074.53,4118072,1395906,20604087
"2019-07-24 00:00:00",9728.16,4516399,1325550,20229811
"2019-07-25 00:00:00",9964.57,4200123,1491334,20382637
"2019-07-26 00:00:00",9779.29,4461796,1384431,20259274
"2019-07-27 00:00:00",9756.71,4527348,1367909,20238481
"2019-07-28 00:00:00",9363.58,5361700,1111353,19672794
"2019-07-29 00:00:00",9552.3,4817712,1416873,19904489
"2019-07-30 00:00:00",9570.66,4755205,1406297,19992136
"2019-07-31 00:00:00",9852.77,4190729,1683842,20284085
"2019-08-01 00:00:00",10189.65,3688633,1530262,20943406
"2019-08-02 00:00:00",10503.73,3205328,1448448,21517427
"2019-08-03 00:00:00",10712.18,2986027,1367655,21841632
"2019-08-04 00:00:00",10823.6,2904534,1359505,21935896
"2019-08-05 00:00:00",11462.13,1659329,1544875,23017354
"2019-08-06 00:00:00",11770.48,1557587,1308987,23358662
"2019-08-07 00:00:00",11766.27,1543571,1403126,23286771
"2019-08-08 00:00:00",11770.46,1539435,1468230,23184097
"2019-08-09 00:00:00",11850.81,1533631,1377505,23300834
"2019-08-10 00:00:00",11601.89,1541037,2038475,22645626
"2019-08-11 00:00:00",11338.36,2333046,1517712,22397779
"2019-08-12 00:00:00",11397.56,2229279,1590585,22440855
"2019-08-13 00:00:00",11102.39,2774249,1481733,21925615
"2019-08-14 00:00:00",10399.01,4131395,1247450,20792935
"2019-08-15 00:00:00",9974.37,4912152,1129878,20146034
"2019-08-16 00:00:00",10154.65,4516405,1307080,20399472
"2019-08-17 00:00:00",10242.7,4304978,1406472,20546683
"2019-08-18 00:00:00",10296.17,4244430,1306698,20739553
"2019-08-19 00:00:00",10592.57,3625362,1291769,21388671
"2019-08-20 00:00:00",10766.22,3383505,1335427,21601579
"2019-08-21 00:00:00",10337.89,4160794,1493413,20718774
"2019-08-22 00:00:00",10004.53,4982842,1341081,20065034
"2019-08-23 00:00:00",10260.9,4248660,1698825,20447798
"2019-08-24 00:00:00",10171.1,4345874,1653918,20315283
"2019-08-25 00:00:00",10130.49,4375196,1797808,20174220
"2019-08-26 00:00:00",10384.34,3820115,1829326,20706306
"2019-08-27 00:00:00",10210.09,4156586,1929271,20277174
"2019-08-28 00:00:00",9941.21,4931401,1561820,19880492
"2019-08-29 00:00:00",9534.61,6096435,864560,19420943
"2019-08-30 00:00:00",9534.06,6011178,949590,19428203
"2019-08-31 00:00:00",9613.07,5804377,1140505,19473179
"2019-09-01 00:00:00",9701.1,5790002,1149892,20016576
"2019-09-02 00:00:00",10111.88,3962845,1404702,21608951
"2019-09-03 00:00:00",10534.79,3680750,1469778,21827944
"2019-09-04 00:00:00",10610.01,3220750,1385049,22405630
"2019-09-05 00:00:00",10567.74,3265150,1624257,22116172
"2019-09-06 00:00:00",10583.28,3250274,1736764,22043315
"2019-09-07 00:00:00",10439.61,3687501,2102860,21263547
"2019-09-08 00:00:00",10441.28,3333096,1906745,21847976
"2019-09-09 00:00:00",10308.23,3541197,2128987,21452626
"2019-09-10 00:00:00",10181.02,3636218,2240969,21213654
"2019-09-11 00:00:00",10063.05,4538546,1787109,20762625
"2019-09-12 00:00:00",10264.58,4509299,1793918,20731548
"2019-09-13 00:00:00",10223.4,3552318,1867946,21650033
"2019-09-14 00:00:00",10353.67,3720420,2049153,21293115
"2019-09-15 00:00:00",10340.56,3647042,2136325,21307745
"2019-09-16 00:00:00",10257.47,3807181,2087055,21221300
"2019-09-17 00:00:00",10225.23,4030303,2138507,20942836
"2019-09-18 00:00:00",10186.55,4238293,2072881,20806258
"2019-09-19 00:00:00",10004.79,4329908,2004316,20711883
"2019-09-20 00:00:00",10193.37,3980277,1917354,21175963
"2019-09-21 00:00:00",10066.13,4367067,2056960,20674218
"2019-09-22 00:00:00",9984.31,5714932,1056863,20364509
"2019-09-23 00:00:00",9855,6731998,2808411,17636781
"2019-09-24 00:00:00",8947.3,7256052,2229275,17718854
"2019-09-25 00:00:00",8499.22,8047208,604510,18538093
"2019-09-26 00:00:00",8112.37,8858249,540700,17770213
"2019-09-27 00:00:00",8096.36,8537864,1146573,17485422
"2019-09-28 00:00:00",8194.74,8289162,1129614,17768964
"2019-09-29 00:00:00",8104.66,8243375,1211562,17759969
"2019-09-30 00:00:00",8054.6,8347039,1438703,17461580
"2019-10-01 00:00:00",8374.81,7979060,1142873,18133568
"2019-10-02 00:00:00",8294.91,7816138,960332,18492186
"2019-10-03 00:00:00",8269.83,7673237,1138091,18488348
"2019-10-04 00:00:00",8144.21,7923369,1611303,17782175
"2019-10-05 00:00:00",8142.38,8033807,1660526,17660793
"2019-10-06 00:00:00",8021.84,7884135,1805263,17693930
"2019-10-07 00:00:00",8062.05,9249409,222584,17945981
"2019-10-08 00:00:00",8240.45,7778684,1780065,17867343
"2019-10-09 00:00:00",8415.15,6509811,1262941,19669935
"2019-10-10 00:00:00",8569.36,7074808,899488,19494146
"2019-10-11 00:00:00",8546.94,7082569,1084056,19325423
"2019-10-12 00:00:00",8355.78,7801738,1569442,18147688
"2019-10-13 00:00:00",8346.38,7471095,1516343,18566209
"2019-10-14 00:00:00",8321.15,7664233,1793495,18139761
"2019-10-15 00:00:00",8278.12,7284507,1796938,18541115
"2019-10-16 00:00:00",8069.59,7886283,2170767,17586885
"2019-10-17 00:00:00",8047.23,8747374,1573436,17337602
"2019-10-18 00:00:00",8004.01,8242095,2017537,17387548
"2019-10-19 00:00:00",8013.87,8751516,1710142,17223088
"2019-10-20 00:00:00",8118.81,8695258,1814584,17220729
"2019-10-21 00:00:00",8268.32,7551352,2226331,17995321
"2019-10-22 00:00:00",8169.89,7540687,2411287,17849285
"2019-10-23 00:00:00",7703.93,10445044,1887353,15485939
"2019-10-24 00:00:00",7447.22,10844511,552685,16422452
"2019-10-25 00:00:00",8107.53,6548667,3037783,18243352
"2019-10-26 00:00:00",9517.66,4212390,2041127,21587676
"2019-10-27 00:00:00",9460,5622042,1226642,20986327
"2019-10-28 00:00:00",9568.1,5032924,1459528,21374880
"2019-10-29 00:00:00",9332.24,5583953,1475134,20806371
"2019-10-30 00:00:00",9230.05,5329300,1648934,20902588
"2019-10-31 00:00:00",9197.58,5760444,1511388,20638234
"2019-11-01 00:00:00",9190.62,5888419,1499907,20523903
"2019-11-02 00:00:00",9311.95,5505609,1849681,20553047
"2019-11-03 00:00:00",9252.16,5425658,1893502,20619502
"2019-11-04 00:00:00",9359.87,5543451,1977503,20446776
"2019-11-05 00:00:00",9346,5289710,2098610,20602470
"2019-11-06 00:00:00",9362.67,5422299,2133247,20453005
"2019-11-07 00:00:00",9248.38,5338897,2196739,20417309
"2019-11-08 00:00:00",8973.29,5485092,2234922,20216469
"2019-11-09 00:00:00",8806.85,7201667,1298396,19466803
"2019-11-10 00:00:00",8947.46,7026383,1442514,19494476
"2019-11-11 00:00:00",8852.14,5872638,2171395,19948430
"2019-11-12 00:00:00",8722.47,7050985,1649534,19307692
"2019-11-13 00:00:00",8781.01,6847457,1791012,19398730
"2019-11-14 00:00:00",8697.98,6868957,1828209,19357762
"2019-11-15 00:00:00",8583.35,7102336,2054357,18895627
"2019-11-16 00:00:00",8490.73,7462217,2363295,18250281
"2019-11-17 00:00:00",8526.21,7193148,2485550,18444506
"2019-11-18 00:00:00",8306.75,7160229,2549454,18433462
"2019-11-19 00:00:00",8116.25,8273439,2657936,17239722
"2019-11-20 00:00:00",8139.98,8468270,2494487,17157328
"2019-11-21 00:00:00",7785.53,8492323,2542450,17121736
"2019-11-22 00:00:00",7268.47,11824233,1031429,15307163
"2019-11-23 00:00:00",7243.8,11258230,1099407,15830292
"2019-11-24 00:00:00",7126.74,12125652,687998,15407834
"2019-11-25 00:00:00",6973.1,12417548,366983,15485403
"2019-11-26 00:00:00",7196.47,11511984,717689,16071535
"2019-11-27 00:00:00",7277.31,11383987,911277,16021995
"2019-11-28 00:00:00",7526.12,10515535,676050,17089544
"2019-11-29 00:00:00",7648.83,10135981,476929,17696666
"2019-11-30 00:00:00",7654.06,9914321,880208,17530509
"2019-12-01 00:00:00",7418.73,10819953,760477,16778878
"2019-12-02 00:00:00",7317.86,10865229,1123176,16430302
"2019-12-03 00:00:00",7340.64,10914543,1205917,16310914
"2019-12-04 00:00:00",7437.72,10086526,1221130,17157596
"2019-12-05 00:00:00",7334.41,11461099,1063346,15971530
"2019-12-06 00:00:00",7465.83,10622123,1605145,16279041
"2019-12-07 00:00:00",7571.81,10080544,1340102,17059304
"2019-12-08 00:00:00",7504.66,10126628,1516870,16835391
"2019-12-09 00:00:00",7481.73,9986542,1539879,16972600
"2019-12-10 00:00:00",7290.03,10719377,1602913,16139585
"2019-12-11 00:00:00",7225.94,11282748,1146138,15983615
"2019-12-12 00:00:00",7206.66,11123371,1300823,15932809
"2019-12-13 00:00:00",7253.74,10990278,1406852,15994014
"2019-12-14 00:00:00",7158.46,10947838,1447420,15993766
"2019-12-15 00:00:00",7117.65,11910177,861887,15636742
"2019-12-16 00:00:00",7020.83,11417447,1208762,15718069
"2019-12-17 00:00:00",6766.79,12227540,623955,15496279
"2019-12-18 00:00:00",6946.48,9859074,2599539,15746358
"2019-12-19 00:00:00",7217.32,10283276,1514152,16433985
"2019-12-20 00:00:00",7164.31,10788535,1490357,15973173
"2019-12-21 00:00:00",7173.34,10499441,1645783,16145450
"2019-12-22 00:00:00",7335.29,9852962,896068,17586355
"2019-12-23 00:00:00",7484.97,9296422,1055060,17999150
"2019-12-24 00:00:00",7302.46,10305157,1545934,16506807
"2019-12-25 00:00:00",7206.41,10498238,1644957,16233758
"2019-12-26 00:00:00",7304.83,10506379,1766547,16116433
"2019-12-27 00:00:00",7164.54,10463214,1867217,16080522
"2019-12-28 00:00:00",7310.85,10313312,1872093,16242370
"2019-12-29 00:00:00",7417.99,10101522,1752686,16622535
"2019-12-30 00:00:00",7319.43,9706059,1837743,16959289
"2019-12-31 00:00:00",7233.59,10432532,1981590,16107802
"2020-01-01 00:00:00",7219.49,10797142,1695371,16026323
"2020-01-02 00:00:00",7085.34,10577029,1919081,16042702
"2020-01-03 00:00:00",7144.87,10023010,2465487,16036366
"2020-01-04 00:00:00",7342.18,9941119,1808456,16771804
"2020-01-05 00:00:00",7415.75,9472104,1717327,17364162
"2020-01-06 00:00:00",7577.37,7074906,2484729,19028883
