"DateTime","Price","Out","At","In"
"2017-04-25 00:00:00",1258.42,0,1260007,14368585
"2017-04-26 00:00:00",1286.1,0,1078626,14617896
"2017-04-27 00:00:00",1316.05,0,494289,15235184
"2017-04-28 00:00:00",1321.89,0,643854,15160589
"2017-04-29 00:00:00",1328.92,0,682225,15154159
"2017-04-30 00:00:00",1334.3,0,0,15827859
"2017-05-01 00:00:00",1395.73,0,237461,15629937
"2017-05-02 00:00:00",1432.99,0,402542,15511229
"2017-05-03 00:00:00",1460.22,0,415851,15563672
"2017-05-04 00:00:00",1523.48,0,284758,15766191
"2017-05-05 00:00:00",1536.56,0,430230,15672134
"2017-05-06 00:00:00",1532.18,0,609566,15555487
"2017-05-07 00:00:00",1534.04,0,714987,15453024
"2017-05-08 00:00:00",1610.27,0,295180,15923135
"2017-05-09 00:00:00",1688.68,0,254625,16019369
"2017-05-10 00:00:00",1715.59,0,406378,15924055
"2017-05-11 00:00:00",1803.15,0,232689,16170662
"2017-05-12 00:00:00",1731.85,0,692720,15779791
"2017-05-13 00:00:00",1682.55,134761,830983,15559311
"2017-05-14 00:00:00",1769.44,0,688743,15901233
"2017-05-15 00:00:00",1716.73,102759,969811,15555906
"2017-05-16 00:00:00",1703.14,287730,810305,15499869
"2017-05-17 00:00:00",1773.4,0,603823,16026303
"2017-05-18 00:00:00",1885.8,0,197234,16448624
"2017-05-19 00:00:00",1922.49,0,342535,16333882
"2017-05-20 00:00:00",1996.43,0,253729,16463964
"2017-05-21 00:00:00",2037.51,0,432157,16344028
"2017-05-22 00:00:00",2131.69,0,257563,16592645
"2017-05-23 00:00:00",2198.54,0,278019,16638610
"2017-05-24 00:00:00",2380.14,0,265188,16729871
"2017-05-25 00:00:00",2496.12,0,280438,16794057
"2017-05-26 00:00:00",2333.98,210381,460108,16489074
"2017-05-27 00:00:00",2095.47,672751,536974,15972398
"2017-05-28 00:00:00",2175.8,452153,711205,15989311
"2017-05-29 00:00:00",2227.35,401257,600763,16210881
"2017-05-30 00:00:00",2238.18,373034,765794,16125804
"2017-05-31 00:00:00",2249.5,227890,1025387,16059853
"2017-06-01 00:00:00",2382.09,110042,498475,16731491
"2017-06-02 00:00:00",2439.78,0,614267,16745134
"2017-06-03 00:00:00",2516.36,0,495675,16813235
"2017-06-04 00:00:00",2518.98,0,628218,16693178
"2017-06-05 00:00:00",2614.65,0,515107,16821641
"2017-06-06 00:00:00",2815.46,0,263981,17134008
"2017-06-07 00:00:00",2753.76,0,453213,16977330
"2017-06-08 00:00:00",2716.01,0,701376,16745011
"2017-06-09 00:00:00",2819.07,0,703116,16770953
"2017-06-10 00:00:00",2860.78,0,664722,16832171
"2017-06-11 00:00:00",2922.56,0,599946,16884874
"2017-06-12 00:00:00",2734.35,258326,754840,16502982
"2017-06-13 00:00:00",2716.11,231958,996202,16368614
"2017-06-14 00:00:00",2576.35,981806,605194,16053728
"2017-06-15 00:00:00",2323.58,1479800,712143,15452776
"2017-06-16 00:00:00",2435.85,1065089,943974,15654625
"2017-06-17 00:00:00",2572.76,765817,687219,16212605
"2017-06-18 00:00:00",2582.32,724213,787256,16128460
"2017-06-19 00:00:00",2568.27,688897,906707,16049373
"2017-06-20 00:00:00",2707.23,142656,990313,16596764
"2017-06-21 00:00:00",2714.38,137743,1051832,16606867
"2017-06-22 00:00:00",2690.25,205783,1443975,16139926
"2017-06-23 00:00:00",2729.57,127282,1228415,16432585
"2017-06-24 00:00:00",2640.96,275750,1500235,16015761
"2017-06-25 00:00:00",2566.52,1086666,931780,15770754
"2017-06-26 00:00:00",2456.01,1633467,692653,15465557
"2017-06-27 00:00:00",2447.35,1570567,851639,15439036
"2017-06-28 00:00:00",2553.53,951329,1110727,15805536
"2017-06-29 00:00:00",2566.19,922813,1100762,15870238
"2017-06-30 00:00:00",2522.91,993960,1435788,15475884
"2017-07-01 00:00:00",2458.55,1466481,1103608,15314877
"2017-07-02 00:00:00",2465.6,1406462,1175012,15275070
"2017-07-03 00:00:00",2561.89,833630,1277367,15757025
"2017-07-04 00:00:00",2614.36,560943,1468277,15884981
"2017-07-05 00:00:00",2602.39,720348,1396199,15820583
"2017-07-06 00:00:00",2608.32,709913,1460527,15787444
"2017-07-07 00:00:00",2551.11,782988,1649766,15584898
"2017-07-08 00:00:00",2524.68,994643,1794282,15221227
"2017-07-09 00:00:00",2543.19,819591,1831965,15371096
"2017-07-10 00:00:00",2401.07,2287886,840261,14911215
"2017-07-11 00:00:00",2339.11,2557229,634658,14870737
"2017-07-12 00:00:00",2343.45,2453168,757030,14832729
"2017-07-13 00:00:00",2385.81,2040959,1215930,14808017
"2017-07-14 00:00:00",2267.95,2732094,792312,14567541
"2017-07-15 00:00:00",2105.58,3413792,297553,14368185
"2017-07-16 00:00:00",1926.7,3652991,245948,14153435
"2017-07-17 00:00:00",2073.81,3195272,475451,14364594
"2017-07-18 00:00:00",2282.67,2400159,862158,14752244
"2017-07-19 00:00:00",2327.76,2079222,1144939,14790881
"2017-07-20 00:00:00",2607.46,341250,1581319,16105381
"2017-07-21 00:00:00",2748.25,40610,870420,17121517
"2017-07-22 00:00:00",2767.65,39788,966406,16989827
"2017-07-23 00:00:00",2766.16,39293,1042799,16892181
"2017-07-24 00:00:00",2757.29,39052,1143521,16785390
"2017-07-25 00:00:00",2625.85,640641,1646312,15712407
"2017-07-26 00:00:00",2536.64,981134,1717191,15289862
"2017-07-27 00:00:00",2630.33,462699,1894038,15578796
"2017-07-28 00:00:00",2763.69,36795,1120486,16779482
"2017-07-29 00:00:00",2755.78,36292,1312749,16537807
"2017-07-30 00:00:00",2697.37,76208,1825851,15973042
"2017-07-31 00:00:00",2819.68,0,1365510,16495854
"2017-08-01 00:00:00",2802.82,0,1435859,16416580
"2017-08-02 00:00:00",2721.34,72548,1878915,15892901
"2017-08-03 00:00:00",2770.25,34192,1598886,16220936
"2017-08-04 00:00:00",2836.09,0,1548170,16309821
"2017-08-05 00:00:00",3109.96,0,193416,17663220
"2017-08-06 00:00:00",3230.8,0,311779,17579588
"2017-08-07 00:00:00",3311.82,0,339859,17591136
"2017-08-08 00:00:00",3426.01,0,395127,17564652
"2017-08-09 00:00:00",3344.09,0,618483,17376962
"2017-08-10 00:00:00",3388.38,0,715835,17307299
"2017-08-11 00:00:00",3558.14,0,515300,17560825
"2017-08-12 00:00:00",3789.31,0,219817,17896247
"2017-08-13 00:00:00",4018.37,0,211253,17912623
"2017-08-14 00:00:00",4157.83,0,385210,17810824
"2017-08-15 00:00:00",4136.81,0,568476,17713663
"2017-08-16 00:00:00",4168.34,0,692848,17656083
"2017-08-17 00:00:00",4340.8,0,266111,18085617
"2017-08-18 00:00:00",4170.51,175944,742710,17498323
"2017-08-19 00:00:00",4073.57,165174,854931,17417478
"2017-08-20 00:00:00",4108.35,145361,937096,17359580
"2017-08-21 00:00:00",4032.09,146025,1051775,17314434
"2017-08-22 00:00:00",3877.45,1083947,309321,17191955
"2017-08-23 00:00:00",4163.06,119274,1123142,17363954
"2017-08-24 00:00:00",4237.91,0,1006728,17644862
"2017-08-25 00:00:00",4377.17,0,471323,18276909
"2017-08-26 00:00:00",4321.28,0,710280,18091476
"2017-08-27 00:00:00",4364.65,0,705383,18062465
"2017-08-28 00:00:00",4299.18,0,1204572,17608821
"2017-08-29 00:00:00",4499.02,0,475874,18351514
"2017-08-30 00:00:00",4567.93,0,391705,18416472
"2017-08-31 00:00:00",4672.6,0,388884,18431184
"2017-09-01 00:00:00",4807.7,0,395788,18464101
"2017-09-02 00:00:00",4712.58,0,670386,18239861
"2017-09-03 00:00:00",4558.76,148539,726799,18041719
"2017-09-04 00:00:00",4359.8,626546,818810,17489128
"2017-09-05 00:00:00",4250.65,681671,1230618,17058099
"2017-09-06 00:00:00",4530.79,215442,724227,18056111
"2017-09-07 00:00:00",4591.88,98639,854426,18004530
"2017-09-08 00:00:00",4415.24,420196,1115276,17431233
"2017-09-09 00:00:00",4293.74,774631,1236435,16958142
"2017-09-10 00:00:00",4185.12,1211262,1039029,16729149
"2017-09-11 00:00:00",4249.52,842955,1385374,16764548
"2017-09-12 00:00:00",4231.37,861791,1433193,16735885
"2017-09-13 00:00:00",3963.3,2137272,449407,16475286
"2017-09-14 00:00:00",3574.84,2470819,302199,16292715
"2017-09-15 00:00:00",3402.16,2574614,478677,16059123
"2017-09-16 00:00:00",3722.75,2185137,456590,16494405
"2017-09-17 00:00:00",3641.2,2192630,585318,16381857
"2017-09-18 00:00:00",3905.88,1805243,619538,16760151
"2017-09-19 00:00:00",3986.47,1578014,875455,16731585
"2017-09-20 00:00:00",3949.9,1676846,926690,16630545
"2017-09-21 00:00:00",3744.67,2253400,624830,16383444
"2017-09-22 00:00:00",3629.66,2408845,700679,16209882
"2017-09-23 00:00:00",3688.29,2292075,860208,16192270
"2017-09-24 00:00:00",3712.39,2247606,937719,16167813
"2017-09-25 00:00:00",3818.59,1902276,1020724,16469736
"2017-09-26 00:00:00",3920.53,1592335,1014557,16804630
"2017-09-27 00:00:00",4057.22,1176999,1294962,16995456
"2017-09-28 00:00:00",4193.76,598966,1497297,17395009
"2017-09-29 00:00:00",4133.94,808221,1604974,17129433
"2017-09-30 00:00:00",4273.76,470566,1565024,17532432
"2017-10-01 00:00:00",4335.47,405164,1448945,17712399
"2017-10-02 00:00:00",4421.02,176242,1363675,18053335
"2017-10-03 00:00:00",4333.36,394080,1714056,17513706
"2017-10-04 00:00:00",4269.43,450735,1989889,17230832
"2017-10-05 00:00:00",4254.56,448051,2088986,17182330
"2017-10-06 00:00:00",4359.54,323572,1816761,17601870
"2017-10-07 00:00:00",4396.2,222221,1904775,17660950
"2017-10-08 00:00:00",4521.12,109785,1177954,18494597
"2017-10-09 00:00:00",4715.76,0,621488,19175512
"2017-10-10 00:00:00",4826.41,0,576639,19241814
"2017-10-11 00:00:00",4796.75,0,741654,19139432
"2017-10-12 00:00:00",5123.81,0,259306,19668742
"2017-10-13 00:00:00",5622.38,0,292651,19754393
"2017-10-14 00:00:00",5704.24,0,472666,19618341
"2017-10-15 00:00:00",5655.46,0,619563,19463619
"2017-10-16 00:00:00",5685.72,0,772557,19362812
"2017-10-17 00:00:00",5647.21,0,936614,19261369
"2017-10-18 00:00:00",5358.09,798011,316576,19174891
"2017-10-19 00:00:00",5627.52,0,1039925,19298316
"2017-10-20 00:00:00",5843.36,0,556943,19848649
"2017-10-21 00:00:00",6030.87,0,268029,20189257
"2017-10-22 00:00:00",5896.77,0,627481,19725592
"2017-10-23 00:00:00",5846.6,155521,870765,19364154
"2017-10-24 00:00:00",5684.02,303143,1371279,18765200
"2017-10-25 00:00:00",5561.8,576261,1176146,18672064
"2017-10-26 00:00:00",5830.16,120246,1290031,19072546
"2017-10-27 00:00:00",5845.08,116380,1256950,19227780
"2017-10-28 00:00:00",5762.92,117606,1801971,18765404
"2017-10-29 00:00:00",5987.4,0,1094088,19633656
"2017-10-30 00:00:00",6122.58,0,652360,20157201
"2017-10-31 00:00:00",6279.02,0,508232,20345704
"2017-11-01 00:00:00",6546.87,0,334315,20605856
"2017-11-02 00:00:00",7038.84,0,322324,20715396
"2017-11-03 00:00:00",7192.28,0,563819,20624043
"2017-11-04 00:00:00",7225.04,0,723303,20519611
"2017-11-05 00:00:00",7441.89,0,474438,20765413
"2017-11-06 00:00:00",7182.22,181365,858414,20255407
"2017-11-07 00:00:00",7090.09,160080,1058036,20149454
"2017-11-08 00:00:00",7448.04,0,771402,20661472
"2017-11-09 00:00:00",7248.98,0,1511503,20006616
"2017-11-10 00:00:00",6862.51,1023113,680403,19912276
"2017-11-11 00:00:00",6509.69,1592170,516333,19591800
"2017-11-12 00:00:00",5992.09,2021062,990148,18775106
"2017-11-13 00:00:00",6294.25,1613112,763716,19500937
"2017-11-14 00:00:00",6573.89,1350235,637317,19949912
"2017-11-15 00:00:00",6963.5,430354,1218506,20346991
"2017-11-16 00:00:00",7541.91,0,831354,21216090
"2017-11-17 00:00:00",7767.45,0,521681,21515191
"2017-11-18 00:00:00",7658.21,0,935847,21126668
"2017-11-19 00:00:00",7888.14,0,670574,21330934
"2017-11-20 00:00:00",8120.7,0,0,22038202
"2017-11-21 00:00:00",8093.71,0,733053,21372847
"2017-11-22 00:00:00",8198,0,895677,21274401
"2017-11-23 00:00:00",8139.45,0,1094455,21158150
"2017-11-24 00:00:00",8116.56,0,1248601,21062213
"2017-11-25 00:00:00",8457.84,0,678418,21665984
"2017-11-26 00:00:00",9110.59,0,306102,22107484
"2017-11-27 00:00:00",9525.23,0,358022,22160573
"2017-11-28 00:00:00",9803.89,0,632239,22019182
"2017-11-29 00:00:00",10178.27,0,672306,22131199
"2017-11-30 00:00:00",9856.42,0,1165921,21763220
"2017-12-01 00:00:00",10181.87,0,1178775,21860930
"2017-12-02 00:00:00",10945.39,0,300786,22764748
"2017-12-03 00:00:00",11214.76,0,561341,22581151
"2017-12-04 00:00:00",11271.22,0,834233,22417848
"2017-12-05 00:00:00",11694,0,709535,22684494
"2017-12-06 00:00:00",12752.48,0,451355,23121331
"2017-12-07 00:00:00",15140.44,0,420371,23367777
"2017-12-08 00:00:00",15600.47,0,787953,23213303
"2017-12-09 00:00:00",14732.33,347548,764055,23007858
"2017-12-10 00:00:00",14407.1,331606,1025699,22802244
"2017-12-11 00:00:00",16211.87,0,731984,23572944
"2017-12-12 00:00:00",16907.59,0,761426,23730763
"2017-12-13 00:00:00",16468.91,0,1088876,23539710
"2017-12-14 00:00:00",16482.36,0,1452904,23424614
"2017-12-15 00:00:00",17214.61,0,1397346,23637727
"2017-12-16 00:00:00",18453.12,0,357951,24707221
"2017-12-17 00:00:00",19310.77,0,662695,24493736
"2017-12-18 00:00:00",18667.76,0,993403,24284840
"2017-12-19 00:00:00",17917.39,293996,1334720,23903326
"2017-12-20 00:00:00",16728.15,1222172,1695830,22835502
"2017-12-21 00:00:00",16127.41,1454443,1995547,22534075
"2017-12-22 00:00:00",13349.72,3889519,660756,21600667
"2017-12-23 00:00:00",14424.65,3075769,1063988,22108678
"2017-12-24 00:00:00",13290.09,3818040,886873,21501771
"2017-12-25 00:00:00",13739.07,3199855,1314032,21653812
"2017-12-26 00:00:00",14921.58,2393858,1434539,22326989
"2017-12-27 00:00:00",15524.63,1454575,2123030,22638856
"2017-12-28 00:00:00",14485.79,2731671,1609130,21932962
"2017-12-29 00:00:00",14530.45,2398328,2104132,21869249
"2017-12-30 00:00:00",13211.78,4116429,1148232,21243613
"2017-12-31 00:00:00",13300.63,3926988,1365042,21197086
"2018-01-01 00:00:00",13399.6,3756951,1490642,21152326
"2018-01-02 00:00:00",14120.15,2556012,2624748,21293494
