"DateTime","Number of Large Transactions","Price"
"2019-09-23 00:00:00",9977,9855
"2019-09-24 00:00:00",15998,8947.3
"2019-09-25 00:00:00",15808,8499.22
"2019-09-26 00:00:00",13812,8112.37
"2019-09-27 00:00:00",13517,8096.36
"2019-09-28 00:00:00",9573,8194.74
"2019-09-29 00:00:00",9327,8104.66
"2019-09-30 00:00:00",12136,8054.6
"2019-10-01 00:00:00",9291,8374.81
"2019-10-02 00:00:00",7091,8294.91
"2019-10-03 00:00:00",11986,8269.83
"2019-10-04 00:00:00",11582,8144.21
"2019-10-05 00:00:00",8597,8142.38
"2019-10-06 00:00:00",11143,8021.84
"2019-10-07 00:00:00",10771,8062.05
"2019-10-08 00:00:00",11497,8240.45
"2019-10-09 00:00:00",13534,8415.15
"2019-10-10 00:00:00",14261,8569.36
"2019-10-11 00:00:00",10777,8546.94
"2019-10-12 00:00:00",6624,8355.78
"2019-10-13 00:00:00",4941,8346.38
"2019-10-14 00:00:00",7513,8321.15
"2019-10-15 00:00:00",9360,8278.12
"2019-10-16 00:00:00",10795,8069.59
"2019-10-17 00:00:00",12822,8047.23
"2019-10-18 00:00:00",11959,8004.01
"2019-10-19 00:00:00",6952,8013.87
"2019-10-20 00:00:00",6899,8118.81
"2019-10-21 00:00:00",7034,8268.32
"2019-10-22 00:00:00",8464,8169.89
"2019-10-23 00:00:00",12007,7703.93
"2019-10-24 00:00:00",11133,7447.22
"2019-10-25 00:00:00",12487,8107.53
"2019-10-26 00:00:00",12726,9517.66
"2019-10-27 00:00:00",11472,9460
"2019-10-28 00:00:00",8246,9568.1
"2019-10-29 00:00:00",9579,9332.24
"2019-10-30 00:00:00",8322,9230.05
"2019-10-31 00:00:00",9099,9197.58
"2019-11-01 00:00:00",12524,9190.62
"2019-11-02 00:00:00",10965,9311.95
"2019-11-03 00:00:00",12175,9252.16
"2019-11-04 00:00:00",13736,9359.87
"2019-11-05 00:00:00",15421,9346
"2019-11-06 00:00:00",10449,9362.67
"2019-11-07 00:00:00",12948,9248.38
"2019-11-08 00:00:00",15533,8973.29
"2019-11-09 00:00:00",14180,8806.85
"2019-11-10 00:00:00",7573,8947.46
"2019-11-11 00:00:00",6933,8852.14
"2019-11-12 00:00:00",8596,8722.47
"2019-11-13 00:00:00",9364,8781.01
"2019-11-14 00:00:00",10499,8697.98
"2019-11-15 00:00:00",9299,8583.35
"2019-11-16 00:00:00",7641,8490.73
"2019-11-17 00:00:00",6578,8526.21
"2019-11-18 00:00:00",9794,8306.75
"2019-11-19 00:00:00",8885,8116.25
"2019-11-20 00:00:00",6403,8139.98
"2019-11-21 00:00:00",10453,7785.53
"2019-11-22 00:00:00",9843,7268.47
"2019-11-23 00:00:00",10962,7243.8
"2019-11-24 00:00:00",5331,7126.74
"2019-11-25 00:00:00",10153,6973.1
"2019-11-26 00:00:00",9082,7196.47
"2019-11-27 00:00:00",8366,7277.31
"2019-11-28 00:00:00",7267,7526.12
"2019-11-29 00:00:00",11777,7648.83
"2019-11-30 00:00:00",9015,7654.06
"2019-12-01 00:00:00",6580,7418.73
"2019-12-02 00:00:00",5654,7317.86
"2019-12-03 00:00:00",5910,7340.64
"2019-12-04 00:00:00",8079,7437.72
"2019-12-05 00:00:00",7743,7334.41
"2019-12-06 00:00:00",8714,7465.83
"2019-12-07 00:00:00",6257,7571.81
"2019-12-08 00:00:00",5097,7504.66
"2019-12-09 00:00:00",7596,7481.73
"2019-12-10 00:00:00",8919,7290.03
"2019-12-11 00:00:00",8755,7225.94
"2019-12-12 00:00:00",9515,7206.66
"2019-12-13 00:00:00",7833,7253.74
"2019-12-14 00:00:00",5137,7158.46
"2019-12-15 00:00:00",5160,7117.65
"2019-12-16 00:00:00",5190,7020.83
"2019-12-17 00:00:00",7150,6766.79
"2019-12-18 00:00:00",10281,6946.48
"2019-12-19 00:00:00",9469,7217.32
"2019-12-20 00:00:00",9944,7164.31
"2019-12-21 00:00:00",5618,7173.34
"2019-12-22 00:00:00",7855,7335.29
"2019-12-23 00:00:00",9490,7484.97
"2019-12-24 00:00:00",6601,7302.46
"2019-12-25 00:00:00",6002,7206.41
"2019-12-26 00:00:00",7640,7304.83
"2019-12-27 00:00:00",6319,7164.54
"2019-12-28 00:00:00",5313,7310.85
"2019-12-29 00:00:00",3925,7417.99
"2019-12-30 00:00:00",7427,7319.43
"2019-12-31 00:00:00",7440,7233.59
"2020-01-01 00:00:00",3710,7219.49
"2020-01-02 00:00:00",7118,7085.34
"2020-01-03 00:00:00",8767,7144.87
"2020-01-04 00:00:00",9384,7342.18
"2020-01-05 00:00:00",7972,7415.75
"2020-01-06 00:00:00",8884,7577.37
"2020-01-07 00:00:00",9537,7977.6
"2020-01-08 00:00:00",10687,8166.31
"2020-01-09 00:00:00",9256,7902.08
"2020-01-10 00:00:00",14709,7937.31
"2020-01-11 00:00:00",9985,8145.65
"2020-01-12 00:00:00",7554,8076.77
"2020-01-13 00:00:00",8304,8128.89
"2020-01-14 00:00:00",11865,8490.24
"2020-01-15 00:00:00",10349,8724.99
"2020-01-16 00:00:00",9306,8716.67
"2020-01-17 00:00:00",10083,8835.17
"2020-01-18 00:00:00",8524,8890.96
"2020-01-19 00:00:00",8885,8842.77
"2020-01-20 00:00:00",6797,8629.44
"2020-01-21 00:00:00",8212,8625.83
"2020-01-22 00:00:00",6679,8688.08
"2020-01-23 00:00:00",7111,8485.96
"2020-01-24 00:00:00",10550,8371.67
"2020-01-25 00:00:00",8269,8353.87
