"DateTime","Bulls","Bears","Difference"
"2014-05-23 00:00:00",54653.03,-57191.38,-2538.3499999999985
"2014-05-24 00:00:00",272509.03,-215766.6,56742.43000000002
"2014-05-25 00:00:00",26129.84,-27538.35,-1408.5099999999984
"2014-05-27 00:00:00",53880.05,-53880.05,0
"2014-05-28 00:00:00",21052.34,-21096.22,-43.88000000000102
"2014-05-30 00:00:00",180497.4,-183497.4,-3000
"2014-05-31 00:00:00",6103.56,-6103.56,0
"2014-06-01 00:00:00",22913.02,-30586.76,-7673.739999999998
"2014-06-02 00:00:00",177497.4,-180497.4,-3000
"2014-06-03 00:00:00",43777.1,-48464.23,-4687.130000000005
"2014-06-04 00:00:00",13075.08,-13108.07,-32.98999999999978
"2014-06-06 00:00:00",340994.8,-352994.8,-12000
"2014-06-07 00:00:00",15887.9,-15769.99,117.90999999999985
"2014-06-08 00:00:00",0,-8255.76,-8255.76
"2014-06-09 00:00:00",30324.3,-34650.36,-4326.060000000001
"2014-06-10 00:00:00",25634.67,-18526.46,7108.209999999999
"2014-06-11 00:00:00",16585.21,-22537.35,-5952.139999999999
"2014-06-12 00:00:00",491995.13,-499995.14,-8000.010000000009
"2014-06-13 00:00:00",186941.33,-189553.85,-2612.5200000000186
"2014-06-14 00:00:00",11043.58,-5592.93,5450.65
"2014-06-15 00:00:00",15501.09,-16119.45,-618.3600000000006
"2014-06-16 00:00:00",27586.87,-19036.72,8550.149999999998
"2014-06-17 00:00:00",18694.99,-18539.85,155.14000000000306
"2014-06-18 00:00:00",17234.34,-17740.48,-506.1399999999994
"2014-06-19 00:00:00",8411.18,-8033.28,377.90000000000055
"2014-06-20 00:00:00",27522.92,-28405.52,-882.6000000000022
"2014-06-21 00:00:00",13828.67,-20003.7,-6175.030000000001
"2014-06-22 00:00:00",5700.19,-5370.34,329.84999999999945
"2014-06-23 00:00:00",95230.04,-113471.87,-18241.83
"2014-06-24 00:00:00",290336.6,-349990.33,-59653.73000000004
"2014-06-25 00:00:00",41099.96,-61231.08,-20131.120000000003
"2014-06-26 00:00:00",41454.25,-52466.65,-11012.400000000001
"2014-06-27 00:00:00",24390.49,-22464.25,1926.2400000000016
"2014-06-28 00:00:00",25545.6,-25339.59,206.0099999999984
"2014-06-29 00:00:00",65628.58,-65057.87,570.7099999999991
"2014-06-30 00:00:00",20905.95,-20922.71,-16.7599999999984
"2014-07-01 00:00:00",99264.57,-90565.76,8698.810000000012
"2014-07-02 00:00:00",188368.54,-191531.07,-3162.529999999999
"2014-07-03 00:00:00",50554.6,-46483.12,4071.479999999996
"2014-07-04 00:00:00",49351.82,-54001.02,-4649.199999999997
"2014-07-05 00:00:00",28262.99,-28303.96,-40.969999999997526
"2014-07-06 00:00:00",40539.95,-43955.23,-3415.280000000006
"2014-07-07 00:00:00",37057.47,-38135.11,-1077.6399999999994
"2014-07-08 00:00:00",27664.06,-27127.06,537
"2014-07-09 00:00:00",48939.8,-47284.71,1655.0900000000038
"2014-07-10 00:00:00",34600.16,-27531.92,7068.240000000005
"2014-07-11 00:00:00",29691.62,-36248.94,-6557.320000000003
"2014-07-12 00:00:00",51300.98,-57574.11,-6273.129999999997
"2014-07-13 00:00:00",53198.17,-52695.11,503.0599999999977
"2014-07-14 00:00:00",36006.65,-36015.08,-8.430000000000291
"2014-07-15 00:00:00",9079.73,-8974.78,104.94999999999891
"2014-07-16 00:00:00",102176.83,-106720.32,-4543.490000000005
"2014-07-17 00:00:00",43902.25,-44173.53,-271.27999999999884
"2014-07-18 00:00:00",54340.51,-47852.4,6488.110000000001
"2014-07-19 00:00:00",63404.85,-68497.04,-5092.189999999995
"2014-07-20 00:00:00",23222.57,-23551.67,-329.09999999999854
"2014-07-21 00:00:00",98311.61,-97907.12,404.49000000000524
"2014-07-22 00:00:00",67895.72,-62068.26,5827.459999999999
"2014-07-23 00:00:00",55295.96,-59898.92,-4602.959999999999
"2014-07-24 00:00:00",34539.73,-27979.1,6560.630000000005
"2014-07-25 00:00:00",37251.81,-45793.69,-8541.880000000005
"2014-07-26 00:00:00",28813.42,-28540.46,272.9599999999991
"2014-07-27 00:00:00",63362.82,-63514.45,-151.62999999999738
"2014-07-28 00:00:00",24818.43,-38684.29,-13865.86
"2014-07-29 00:00:00",35866.97,-43133.42,-7266.449999999997
"2014-07-30 00:00:00",52126.68,-47367.89,4758.790000000001
"2014-07-31 00:00:00",67658.08,-74618.04,-6959.959999999992
"2014-08-01 00:00:00",107869.61,-113087.67,-5218.059999999998
"2014-08-02 00:00:00",59532.74,-59604.88,-72.13999999999942
"2014-08-03 00:00:00",34655.72,-34720.52,-64.79999999999563
"2014-08-04 00:00:00",108303.83,-101602.9,6700.930000000008
"2014-08-05 00:00:00",114338.32,-101891.35,12446.970000000001
"2014-08-06 00:00:00",93144.25,-93951.54,-807.2899999999936
"2014-08-07 00:00:00",119207.46,-122032.06,-2824.5999999999913
"2014-08-08 00:00:00",25227.54,-29283.96,-4056.4199999999983
"2014-08-09 00:00:00",94956.06,-94808.12,147.94000000000233
"2014-08-10 00:00:00",32403.91,-36055.32,-3651.41
"2014-08-11 00:00:00",52108.24,-52310.58,-202.34000000000378
"2014-08-12 00:00:00",62943.33,-71107.94,-8164.610000000001
"2014-08-13 00:00:00",42213.44,-43161.7,-948.2599999999948
"2014-08-14 00:00:00",78186.47,-93411.96,-15225.490000000005
"2014-08-15 00:00:00",95059.85,-97535.57,-2475.720000000001
"2014-08-16 00:00:00",83952.61,-91671.03,-7718.419999999998
"2014-08-17 00:00:00",84626.48,-90263.27,-5636.790000000008
"2014-08-18 00:00:00",103541.34,-107349.35,-3808.0100000000093
"2014-08-19 00:00:00",60014.54,-60259.64,-245.09999999999854
"2014-08-20 00:00:00",58291.79,-57621.62,670.1699999999983
"2014-08-21 00:00:00",226910.6,-211058.27,15852.330000000016
"2014-08-22 00:00:00",51119.09,-50811.72,307.36999999999534
"2014-08-23 00:00:00",392119.5,-392825.25,-705.75
"2014-08-24 00:00:00",122311.72,-123040.94,-729.2200000000012
"2014-08-25 00:00:00",299951.9,-304322.4,-4370.5
"2014-08-26 00:00:00",71730.68,-71587.99,142.68999999998778
"2014-08-27 00:00:00",18708.58,-18911.89,-203.30999999999767
"2014-08-28 00:00:00",218397.21,-221936.1,-3538.890000000014
"2014-08-29 00:00:00",12642.39,-12642.39,0
"2014-08-30 00:00:00",97788.12,-97421.97,366.1499999999942
"2014-08-31 00:00:00",52517.78,-61386.5,-8868.720000000001
"2014-09-01 00:00:00",83926.93,-99689.11,-15762.180000000008
"2014-09-02 00:00:00",72331.87,-78767.37,-6435.5
"2014-09-03 00:00:00",97578.93,-105133.98,-7555.050000000003
"2014-09-04 00:00:00",57665.92,-58208.02,-542.0999999999985
"2014-09-05 00:00:00",102922.36,-103081.86,-159.5
"2014-09-06 00:00:00",38660.57,-34670.64,3989.9300000000003
"2014-09-07 00:00:00",77052.46,-84701.04,-7648.579999999987
"2014-09-08 00:00:00",35986.28,-31530.14,4456.139999999999
"2014-09-09 00:00:00",85110.4,-82236.22,2874.179999999993
"2014-09-10 00:00:00",51360.77,-51384.78,-24.010000000002037
"2014-09-11 00:00:00",92255.75,-91996.21,259.5399999999936
"2014-09-12 00:00:00",55426.95,-71262.11,-15835.160000000003
"2014-09-13 00:00:00",57925.02,-58041.43,-116.41000000000349
"2014-09-14 00:00:00",61616.94,-68312.49,-6695.550000000003
"2014-09-15 00:00:00",80408.7,-80579.71,-171.0100000000093
"2014-09-16 00:00:00",54714.92,-54815.12,-100.20000000000437
"2014-09-17 00:00:00",62665.66,-56934.19,5731.470000000001
"2014-09-18 00:00:00",130711.8,-150843.11,-20131.309999999983
"2014-09-19 00:00:00",82953.83,-106663.28,-23709.449999999997
"2014-09-20 00:00:00",137456.96,-134470.19,2986.7699999999895
"2014-09-21 00:00:00",108281.75,-104605.77,3675.979999999996
"2014-09-22 00:00:00",118854.11,-119979.06,-1124.949999999997
"2014-09-23 00:00:00",305461.54,-312896.19,-7434.650000000023
"2014-09-24 00:00:00",455818.6,-463096.57,-7277.97000000003
"2014-09-25 00:00:00",255435.03,-257091.24,-1656.2099999999919
"2014-09-26 00:00:00",148054.77,-145739.76,2315.00999999998
"2014-09-27 00:00:00",210928.85,-207148.42,3780.429999999993
"2014-09-28 00:00:00",143165.64,-153701.62,-10535.979999999981
"2014-09-29 00:00:00",146895.36,-137803.09,9092.26999999999
