"DateTime","Netflow","Price"
"2019-06-02 00:00:00",-567.825033,8683.69
"2019-06-03 00:00:00",85890.18,8406.71
"2019-06-04 00:00:00",35998.74,7789.22
"2019-06-05 00:00:00",116014.2,7754.51
"2019-06-06 00:00:00",57502.96,7669.81
"2019-06-07 00:00:00",2970.63,7947.5
"2019-06-08 00:00:00",-1299.941049,7927.69
"2019-06-09 00:00:00",-1848.000478,7750.33
"2019-06-10 00:00:00",-1674.086271,7797.52
"2019-06-11 00:00:00",55633.51,7887.18
"2019-06-12 00:00:00",1212.73,8042.29
"2019-06-13 00:00:00",9824.81,8189.93
"2019-06-14 00:00:00",1860.44,8452.41
"2019-06-15 00:00:00",6401.9,8763.31
"2019-06-16 00:00:00",2458.53,9086.92
"2019-06-17 00:00:00",44543.86,9222.92
"2019-06-18 00:00:00",41136.52,9149.53
"2019-06-19 00:00:00",59788.32,9179.33
"2019-06-20 00:00:00",31804.89,9410.05
"2019-06-21 00:00:00",-3685.432741,9883.86
"2019-06-22 00:00:00",15818.95,10647.15
"2019-06-23 00:00:00",1091.66,10899.66
"2019-06-24 00:00:00",2369.66,10828.31
"2019-06-25 00:00:00",25735.85,11385.3
"2019-06-26 00:00:00",3309.05,12752.93
"2019-06-27 00:00:00",7555.12,11824.7
"2019-06-28 00:00:00",-145.051156,11602.88
"2019-06-29 00:00:00",7060.91,11857.59
"2019-06-30 00:00:00",38206.45,11438.93
"2019-07-01 00:00:00",4195.17,10606.72
"2019-07-02 00:00:00",29722.02,10302.85
"2019-07-03 00:00:00",2431.76,11425.75
"2019-07-04 00:00:00",1926.08,11561.4
"2019-07-05 00:00:00",-1280.654684,11111.66
"2019-07-06 00:00:00",47.69,11347.34
"2019-07-07 00:00:00",678.31,11357.43
"2019-07-08 00:00:00",6182.84,11862.65
"2019-07-09 00:00:00",1394.9,12462.69
