"DateTime","Price","Out","At","In"
"2021-04-16 00:00:00",61807.62,840582,3797645,33425854
"2021-04-17 00:00:00",61127.07,690309,1094814,36492539
"2021-04-18 00:00:00",56589.22,4223646,3699985,30459847
"2021-04-19 00:00:00",55940.86,3840171,2026869,32618382
"2021-04-20 00:00:00",55265.39,4975728,1305491,32359405
"2021-04-21 00:00:00",55221.38,3488247,2613710,32665587
"2021-04-22 00:00:00",52989.2,6392595,620236,31924375
"2021-04-23 00:00:00",49804,7408450,234884,31293000
"2021-04-24 00:00:00",49996.67,6751935,1154564,31094006
"2021-04-25 00:00:00",48824.74,7960562,3469016,27496527
"2021-04-26 00:00:00",51616.56,4170818,2180907,32440057
"2021-04-27 00:00:00",54424.27,4456359,1545078,32866561
"2021-04-28 00:00:00",55174.09,3335207,2321655,33217162
"2021-04-29 00:00:00",53808.33,3682695,2191222,32972508
"2021-04-30 00:00:00",55537.13,0,4158026,34758111
"2021-05-01 00:00:00",57778.03,1231400,2398975,35261471
"2021-05-02 00:00:00",57013.77,1187869,2807337,34861303
"2021-05-03 00:00:00",57747.72,1326134,3181516,34007376
"2021-05-04 00:00:00",55167.43,1454732,3717548,33188368
"2021-05-05 00:00:00",55461.5,4103575,2279805,31850672
"2021-05-06 00:00:00",56846.08,1083669,3448241,33684439
"2021-05-07 00:00:00",57003.23,1609114,3971589,32641669
"2021-05-08 00:00:00",58253.57,953734,3513514,33757402
"2021-05-09 00:00:00",57813.99,483708,2304027,35413608
"2021-05-10 00:00:00",56913.1,629958,3545420,33833809
"2021-05-11 00:00:00",55709.38,2562581,3503272,31854192
"2021-05-12 00:00:00",53594.17,5505529,1857722,30568105
"2021-05-13 00:00:00",49203.86,7336926,1126587,29479606
"2021-05-14 00:00:00",50232.36,6730519,1438777,29789535
"2021-05-15 00:00:00",48658.12,6563273,1705081,29749287
"2021-05-16 00:00:00",46863.76,7845210,1130213,29038004
"2021-05-17 00:00:00",44398.01,9011929,2395137,26530644
"2021-05-18 00:00:00",44064.38,8691483,432809,28870871
"2021-05-19 00:00:00",36744.77,9290390,2142398,26650573
"2021-05-20 00:00:00",38764.64,9200897,979266,28006206
"2021-05-21 00:00:00",37902.44,9069668,2459964,26769847
"2021-05-22 00:00:00",37064.82,8939158,1506402,27971469
"2021-05-23 00:00:00",34730.87,10469450,1074214,26881099
"2021-05-24 00:00:00",37206.34,7799782,1909033,28588703
"2021-05-25 00:00:00",38175.99,8282634,1241378,28758932
"2021-05-26 00:00:00",39355.31,8237071,1896182,28140345
"2021-05-27 00:00:00",38810.39,8085285,1418911,28802733
"2021-05-28 00:00:00",36806.68,8010831,2167003,28188721
"2021-05-29 00:00:00",35486.58,9190477,1644922,27491109
"2021-05-30 00:00:00",34941.14,9992137,1063476,27207238
"2021-05-31 00:00:00",35857.83,8841876,1770348,27392921
"2021-06-01 00:00:00",36821.85,7816162,1912964,28191978
"2021-06-02 00:00:00",37080.26,8186594,2128258,27611464
"2021-06-03 00:00:00",38341.19,7551751,2076822,28211546
"2021-06-04 00:00:00",37445.26,7231448,1502475,29103298
"2021-06-05 00:00:00",36378.96,7664272,2419535,27764071
"2021-06-06 00:00:00",35859.07,8566514,2029785,27276858
"2021-06-07 00:00:00",35078.76,8150387,2392569,27316238
"2021-06-08 00:00:00",32547.72,9867772,1040928,26957070
"2021-06-09 00:00:00",34981.8,7217094,2873109,27748087
"2021-06-10 00:00:00",37104.13,7163570,2290057,28463347
"2021-06-11 00:00:00",36823.85,7298810,3095945,27600154
"2021-06-12 00:00:00",36050.27,7077024,2801949,28194256
"2021-06-13 00:00:00",37088.46,7891032,2806357,27241813
"2021-06-14 00:00:00",39890.6,6694185,1819121,29360284
"2021-06-15 00:00:00",40416.88,6558715,881384,30428587
"2021-06-16 00:00:00",39305.01,6583049,1441865,29893332
"2021-06-17 00:00:00",38461.99,6821598,2713852,28390525
"2021-06-18 00:00:00",36680.06,7043800,2564970,28339427
"2021-06-19 00:00:00",35653.21,8380601,2430439,27152487
"2021-06-20 00:00:00",34758.88,8843461,2077826,27087669
"2021-06-21 00:00:00",33522.66,10951201,1038164,26040444
"2021-06-22 00:00:00",31110.47,11217851,456938,26373198
"2021-06-23 00:00:00",33310.98,10823637,895649,26403067
"2021-06-24 00:00:00",33804.03,9890329,1409815,26875329
"2021-06-25 00:00:00",33392.38,10850581,1267687,26070896
"2021-06-26 00:00:00",31435.74,11176988,623314,26337648
"2021-06-27 00:00:00",33392.82,10309537,1480003,26367657
"2021-06-28 00:00:00",34591.71,8817380,2261157,27152820
"2021-06-29 00:00:00",35434.29,8904917,2341188,27098060
"2021-06-30 00:00:00",35076.21,7664684,2753883,27993684
"2021-07-01 00:00:00",33911.37,8636888,2319878,27537222
"2021-07-02 00:00:00",33341.82,9405404,2347431,26856852
"2021-07-03 00:00:00",34138.98,9254219,2529563,26837248
"2021-07-04 00:00:00",35168.16,8511541,2981253,26978569
"2021-07-05 00:00:00",34221.16,8333415,2392232,27600900
"2021-07-06 00:00:00",34327.7,8932756,2501911,26759015
"2021-07-07 00:00:00",34437.12,8529521,2787990,26882059
"2021-07-08 00:00:00",33021.49,9179356,2326994,26713657
"2021-07-09 00:00:00",33175.4,10309387,1385838,26553172
"2021-07-10 00:00:00",33641.83,8838793,2591731,26798397
"2021-07-11 00:00:00",33965.55,9128601,2447044,26676873
"2021-07-12 00:00:00",33659.42,8396721,2981817,26809392
"2021-07-13 00:00:00",32770.84,9686161,1991154,26504984
"2021-07-14 00:00:00",32350.6,10054818,1606374,26492774
"2021-07-15 00:00:00",32161.15,9857507,1815569,26476082
"2021-07-16 00:00:00",31651.54,10822020,1148321,26179181
"2021-07-17 00:00:00",31580.21,10974576,1039215,26167085
"2021-07-18 00:00:00",31788.92,10778786,1263099,26162368
"2021-07-19 00:00:00",31197.14,10565483,1454946,26154963
"2021-07-20 00:00:00",30191.99,11042972,936566,26140720
"2021-07-21 00:00:00",31164,8006544,3717367,26398580
"2021-07-22 00:00:00",32171.44,10122799,1254432,26754674
"2021-07-23 00:00:00",32825.28,10049656,1249558,26841809
"2021-07-24 00:00:00",33974.42,8721863,1757741,27698983
"2021-07-25 00:00:00",34637.49,7799828,1838568,28009999
"2021-07-26 00:00:00",37912.05,6046396,1503061,30104251
"2021-07-27 00:00:00",37978.98,6301818,1213171,30097867
"2021-07-28 00:00:00",39857.99,5562984,1010580,31048748
"2021-07-29 00:00:00",39957.73,5543823,1073448,31007542
"2021-07-30 00:00:00",40323.97,5519703,1098629,31056694
"2021-07-31 00:00:00",41719.6,5432826,366709,31922489
"2021-08-01 00:00:00",41028.1,5478944,1029160,31235044
"2021-08-02 00:00:00",39572.31,5799254,1453518,30425138
"2021-08-03 00:00:00",38729.34,6337684,1350465,30020984
"2021-08-04 00:00:00",38743.68,6261576,1501221,29946690
"2021-08-05 00:00:00",39369.59,5672475,2051070,30025878
"2021-08-06 00:00:00",41629.34,5328422,700535,31734930
"2021-08-07 00:00:00",43602.54,5124230,506463,32166756
"2021-08-08 00:00:00",44305.46,5041606,669148,32069122
"2021-08-09 00:00:00",44647.04,5019059,835406,31887425
"2021-08-10 00:00:00",45685.38,4735820,921958,32097086
"2021-08-11 00:00:00",46062.2,4673603,929430,32199048
"2021-08-12 00:00:00",45000.31,4922596,1220397,31685975
"2021-08-13 00:00:00",46075.59,4653149,1274623,31935513
"2021-08-14 00:00:00",47092.77,4382581,1258460,32281666
"2021-08-15 00:00:00",46493.08,4505821,1424532,31949272
"2021-08-16 00:00:00",46872.76,4398387,1560351,31882504
"2021-08-17 00:00:00",45769.88,4645274,1790621,31387534
"2021-08-18 00:00:00",45132.94,5217189,1540490,31089876
"2021-08-19 00:00:00",45513.13,4946685,1854431,31065148
"2021-08-20 00:00:00",48014.75,4002942,1300970,32576135
"2021-08-21 00:00:00",49069.93,3614712,1332021,32960154
"2021-08-22 00:00:00",48816.09,3702117,1482982,32703471
"2021-08-23 00:00:00",49781.04,3501019,1386709,32958912
"2021-08-24 00:00:00",48720.32,3694044,1747682,32370583
"2021-08-25 00:00:00",48196.41,4100364,1619891,32148195
"2021-08-26 00:00:00",47907.44,4191058,1823625,31917500
"2021-08-27 00:00:00",47771.56,4293190,1899205,31786217
"2021-08-28 00:00:00",48846.69,3656875,2160523,32202972
"2021-08-29 00:00:00",48747.49,3699075,2213241,32137035
"2021-08-30 00:00:00",47875.29,4209185,2161902,31638510
"2021-08-31 00:00:00",47483.23,4834713,1812335,31387359
"2021-09-01 00:00:00",47803.4,4176661,2392276,31500360
"2021-09-02 00:00:00",49503.8,3462991,1636865,32981465
"2021-09-03 00:00:00",49709.36,3409056,1838190,32799583
"2021-09-04 00:00:00",50025.24,3361606,1475092,33254220
"2021-09-05 00:00:00",50694.73,3304432,1144982,33657761
"2021-09-06 00:00:00",51900.92,3183631,465746,34390142
"2021-09-07 00:00:00",48411.83,4466521,2235472,31359043
"2021-09-08 00:00:00",45919.06,6592051,1287279,30219194
"2021-09-09 00:00:00",46453.8,6124893,1670258,30364627
"2021-09-10 00:00:00",45612.47,6481410,1622834,30073889
"2021-09-11 00:00:00",45364.81,6536608,1662463,29927763
"2021-09-12 00:00:00",45584.66,6358778,1794234,30006160
"2021-09-13 00:00:00",45166.57,6593466,1679184,29839489
"2021-09-14 00:00:00",46019.97,5932684,2138242,30016166
"2021-09-15 00:00:00",47591.23,4629678,1983110,31444726
"2021-09-16 00:00:00",47774.53,4386182,2181140,31435744
"2021-09-17 00:00:00",47471.34,4754333,2139957,31103365
"2021-09-18 00:00:00",47937.24,4210473,2424881,31357752
"2021-09-19 00:00:00",47620.4,4565503,2279015,31178598
"2021-09-20 00:00:00",44946.56,7023453,1390283,29519070
"2021-09-21 00:00:00",41696.55,8251409,551514,29151360
"2021-09-22 00:00:00",42300.65,8071703,712937,29189394
"2021-09-23 00:00:00",44051.3,7232303,1042068,29721985
"2021-09-24 00:00:00",42975.19,7684927,922180,29382559
"2021-09-25 00:00:00",42351.51,7911497,1024870,29130648
"2021-09-26 00:00:00",42376.95,7831825,1141261,29113014
"2021-09-27 00:00:00",43249.83,7374181,1396782,29317981
"2021-09-28 00:00:00",41852.69,7861723,1165115,29008489
"2021-09-29 00:00:00",41696.93,7900647,1173346,28985049
"2021-09-30 00:00:00",42771.7,7411759,1562189,29028631
"2021-10-01 00:00:00",45887.48,5509471,1937401,30617370
"2021-10-02 00:00:00",47908.09,3822878,2419931,31769945
"2021-10-03 00:00:00",48161.21,3585755,2633962,31796996
"2021-10-04 00:00:00",48222.75,3489490,2757477,31669799
"2021-10-05 00:00:00",50486.38,2872972,1561208,33462320
"2021-10-06 00:00:00",53048,2353630,1069448,34562891
"2021-10-07 00:00:00",54411.17,1695145,1738241,34552139
"2021-10-08 00:00:00",54857,1648579,1697671,34665073
"2021-10-09 00:00:00",54590.76,1652423,1949272,34294244
"2021-10-10 00:00:00",55302.58,1304019,2030809,34556652
"2021-10-11 00:00:00",56137.33,921107,2232987,34695261
"2021-10-12 00:00:00",55872.58,1095217,2429849,34350465
"2021-10-13 00:00:00",56024.3,1086514,2519260,34230265
"2021-10-14 00:00:00",57684.57,359609,2049919,35414251
"2021-10-15 00:00:00",59887.82,162379,1068792,36668715
"2021-10-16 00:00:00",61247.63,0,940674,36990180
"2021-10-17 00:00:00",60374.2,87272,1177733,36647329
"2021-10-18 00:00:00",61294.33,0,1219409,36700249
"2021-10-19 00:00:00",62939.41,0,869772,37017111
"2021-10-20 00:00:00",65262.18,0,367751,37588267
"2021-10-21 00:00:00",64360.95,0,832575,37069622
"2021-10-22 00:00:00",61874.2,398769,1109568,36392845
"2021-10-23 00:00:00",60719.27,591292,1284308,36083105
"2021-10-24 00:00:00",60505.3,564671,1438423,36017831
"2021-10-25 00:00:00",62184.16,284942,1175294,36486890
"2021-10-26 00:00:00",61579.36,274241,1626603,36064859
"2021-10-27 00:00:00",59800.59,1054584,1621352,35338403
"2021-10-28 00:00:00",60198.76,780387,1656359,35587214
"2021-10-29 00:00:00",61618.71,226461,1836644,36023188
"2021-10-30 00:00:00",61572.95,218226,2002900,35927097
"2021-10-31 00:00:00",61221.32,390690,1966167,35745012
"2021-11-01 00:00:00",61018.6,383673,2224490,35478137
"2021-11-02 00:00:00",62480.53,190070,1603291,36324366
"2021-11-03 00:00:00",62305.71,185599,1920324,35987566
"2021-11-04 00:00:00",61924.35,184022,2118819,35818491
"2021-11-05 00:00:00",61705.57,343741,2030100,35724576
"2021-11-06 00:00:00",60862.51,763208,2251279,35165199
"2021-11-07 00:00:00",62358.07,171991,1946574,36072852
"2021-11-08 00:00:00",65529.12,0,542397,37711895
"2021-11-09 00:00:00",67413.34,0,369340,37825014
"2021-11-10 00:00:00",66087.45,0,884547,37361406
"2021-11-11 00:00:00",64858.02,209482,915051,37104471
"2021-11-12 00:00:00",63890.51,528218,1032400,36704587
"2021-11-13 00:00:00",64187.16,352130,1253815,36739055
"2021-11-14 00:00:00",64562.7,316303,1253977,36822323
"2021-11-15 00:00:00",64889,149085,1449322,36733081
"2021-11-16 00:00:00",61180.12,1548214,2136690,34655432
"2021-11-17 00:00:00",59701.57,2749719,1337265,34253050
"2021-11-18 00:00:00",58749.99,3101607,1530740,33754565
"2021-11-19 00:00:00",57029.48,3927196,1594244,32921219
"2021-11-20 00:00:00",58676.27,2907517,1675795,33922104
"2021-11-21 00:00:00",59317.13,2590718,1760622,34144041
"2021-11-22 00:00:00",57532.5,3468473,1953596,33117540
"2021-11-23 00:00:00",56679.68,4086731,2076324,32651105
"2021-11-24 00:00:00",56820.11,4046424,2355195,32734479
"2021-11-25 00:00:00",58246.84,3072762,2388576,33958267
"2021-11-26 00:00:00",56388.75,4614880,2662132,32337633
"2021-11-27 00:00:00",54492.8,6649473,1310168,31843782
"2021-11-28 00:00:00",55455.66,5518145,2300945,32061862
"2021-11-29 00:00:00",57825.47,3334212,2949542,33770551
"2021-11-30 00:00:00",57578.83,3348372,3423333,33466050
"2021-12-01 00:00:00",57801.26,3335520,3554003,33462373
"2021-12-02 00:00:00",56629.94,4215316,3517947,32658722
"2021-12-03 00:00:00",55066.19,6590610,1911605,32012607
"2021-12-04 00:00:00",48717.13,9063887,2095616,29523215
"2021-12-05 00:00:00",48802.47,8952563,2313972,29527051
"2021-12-06 00:00:00",49123.11,8663883,2420413,29709804
"2021-12-07 00:00:00",51018.3,8260027,1249065,31393917
"2021-12-08 00:00:00",49963.73,8414246,2239574,30365946
"2021-12-09 00:00:00",49088.57,8635326,2590990,29782568
"2021-12-10 00:00:00",48518.63,8832565,2838873,29489952
"2021-12-11 00:00:00",48166.96,9129441,2758634,29365764
"2021-12-12 00:00:00",49748.5,8214965,2697720,30442087
"2021-12-13 00:00:00",48007.97,9260074,2868833,29304204
"2021-12-14 00:00:00",47493.02,9680173,2783273,29038721
"2021-12-15 00:00:00",48031.01,9091929,3097517,29305361
"2021-12-16 00:00:00",48498.78,8609387,3541673,29477935
"2021-12-17 00:00:00",46754.7,10614233,2657360,28681298
"2021-12-18 00:00:00",46439.8,11398562,2138635,28587070
"2021-12-19 00:00:00",47372.98,9424055,3901440,28954634
"2021-12-20 00:00:00",46541.11,11154388,2625549,28597952
"2021-12-21 00:00:00",47997.96,8860985,4256459,29382319
"2021-12-22 00:00:00",49020.92,8063462,4020056,30492529
"2021-12-23 00:00:00",49722.57,7771275,3193836,31713111
"2021-12-24 00:00:00",51156.46,7463665,1816798,33487835
"2021-12-25 00:00:00",50679.06,7487530,2247649,33066837
"2021-12-26 00:00:00",50384.66,7497219,2788659,32633047
"2021-12-27 00:00:00",51280.36,7377541,2055701,33537038
"2021-12-28 00:00:00",49018.16,8443478,4426045,30161365
"2021-12-29 00:00:00",47126.57,10672253,3628256,28697771
"2021-12-30 00:00:00",46941.09,11080125,3447475,28536091
"2021-12-31 00:00:00",47119.33,10363728,3974136,28650912
"2022-01-01 00:00:00",47073.16,10450839,3991742,28605076
"2022-01-02 00:00:00",47322.72,10012400,4376194,28711038
"2022-01-03 00:00:00",46639.89,11919233,2585601,28584753
"2022-01-04 00:00:00",46558.7,11949693,2709886,28467784
"2022-01-05 00:00:00",44789.02,14194941,958481,27987450
"2022-01-06 00:00:00",43124,14818330,724595,27649185
"2022-01-07 00:00:00",41944.61,15049649,716930,27420163
"2022-01-08 00:00:00",41420.57,15037661,793366,27399602
"2022-01-09 00:00:00",42018.9,14816214,1062200,27433060
"2022-01-10 00:00:00",40959.34,15237825,809420,27272696
"2022-01-11 00:00:00",42200.88,14445718,1295100,27620506
"2022-01-12 00:00:00",43382.46,14156876,766554,28441328
"2022-01-13 00:00:00",43388.71,14100134,986100,28344202
"2022-01-14 00:00:00",42626.25,14184594,1601158,27651560
"2022-01-15 00:00:00",43200.88,14017059,1406413,28107633
"2022-01-16 00:00:00",43050.64,14054448,1595505,27950647
"2022-01-17 00:00:00",42384.86,14315142,1686633,27557970
"2022-01-18 00:00:00",41991.89,14719697,1434475,27444961
"2022-01-19 00:00:00",41860.06,14666125,1530229,27404524
"2022-01-20 00:00:00",42038.73,14532172,1703798,27409505
"2022-01-21 00:00:00",38305.54,16469772,876968,26334895
"2022-01-22 00:00:00",35471.1,17487586,986771,25186741
"2022-01-23 00:00:00",35593.79,17353565,1115740,25240236
"2022-01-24 00:00:00",35229.96,17252368,1331230,25119342
"2022-01-25 00:00:00",36643.7,16561737,1048241,26135784
"2022-01-26 00:00:00",37603.14,16068248,1469310,26265796
"2022-01-27 00:00:00",36393.37,16672760,1440503,25712615
"2022-01-28 00:00:00",37098.92,16247457,1493599,26117654
"2022-01-29 00:00:00",38035.87,15683370,1521302,26704299
"2022-01-30 00:00:00",37871.02,15663764,1755591,26542738
"2022-01-31 00:00:00",37715.25,15597364,2081789,26279594
"2022-02-01 00:00:00",38657.52,15226062,1674577,27006350
"2022-02-02 00:00:00",37767,15417846,2193531,26302475
"2022-02-03 00:00:00",36840.99,16079925,1972502,25883923
"2022-02-04 00:00:00",39399.01,14832880,1423741,27781711
"2022-02-05 00:00:00",41458.85,13696584,1523275,28858065
"2022-02-06 00:00:00",41911.93,13375853,1837820,28785138
"2022-02-07 00:00:00",43103.94,12999323,1985150,29056232
"2022-02-08 00:00:00",44094.02,12581138,1608425,29846597
"2022-02-09 00:00:00",44008.56,12611529,1776204,29637833
"2022-02-10 00:00:00",44545.72,12283249,1873051,29852976
"2022-02-11 00:00:00",42980.75,13106903,2367757,28567232
"2022-02-12 00:00:00",42408.76,13385474,2239816,28203042
"2022-02-13 00:00:00",42336.83,13327299,2433481,28110778
"2022-02-14 00:00:00",42219.28,13304885,2516849,28068539
"2022-02-15 00:00:00",43611.97,12442652,2572863,28840974
"2022-02-16 00:00:00",43972.06,12319023,2137814,29454253
"2022-02-17 00:00:00",42145.96,13504065,2477481,27966860
"2022-02-18 00:00:00",40238.68,15409958,1165714,27393605
"2022-02-19 00:00:00",40064.67,15358010,1322014,27255925
"2022-02-20 00:00:00",39081.48,15543488,1724335,26717833
"2022-02-21 00:00:00",38178.93,16156181,1521576,26328904
"2022-02-22 00:00:00",37414.97,16451679,1909325,25666412
"2022-02-23 00:00:00",38172.17,15947361,1895029,26217625
"2022-02-24 00:00:00",36766.01,16947753,1606143,25522852
"2022-02-25 00:00:00",38876.89,15386190,1890886,26844204
"2022-02-26 00:00:00",39416.89,15000514,1794432,27348955
"2022-02-27 00:00:00",38450.81,15429796,2293498,26476769
"2022-02-28 00:00:00",40713.61,14303723,1446269,28488506
"2022-03-01 00:00:00",43888.3,12008960,1964474,30281161
"2022-03-02 00:00:00",44228.85,11801099,2187891,30237773
"2022-03-03 00:00:00",42965.82,12325081,2879909,29023601
"2022-03-04 00:00:00",40571.1,14594290,1873541,27776761
"2022-03-05 00:00:00",39124.7,15495913,2194527,26603652
"2022-03-06 00:00:00",38910.29,15553135,2285203,26480435
"2022-03-07 00:00:00",38364.07,15701895,2397619,26225869
"2022-03-08 00:00:00",38633.38,15490889,2532946,26281710
"2022-03-09 00:00:00",40621.96,14255355,1895547,28227039
"2022-03-10 00:00:00",40448.5,14396083,1995886,27973870
"2022-03-11 00:00:00",39241.59,15110361,2658427,26641034
"2022-03-12 00:00:00",39055.27,15282984,2666032,26498416
"2022-03-13 00:00:00",38443.99,15556103,2765242,26162255
"2022-03-14 00:00:00",38684.71,15375855,2845058,26283952
"2022-03-15 00:00:00",39061.83,15060492,2973099,26514050
"2022-03-16 00:00:00",40285.89,14256682,2396427,27928531
"2022-03-17 00:00:00",41011.22,13489004,2398264,28741134
"2022-03-18 00:00:00",41240.52,13322644,2659206,28691575
"2022-03-19 00:00:00",41958.58,12795794,2584735,29334449
"2022-03-20 00:00:00",41638.28,13176049,2569620,29021070
"2022-03-21 00:00:00",41032.8,13489837,2834243,28461056
"2022-03-22 00:00:00",42105.65,12640478,2912358,29297985
"2022-03-23 00:00:00",42414.07,12515201,2693448,29641608
"2022-03-24 00:00:00",43442.19,11916745,2279124,30700222
"2022-03-25 00:00:00",44370.88,11496692,1988280,31419989
"2022-03-26 00:00:00",44459.67,11456804,2050724,31466467
"2022-03-27 00:00:00",45673.01,10608040,1922634,32493114
"2022-03-28 00:00:00",47438.84,8066987,3559873,33376330
"2022-03-29 00:00:00",47536.77,7945807,3857386,33246830
"2022-03-30 00:00:00",47148.8,8878056,3246452,32947635
"2022-03-31 00:00:00",46410.14,10361999,2342155,32434421
"2022-04-01 00:00:00",45491.43,11455328,1838277,31865509
"2022-04-02 00:00:00",46432,10132561,2788451,32246137
"2022-04-03 00:00:00",46499.09,10381327,2342069,32480192
"2022-04-04 00:00:00",46014.87,10949060,2207760,32051615
"2022-04-05 00:00:00",46285.25,10605416,2593419,32064498
"2022-04-06 00:00:00",44324.04,13007950,1487564,30795607
"2022-04-07 00:00:00",43330.58,13659331,1570947,30088522
"2022-04-08 00:00:00",43052.91,13903995,1665081,29809240
"2022-04-09 00:00:00",42474.54,14302803,2034774,29081118
"2022-04-10 00:00:00",42682.04,13882217,2329582,29240673
