"DateTime","Price","Out","At","In"
"2015-04-26 00:00:00",220.43,2916276,174250,1155797
"2015-04-27 00:00:00",229.63,2642824,267154,1344730
"2015-04-28 00:00:00",225.95,2712065,291671,1250913
"2015-04-29 00:00:00",224.75,2744423,285479,1230502
"2015-04-30 00:00:00",232.35,2521353,312975,1431910
"2015-05-01 00:00:00",235.9,2438356,315820,1520102
"2015-05-02 00:00:00",234.06,2474284,368200,1459159
"2015-05-03 00:00:00",238.69,2373527,367421,1572133
"2015-05-04 00:00:00",240.33,2331027,332027,1647982
"2015-05-05 00:00:00",235.7,2420109,430356,1464531
"2015-05-06 00:00:00",232.7,2531698,397432,1388803
"2015-05-07 00:00:00",234.29,2470326,442819,1413542
"2015-05-08 00:00:00",241.39,2287481,338392,1727815
"2015-05-09 00:00:00",243.2,2257724,339397,1758068
"2015-05-10 00:00:00",241.52,2281264,372422,1692442
"2015-05-11 00:00:00",241.41,2278923,395935,1674793
"2015-05-12 00:00:00",241.09,2277136,417988,1649999
"2015-05-13 00:00:00",238.99,2333943,471579,1550524
"2015-05-14 00:00:00",235.77,2521412,412015,1429059
"2015-05-15 00:00:00",237.18,2416269,475489,1478704
"2015-05-16 00:00:00",236.18,2490366,473046,1427287
"2015-05-17 00:00:00",236.56,2463700,482789,1442934
"2015-05-18 00:00:00",234.28,2559694,452987,1386338
"2015-05-19 00:00:00",232.89,2610012,433923,1359977
"2015-05-20 00:00:00",233.32,2568481,473601,1368169
"2015-05-21 00:00:00",235.13,2493012,517570,1406950
"2015-05-22 00:00:00",238.28,2352075,487923,1582744
"2015-05-23 00:00:00",239.89,2296568,441373,1691273
"2015-05-24 00:00:00",239.94,2293395,467485,1682102
"2015-05-25 00:00:00",238.8,2340157,536441,1571382
"2015-05-26 00:00:00",237.29,2413969,549311,1488172
"2015-05-27 00:00:00",237.42,2411976,500368,1540886
"2015-05-28 00:00:00",237.32,2418810,504339,1536481
"2015-05-29 00:00:00",236.51,2478398,526191,1472634
"2015-05-30 00:00:00",234.33,2691211,408594,1399173
"2015-05-31 00:00:00",231.56,2967238,197557,1344568
"2015-06-01 00:00:00",226.37,3102114,176830,1234892
"2015-06-02 00:00:00",224.85,3091029,198566,1223609
"2015-06-03 00:00:00",225.78,3053996,232720,1233188
"2015-06-04 00:00:00",225.1,3046030,245120,1231741
"2015-06-05 00:00:00",224.26,3039629,266163,1221780
"2015-06-06 00:00:00",224.65,3020747,293032,1230110
"2015-06-07 00:00:00",224.29,3050066,269257,1230123
"2015-06-08 00:00:00",226.45,2977002,235680,1344725
"2015-06-09 00:00:00",229.44,2894703,154624,1514961
"2015-06-10 00:00:00",229.14,2864899,194158,1488102
"2015-06-11 00:00:00",229.59,2841056,223626,1484534
"2015-06-12 00:00:00",230.44,2804581,265840,1488066
"2015-06-13 00:00:00",231.08,2767995,266414,1529447
"2015-06-14 00:00:00",233.8,2625725,239296,1707747
"2015-06-15 00:00:00",235.92,2448795,341410,1791118
"2015-06-16 00:00:00",244.93,2157351,172944,2258650
"2015-06-17 00:00:00",251.79,2044041,137613,2398213
"2015-06-18 00:00:00",247.21,2128859,207096,2242761
"2015-06-19 00:00:00",247.23,2119782,257304,2225296
"2015-06-20 00:00:00",242.67,2284957,260467,2071807
"2015-06-21 00:00:00",243.49,2253563,276965,2091823
"2015-06-22 00:00:00",245.88,2129782,321174,2176923
"2015-06-23 00:00:00",245,2156034,358879,2119961
"2015-06-24 00:00:00",241.78,2353550,318467,1970757
"2015-06-25 00:00:00",241.49,2337340,359470,1948303
"2015-06-26 00:00:00",241.82,2319780,375118,1956999
"2015-06-27 00:00:00",246.7,2095613,311598,2257256
"2015-06-28 00:00:00",249.11,2059190,285092,2331166
"2015-06-29 00:00:00",252.75,2000896,172669,2504570
"2015-06-30 00:00:00",262.05,1920655,138465,2621871
"2015-07-01 00:00:00",259.71,1954367,156220,2577211
"2015-07-02 00:00:00",257.19,2000167,177807,2520186
"2015-07-03 00:00:00",254.58,2041052,228765,2432307
"2015-07-04 00:00:00",257.23,1991306,234130,2489069
"2015-07-05 00:00:00",265.88,1897704,146836,2682556
"2015-07-06 00:00:00",271.97,1843753,134509,2756976
"2015-07-07 00:00:00",267.27,1921253,179801,2650874
"2015-07-08 00:00:00",268.38,1873857,257286,2638060
"2015-07-09 00:00:00",268.72,1871447,279347,2621322
"2015-07-10 00:00:00",282.38,1767309,130444,2872518
"2015-07-11 00:00:00",290.52,1717924,127997,2938239
"2015-07-12 00:00:00",303.57,1696888,86253,3007852
"2015-07-13 00:00:00",293.87,1750824,164049,2882344
"2015-07-14 00:00:00",291.07,1744303,203585,2847842
"2015-07-15 00:00:00",288.05,1751324,277767,2776065
"2015-07-16 00:00:00",282.06,1905461,180175,2721269
"2015-07-17 00:00:00",275.97,1996151,179038,2633145
"2015-07-18 00:00:00",262.89,2137140,283113,2399205
"2015-07-19 00:00:00",274.46,1965338,259844,2607773
"2015-07-20 00:00:00",275.34,1943300,266467,2631480
"2015-07-21 00:00:00",277.62,1866427,353741,2637368
"2015-07-22 00:00:00",275.26,1925624,338038,2607476
"2015-07-23 00:00:00",276.16,1884338,386450,2602776
"2015-07-24 00:00:00",282.03,1811131,313325,2752723
"2015-07-25 00:00:00",287.96,1722516,297037,2862248
"2015-07-26 00:00:00",290.02,1717465,265582,2915640
"2015-07-27 00:00:00",290.6,1715995,290512,2902708
"2015-07-28 00:00:00",294.18,1704359,297062,2909783
"2015-07-29 00:00:00",290.81,1713563,331517,2871110
"2015-07-30 00:00:00",287.4,1752342,404634,2767824
"2015-07-31 00:00:00",284.73,1781880,411515,2734040
"2015-08-01 00:00:00",280.41,1970453,371467,2589728
"2015-08-02 00:00:00",279.22,1964416,419493,2564189
"2015-08-03 00:00:00",281.97,1867338,437988,2644756
"2015-08-04 00:00:00",282.62,1859552,443281,2666820
"2015-08-05 00:00:00",282.99,1852596,451641,2665725
"2015-08-06 00:00:00",279.22,1923883,499860,2550223
"2015-08-07 00:00:00",276.94,1973831,489758,2511073
"2015-08-08 00:00:00",268.17,2363767,246041,2380623
"2015-08-09 00:00:00",262.65,2464858,236166,2294893
"2015-08-10 00:00:00",263.58,2367834,311536,2315358
"2015-08-11 00:00:00",265.67,2340425,319543,2338570
"2015-08-12 00:00:00",267.58,2291230,317152,2401174
"2015-08-13 00:00:00",264.83,2317837,369710,2328441
"2015-08-14 00:00:00",263.72,2335124,381116,2308843
"2015-08-15 00:00:00",262.97,2378249,361220,2297359
"2015-08-16 00:00:00",258.25,2617156,217025,2214068
"2015-08-17 00:00:00",256.4,2623461,252665,2178618
"2015-08-18 00:00:00",251.64,2755944,200280,2101731
"2015-08-19 00:00:00",231.12,3407304,322893,1334950
"2015-08-20 00:00:00",231.79,3324395,409139,1336607
"2015-08-21 00:00:00",233.39,3214353,510503,1353356
"2015-08-22 00:00:00",228.06,3485690,394653,1214561
"2015-08-23 00:00:00",228.49,3461330,422489,1226293
"2015-08-24 00:00:00",218.13,3829261,136225,1144011
"2015-08-25 00:00:00",211.41,3900580,102433,1116961
"2015-08-26 00:00:00",224.74,3514419,375978,1239667
"2015-08-27 00:00:00",225.22,3497056,420274,1229451
"2015-08-28 00:00:00",227.21,3374731,516356,1261887
"2015-08-29 00:00:00",229.72,3238642,636900,1291700
"2015-08-30 00:00:00",228.88,3279830,637453,1265447
"2015-08-31 00:00:00",228,3316149,610147,1256716
"2015-09-01 00:00:00",228.61,3279097,654382,1253809
"2015-09-02 00:00:00",228.08,3280288,665146,1249908
"2015-09-03 00:00:00",227.49,3305200,654731,1241121
"2015-09-04 00:00:00",228.41,3261406,701485,1247381
"2015-09-05 00:00:00",231.95,3043587,789430,1399426
"2015-09-06 00:00:00",239.19,2762683,579442,1903922
"2015-09-07 00:00:00",240.08,2741956,600157,1926911
"2015-09-08 00:00:00",242.81,2634700,621524,2033841
"2015-09-09 00:00:00",240.42,2710613,709285,1896647
"2015-09-10 00:00:00",237.47,2810273,808120,1718684
"2015-09-11 00:00:00",239.2,2755738,838245,1806047
"2015-09-12 00:00:00",236.82,2869242,871727,1686730
"2015-09-13 00:00:00",232.22,3237554,828571,1379904
"2015-09-14 00:00:00",229.3,3472291,736764,1238481
"2015-09-15 00:00:00",235.43,2906880,924736,1621832
"2015-09-16 00:00:00",227.97,3538115,692618,1228565
"2015-09-17 00:00:00",231.56,3221623,920704,1335164
"2015-09-18 00:00:00",232.64,3211113,851063,1420715
"2015-09-19 00:00:00",231.78,3282618,826132,1377678
"2015-09-20 00:00:00",231.3,3301941,865119,1370775
"2015-09-21 00:00:00",228.32,3481541,859674,1234362
"2015-09-22 00:00:00",228.66,3462195,921614,1234618
"2015-09-23 00:00:00",230.35,3369383,910235,1349314
"2015-09-24 00:00:00",232.71,3224385,759000,1653031
"2015-09-25 00:00:00",235.14,3097671,539426,2002764
"2015-09-26 00:00:00",234.23,3143056,666700,1819453
"2015-09-27 00:00:00",233.3,3212261,692248,1713804
"2015-09-28 00:00:00",236.38,2939316,629984,2046306
"2015-09-29 00:00:00",237.6,2808285,620153,2160003
"2015-09-30 00:00:00",236.11,2916134,683193,1987600
"2015-10-01 00:00:00",236.68,2882983,688998,2023420
"2015-10-02 00:00:00",236.8,2874435,706143,2011310
"2015-10-03 00:00:00",237.8,2785864,731331,2082207
"2015-10-04 00:00:00",257.54,2237334,260390,3127841
"2015-10-05 00:00:00",238.47,2692767,1044458,1890567
"2015-10-06 00:00:00",243.49,2497249,735984,2382627
"2015-10-07 00:00:00",244.47,2467568,706112,2450133
"2015-10-08 00:00:00",243.18,2497294,839578,2296313
"2015-10-09 00:00:00",242.95,2504239,874697,2261666
"2015-10-10 00:00:00",244.41,2456778,813636,2395497
"2015-10-11 00:00:00",246.37,2411001,672273,2597263
"2015-10-12 00:00:00",246.34,2407772,683649,2582327
"2015-10-13 00:00:00",247.15,2374668,707729,2591205
"2015-10-14 00:00:00",251.67,2286453,494120,2896865
"2015-10-15 00:00:00",253.96,2237691,392501,3053422
"2015-10-16 00:00:00",260.6,2097356,331536,3257493
"2015-10-17 00:00:00",268.58,1980945,311099,3402464
"2015-10-18 00:00:00",265.99,2008961,394384,3298739
"2015-10-19 00:00:00",262.92,2036851,473359,3188075
"2015-10-20 00:00:00",267.41,1985941,447764,3247873
"2015-10-21 00:00:00",267.86,1978170,474502,3234388
"2015-10-22 00:00:00",272.77,1879444,414695,3405480
"2015-10-23 00:00:00",276.47,1790002,363980,3524632
"2015-10-24 00:00:00",280.03,1734489,395688,3573368
"2015-10-25 00:00:00",288.65,1618193,291165,3783390
"2015-10-26 00:00:00",283.62,1673119,382988,3586969
"2015-10-27 00:00:00",291.76,1598610,271032,3796847
"2015-10-28 00:00:00",300.74,1577037,151100,3950775
"2015-10-29 00:00:00",309.32,1531510,149724,3979082
"2015-10-30 00:00:00",322.87,1452818,191666,4022391
"2015-10-31 00:00:00",318.93,1469086,257552,3964421
"2015-11-01 00:00:00",314.53,1551810,267487,3883142
"2015-11-02 00:00:00",342.75,1332717,205856,4147808
"2015-11-03 00:00:00",385.68,1107787,262152,4342773
"2015-11-04 00:00:00",430.71,990700,204758,4524161
"2015-11-05 00:00:00",406.66,1119428,193821,4409378
"2015-11-06 00:00:00",372.6,1268236,342001,4131330
"2015-11-07 00:00:00",380.37,1217369,409507,4133017
"2015-11-08 00:00:00",377.64,1213996,472527,4106420
"2015-11-09 00:00:00",372.64,1212590,494068,4070545
"2015-11-10 00:00:00",352.29,1571540,303398,3899755
"2015-11-11 00:00:00",317.07,1818599,313190,3650411
"2015-11-12 00:00:00",326.1,1746075,373068,3682228
"2015-11-13 00:00:00",332.85,1652353,439309,3731045
"2015-11-14 00:00:00",348.08,1511882,424103,3922970
"2015-11-15 00:00:00",324.47,1750583,480324,3636610
"2015-11-16 00:00:00",323.03,1724375,499985,3627966
"2015-11-17 00:00:00",335.53,1527480,602500,3729070
"2015-11-18 00:00:00",333.41,1571730,622688,3676043
"2015-11-19 00:00:00",329.5,1626650,627156,3629261
"2015-11-20 00:00:00",318.27,1732723,579776,3583602
"2015-11-21 00:00:00",323.4,1657318,657589,3592346
"2015-11-22 00:00:00",323.15,1650355,693729,3586962
"2015-11-23 00:00:00",322.45,1645818,708650,3581402
"2015-11-24 00:00:00",319.4,1659554,731213,3564886
"2015-11-25 00:00:00",322.87,1633436,751519,3572620
"2015-11-26 00:00:00",348.16,1416716,448133,4091999
"2015-11-27 00:00:00",354.53,1340490,457552,4168231
"2015-11-28 00:00:00",355.29,1334507,535652,4133843
"2015-11-29 00:00:00",363.7,1218367,597770,4180107
"2015-11-30 00:00:00",375.22,1145597,482066,4371210
"2015-12-01 00:00:00",366.34,1191718,694642,4129448
"2015-12-02 00:00:00",355.3,1382852,623909,4029021
"2015-12-03 00:00:00",363.42,1249320,689517,4093534
"2015-12-04 00:00:00",359.13,1365958,616836,4056874
"2015-12-05 00:00:00",375.89,1147847,556553,4366895
"2015-12-06 00:00:00",392.41,1087879,306590,4706146
"2015-12-07 00:00:00",390.22,1114719,368222,4603562
"2015-12-08 00:00:00",399.55,1072183,344345,4687173
"2015-12-09 00:00:00",413.92,1048102,270942,4792615
"2015-12-10 00:00:00",414.95,1047446,292697,4805343
"2015-12-11 00:00:00",433.55,973717,237620,4980102
"2015-12-12 00:00:00",435.7,962410,347212,4919170
"2015-12-13 00:00:00",430.87,982486,416747,4864968
"2015-12-14 00:00:00",439.15,946555,449823,4847562
"2015-12-15 00:00:00",452.48,913341,228218,5138586
"2015-12-16 00:00:00",451.27,915677,304684,5072483
"2015-12-17 00:00:00",452.87,912006,365294,5037807
"2015-12-18 00:00:00",459.79,896970,394099,5044287
"2015-12-19 00:00:00",459.16,897485,481521,5013092
"2015-12-20 00:00:00",446.93,1087135,455176,4887525
"2015-12-21 00:00:00",434.77,1340505,422886,4676978
"2015-12-22 00:00:00",438.24,1214062,585147,4672974
"2015-12-23 00:00:00",439.53,1181000,641752,4666026
"2015-12-24 00:00:00",451.19,916684,517719,5085445
"2015-12-25 00:00:00",453.48,910009,576407,5071715
"2015-12-26 00:00:00",428.47,1551808,422273,4611091
"2015-12-27 00:00:00",415.8,1868973,246724,4486034
"2015-12-28 00:00:00",423.5,1639759,461673,4515202
"2015-12-29 00:00:00",426.43,1507621,527479,4579798
"2015-12-30 00:00:00",427.91,1436157,595204,4616451
"2015-12-31 00:00:00",425.13,1537421,579456,4526897
"2016-01-01 00:00:00",431.91,1311571,733400,4616170
"2016-01-02 00:00:00",434.08,1292867,728976,4624297
"2016-01-03 00:00:00",428.62,1403027,700522,4562558
"2016-01-04 00:00:00",431.93,1297971,812614,4565200
"2016-01-05 00:00:00",432.06,1295551,831190,4557074
"2016-01-06 00:00:00",428.56,1429402,725940,4538674
"2016-01-07 00:00:00",443.03,1113059,569315,5035704
"2016-01-08 00:00:00",454.72,908044,450925,5357171
"2016-01-09 00:00:00",449.73,984760,527186,5227494
