"DateTime","Price",">5y","3y-5y","2y-3y","18m-24m","12m-18m","6m-12m","3m-6m","1m-3m","1w-1m","1d-1w","<1d"
"2017-05-31 00:00:00",2249.495,2847127.3301358223,3036146.074343211,1499349.5084122804,747191.2256926505,1115573.2734384513,1627199.4973278663,1280507.9143704385,1593345.242677458,1479432.8428809526,773499.9283453602,364641.9576786599
"2017-06-01 00:00:00",2382.09,2848953.2199549507,3036182.123491248,1493579.5901885494,748880.4206902819,1104690.3665630892,1711011.3214916487,1208425.3259572978,1575441.1562696372,1550177.6893773512,739250.1904354979,349548.3908835893
"2017-06-02 00:00:00",2439.7799999999997,2849380.402017412,3039221.8134906604,1488881.8246909855,746686.5036803685,1106632.6640442316,1706125.6307725345,1208820.889257128,1597824.520225492,1570431.567954171,735630.254542319,318328.7246278695
"2017-06-03 00:00:00",2516.3599999999997,2849732.3145247158,3041793.57286913,1486668.3324433893,747607.4697578922,1104193.2961660593,1699456.057627095,1214685.8849809398,1643818.477506819,1539776.458406481,732015.3835307943,310617.54748984985
"2017-06-04 00:00:00",2518.9849999999997,2852523.9913934544,3038412.7370083164,1486229.2616784591,744960.4913492687,1103370.7431701198,1701581.4363470266,1217951.5376535223,1654961.6718045606,1535259.9566868308,764186.7652357983,272938.7029757993
"2017-06-05 00:00:00",2614.65,2852882.8144722097,3037548.5596995074,1480466.9804472453,745581.2853461612,1106906.7519024499,1702008.0066737,1230607.725732548,1629597.484944504,1528857.9497855364,723627.8419972716,336341.89430202986
"2017-06-06 00:00:00",2815.46,2852116.379247315,3035690.272979302,1477006.8832910475,752156.4990500103,1104534.74938999,1697204.297519254,1229790.5337757508,1637518.0042620106,1526583.1323688081,700494.7816855486,363219.2617341296
"2017-06-07 00:00:00",2753.755,2852477.0835663015,3034091.9327532398,1475816.98589871,759029.2095476416,1100568.246638903,1694196.69098995,1232910.0878524997,1654921.719572807,1542717.8934791596,688997.9890768188,342649.4559271203
"2017-06-08 00:00:00",2716.01,2852704.0522350096,3033806.966291704,1472971.7189127945,762505.0138836293,1098054.9748053371,1685908.6080102362,1230032.537862282,1672747.3858462658,1557764.0214604982,696020.2496193197,317924.26637609047
"2017-06-09 00:00:00",2819.07,2853204.218374176,3094406.917269401,1406545.983913288,761983.5169849908,1093472.339883882,1681810.95748892,1235061.0017423325,1683452.07385709,1561748.8894163852,708605.340574933,302036.0557977608
"2017-06-10 00:00:00",2860.775,2853157.7838104162,3145578.47948893,1329696.4044026097,763455.3959756503,1114709.684695912,1660989.2654379797,1229217.5835728217,1722868.8179715395,1531287.0621538116,736591.6282665685,296537.68952691095
"2017-06-11 00:00:00",2922.5550000000003,2852599.3889843943,3213434.574607035,1258788.8071076777,765520.8146809911,1124950.3794995558,1656201.086194527,1220777.4450000282,1744105.9793942457,1511937.519055579,758513.7454281184,279085.05535097944
"2017-06-12 00:00:00",2734.3450000000003,2852502.7375625307,3188939.8009659494,1252369.8276462515,765608.25863335,1126578.2196363707,1647652.8631768795,1223850.5045312198,1726961.6375149789,1503254.2970933316,728923.4104436724,371110.73809861945
"2017-06-13 00:00:00",2716.105,2828859.5875566322,3180513.7236858704,1252702.12518742,765080.8721498795,1129512.8690350503,1644391.255719298,1217445.637650925,1726312.024953047,1508031.0717769184,729549.9418687499,407115.6857193598
"2017-06-14 00:00:00",2576.3549999999996,2829037.4398145457,3177694.497335254,1250730.6559751749,764652.1754738573,1125406.6981674696,1640693.5504116958,1230999.2407250912,1709884.8830758634,1498199.711555912,767766.0708293095,396199.8719389881
"2017-06-15 00:00:00",2323.58,2829008.957315502,3175617.7631761194,1245996.0254880134,763549.0543652115,1128429.2758662712,1638273.9505649842,1264499.2837162488,1676876.1839295288,1479615.4728695685,787189.1130342712,404122.21497742983
"2017-06-16 00:00:00",2435.8500000000004,2829612.5560145434,3174195.029100369,1225386.05003342,757763.5947335509,1150246.3056939386,1615627.556991697,1291660.1537435378,1697665.0818399945,1455247.8464690966,868853.3435593478,328769.7771236597
"2017-06-17 00:00:00",2572.76,2830280.849293101,3172532.5339200357,1224688.3562187501,757717.7325396005,1179237.0597939172,1588516.5726380914,1297340.6483004505,1713267.0336567825,1478606.1965027878,898304.3422798382,256348.47015980008
"2017-06-18 00:00:00",2582.315,2830487.0903829904,3171279.6659266516,1226915.3219818156,758403.3669096101,1156138.1536941775,1578311.3287956305,1313209.4754756836,1702673.381691719,1479269.6003277833,886295.0647503289,295669.8453667695
"2017-06-19 00:00:00",2568.2650000000003,2829970.5019094762,3170134.3440459417,1226672.4332846613,758572.0896025765,1150237.7565168182,1583962.1768618284,1303856.3953290198,1687457.180791934,1518267.768026509,819274.6238917222,352134.52504267974
"2017-06-20 00:00:00",2707.23,2830341.0385524994,3167301.838629949,1226426.456421202,755950.8455181189,1155379.821744353,1576955.303162946,1304726.474178158,1681264.062103204,1579716.6521415338,785355.3652475607,338846.93760364974
"2017-06-21 00:00:00",2714.38,2830551.16852928,3166105.839692614,1227091.929309572,754243.954693639,1168215.0174116935,1563871.9435805667,1304656.5154997075,1720151.0559207322,1556456.7994340907,753608.4992327122,359062.07199853874
"2017-06-22 00:00:00",2690.245,2830970.9121594196,3166275.782943861,1220107.6876646294,753027.5135374992,1179638.507343071,1556976.2080542336,1305854.36399511,1767113.1899208603,1539806.167863366,764691.2573907616,321290.70443033107
"2017-06-23 00:00:00",2729.5699999999997,2831603.452693907,3168107.7399039413,1217328.5786873302,751669.1559932085,1180688.9277772408,1554708.1035391293,1315566.7579473061,1781495.4763759894,1537549.559565372,805101.7635765019,263932.77924321964
"2017-06-24 00:00:00",2640.955,2833930.861861808,3165290.949564023,1216461.9849922976,751308.182732732,1186473.1615974116,1549037.5054260108,1315293.8033486397,1830790.3289572834,1501115.407605668,832744.6118790802,227130.4973382008
"2017-06-25 00:00:00",2566.515,2834587.9453990217,3164380.1154112234,1216941.7999060114,753922.2319776781,1180523.1142134217,1563552.9902684048,1307855.1654505883,1850756.5691051788,1532112.592579608,769897.8045159604,236571.96647605023
"2017-06-26 00:00:00",2456.005,2835334.323689097,3163840.846858617,1215435.5414286768,757187.9036737217,1180807.63288593,1568094.2273211672,1324010.2044915746,1825764.6253954342,1528259.6011274806,675862.2114151623,338280.17701627995
"2017-06-27 00:00:00",2447.3450000000003,2836259.4097799645,3162672.6274467297,1214819.7190893113,758822.0198934305,1181006.0482436588,1564234.1615235233,1314047.8498036924,1845135.949896336,1532918.6088278235,675883.1432155996,328715.2575830908
"2017-06-28 00:00:00",2553.5299999999997,2836943.718724375,3159917.5633097645,1214281.0856763283,757538.3349864794,1177777.6253312114,1565156.780264012,1314326.2929164744,1847278.91776876,1528519.5390228904,693838.0378435206,320899.39945932967
"2017-06-29 00:00:00",2566.1850000000004,2837325.354167051,3160333.4538796972,1216213.8330706984,751097.9762491012,1183438.4187377575,1570217.9870228672,1326036.0779134778,1804725.1190837163,1557651.2818113072,702596.9086395913,308340.88472788926
"2017-06-30 00:00:00",2522.91,2837135.4138940116,3161390.5636135577,1213865.4233689927,748493.6984742883,1177334.9875489995,1567283.721667946,1315282.3272501316,1831304.3947866126,1516780.3321169217,681302.2463442105,369729.1862374979
"2017-07-01 00:00:00",2458.545,2837468.962626003,3163604.4228275693,1213549.0546171821,746102.9728297396,1174477.9001441034,1577991.4674320577,1307852.4786774167,1859205.974047051,1481208.5649147548,791351.1390014203,269139.3581858494
"2017-07-02 00:00:00",2465.6000000000004,2838907.8187715407,3160429.034294924,1213380.0115809864,746052.6592398388,1173518.2678509105,1591908.444058154,1297428.1538695092,1879184.6676598042,1459234.7923915063,824539.7116422011,239718.7339437796
"2017-07-03 00:00:00",2561.8900000000003,2842325.762358435,3154437.9268985246,1210275.7865022982,744835.0786335209,1172140.972730831,1593203.8276777666,1305902.2798323624,1865698.1184384734,1468521.4865543644,760137.3348523811,308948.7208242008
"2017-07-04 00:00:00",2614.3599999999997,2842731.417032617,3152279.9529463234,1210227.2963003302,747260.7914928694,1170586.5739421067,1599226.2156255573,1308900.8007319323,1868365.138421917,1513510.266395456,727517.457602379,287733.8848116488
"2017-07-05 00:00:00",2602.39,2844253.533101554,3150984.7434176775,1199197.824851119,745315.682147901,1177926.160376534,1597540.6025124579,1310636.732943359,1865188.1235565783,1512781.9453168006,694848.0240583387,331528.9230208398
"2017-07-06 00:00:00",2608.32,2844904.747059526,3150422.890097191,1198312.8473043903,740641.3107174095,1178975.731647071,1599077.0366146804,1317563.8442676456,1878734.1512065087,1498797.056062485,717940.2981900524,306607.3821362105
"2017-07-07 00:00:00",2551.105,2846049.945576807,3148353.95877508,1198538.818373402,737402.3227241616,1178617.254264233,1595587.6292051575,1303016.7718992014,1891205.6730534867,1508964.8749200106,673597.4691491702,352492.5773624597
"2017-07-08 00:00:00",2524.675,2846324.469011965,3148769.413109464,1198697.247893468,735495.4968395618,1180979.3574352993,1592516.2259672272,1316069.0464416824,1888307.8563488927,1477776.1038728608,746373.3550180689,304581.22336465935
"2017-07-09 00:00:00",2543.19,2845886.1515594213,3149194.023518706,1196780.4452013718,735207.2503189989,1186692.3097288462,1589849.9786903497,1321441.6165601404,1901365.2410491207,1445797.157330393,733943.0542258291,331457.56711998006
"2017-07-10 00:00:00",2401.065,2846720.7797877784,3148358.7377061425,1195844.9022901691,736947.4277344475,1193878.8119727129,1601576.6001897722,1299065.3641584981,1907771.0855581567,1434813.0215312152,740592.1421748267,334508.42219943024
"2017-07-11 00:00:00",2339.115,2847863.7146892515,3145917.6963377185,1200673.0443796874,731599.1895660716,1201658.55735653,1599833.5719703643,1285036.7385770283,1911597.7221539917,1424116.7587725194,782341.3655347734,311601.4359652302
"2017-07-12 00:00:00",2343.45,2849471.950733454,3144155.2329232953,1202636.8545484785,729624.169588546,1203619.4547697094,1613491.7484077981,1268515.4477573496,1934071.6739157946,1389875.0875513486,765105.3950281997,343885.28007919027
"2017-07-13 00:00:00",2385.81,2850535.856416221,3143482.0524876197,1199735.2732708158,730574.2106438882,1198468.8629653242,1613310.1550526242,1279485.304424473,1978388.2876774813,1366715.6158535997,826385.087246932,259334.0892641807
"2017-07-14 00:00:00",2267.945,2849783.245957553,3142230.5552432192,1198369.7065261386,731222.558498563,1198337.2910626307,1612873.1070067713,1286061.1270346006,2001236.0044763754,1389738.3143351793,744878.2066892799,293422.1784728394
"2017-07-15 00:00:00",2105.58,2850599.1152806343,3144245.887042386,1193482.3675286858,730981.2513736396,1200032.0785162586,1610643.9680202664,1285198.43455172,2041975.9384545034,1350072.7658281964,780080.2412141379,262427.7474927187
"2017-07-16 00:00:00",1926.7,2852351.229172074,3144164.5447116336,1193589.0488245136,730891.5733013997,1196785.8682973,1614546.9478023737,1295501.7104504823,2019942.4352380338,1400268.7350897589,722815.508092662,280919.6943229195
"2017-07-17 00:00:00",2073.81,2853550.7766112396,3143372.5837391065,1170498.178687695,726979.5817130072,1194569.1743686239,1616418.4492562565,1301433.9040320807,2021408.0728805005,1428830.5241210843,675216.8147140401,321349.2351795295
"2017-07-18 00:00:00",2282.665,2855317.212079025,3141432.313852746,1168926.110347888,727521.9887451308,1190858.5857245286,1615172.0071464067,1301153.0929678062,2022803.757002508,1440387.2988243462,649295.8070626083,342821.62155016133
"2017-07-19 00:00:00",2327.755,2858240.9636577554,3137566.673343764,1168986.1113111228,727620.8038395501,1195864.2350629508,1604546.4775292377,1309078.0962648364,2024552.6200255633,1485846.6057877392,617562.1187041504,327687.5897765011
"2017-07-20 00:00:00",2607.46,2859325.208460316,3136441.7748680254,1166206.8095229382,724091.2277813909,1194319.6425970425,1602745.2534233858,1310474.0087160633,2047588.323291673,1446453.483603462,614098.3080673317,357833.2549715411
"2017-07-21 00:00:00",2748.25,2860353.062860752,3138816.05245968,1160118.0282765587,760732.429531471,1155357.211116301,1622528.599582145,1286195.671535453,2071417.640279311,1415483.9914654724,670598.8868515491,319900.72134448023
"2017-07-22 00:00:00",2767.65,2862176.776739293,3135495.5718708774,1158800.8720918272,761366.3670449565,1157285.2980350773,1620516.0361958037,1283956.5048981686,2088083.5477827499,1398101.7120052974,745865.4091226096,251854.19951648999
"2017-07-23 00:00:00",2766.16,2862923.830748111,3134774.7926271344,1158396.74736289,764486.0795599095,1153798.5888496302,1626546.8140535157,1279355.820567349,2100041.763307972,1416798.3151589478,735640.9712539702,232888.5718137399
"2017-07-24 00:00:00",2757.29,2861929.6322901524,3133391.0718351915,1158427.6518537458,768380.3040845,1174368.6294415346,1597487.2832242653,1280869.0338210806,2116057.7755178246,1416158.7431018394,687841.6671221307,272965.5030108998
"2017-07-25 00:00:00",2625.85,2863101.304087758,3078880.4456964945,1144183.8419956495,771699.6955441594,1173337.1427025297,1600648.2010516182,1280805.090099788,2098392.918730802,1440380.0836254538,645420.4029106001,372878.168858309
"2017-07-26 00:00:00",2536.635,2863744.905993145,3077334.209850473,1145491.1277945812,769224.7660194322,1175896.7704202768,1595149.745523768,1314136.0037428827,2054841.5487574567,1426966.2708542042,682392.2296695799,366387.2166773695
"2017-07-27 00:00:00",2630.33,2864541.2640963816,3076747.632610284,1140285.0146915177,758877.3600751408,1175307.124208418,1580109.2518633686,1317207.6454755976,2041979.7010512715,1448901.635608524,681890.80352562,387642.3620970293
"2017-07-28 00:00:00",2763.6850000000004,2864911.261305708,3080838.2733963053,1104975.0398303769,754746.0682426787,1150952.4433875098,1577859.1530990175,1293538.141461724,2024034.1229421317,1419154.2817499046,702145.6306427016,502210.3792451003
"2017-07-29 00:00:00",2755.775,2867229.3095427817,3022590.7298325873,1078243.1715970817,752210.4746683394,1145526.6330277896,1574204.041959031,1267867.5253809677,2000494.0086333281,1403916.3255872237,910253.6884018301,454791.3866721911
"2017-07-30 00:00:00",2697.37,2867978.3761169296,3015640.5934670633,1075846.1190038752,747269.0447081891,1125795.4164725693,1468641.7579009607,1263967.5879224075,2021942.1143011241,1341908.7919236247,981481.8042368668,568693.1892495411
"2017-07-31 00:00:00",2819.675,2869353.8091160473,2903398.1593104294,1044132.7954975914,739368.8296972711,1117976.4763485012,1456554.2133696303,1263831.4649396415,1984942.0509988754,1286965.8119633687,1178073.9982900976,636379.6857717005
"2017-08-01 00:00:00",2802.8199999999997,2869812.4563249745,2900939.527412555,1037447.626820801,737821.880150359,1114111.3866639908,1443996.8210358478,1222903.0184459966,1915225.0615348094,1232652.5487301107,1373856.191215883,634073.276967831
"2017-08-02 00:00:00",2721.335,2871158.004933534,2889714.705055746,1034203.3834300492,736472.6530910111,1229305.3781548364,1313049.675478597,1206255.8294178385,1880843.4847643566,1237427.4268449189,1419579.6806871544,666729.5734451305
"2017-08-03 00:00:00",2770.25,2871236.1671542707,2889795.3447158732,1001836.0826320705,731464.4485727802,1222781.6376912822,1300202.2206019328,1219259.8785593382,1866503.2731189094,1270788.7039056066,1531152.5959998157,581444.4423512678
"2017-08-04 00:00:00",2836.09,2869050.832997385,2875000.351163727,944170.4173767174,725965.5643204501,1211096.3986487288,1289560.9058921298,1196087.4640264688,1860475.7652874244,1332165.828779961,1658949.701865263,526179.0649448973
"2017-08-05 00:00:00",3109.96,2869888.329971246,2852028.735733968,938817.6328486574,720737.6401867,1187828.5574314634,1288387.66061135,1187333.4694113377,1864080.0009614963,1363695.260891579,1805406.870994836,412710.63626052014
"2017-08-06 00:00:00",3230.795,2867679.090859187,2821055.940039626,935395.5371696365,715401.5411406204,1183837.1069282128,1291255.832869443,1169405.5254262404,1883556.7093828176,1505935.5207158,1548147.4123170716,570994.5784544902
"2017-08-07 00:00:00",3311.82,2868933.1104689003,2817427.9790544095,929906.1569373982,714300.0569467272,1170802.812816129,1264650.3684291982,1169641.1276708127,1851639.1627603488,1599065.8216162366,1463945.1166895286,644265.5819134599
"2017-08-08 00:00:00",3426.01,2868012.0492544984,2808337.93878142,1024781.8557268144,615569.6237843009,1170421.9282671923,1227753.9094701887,1159841.6291395982,1833315.979472234,1689314.314080699,1516845.9315491533,582432.1357770609
"2017-08-09 00:00:00",3344.09,2868061.713633687,2805914.840996595,1056729.2563201322,582422.1513124492,1169645.4548069618,1181958.55445933,1168172.2175628657,1822593.6164324658,1846394.0995745931,1567968.1494959283,428492.2407081504
"2017-08-10 00:00:00",3388.38,2868273.50872269,2802931.6974989553,1056207.230289301,579916.3343544696,1172250.2175699796,1177570.8509944289,1174218.4524864096,1815385.908356163,1910579.8452520054,1502729.4006657188,439963.8491130313
"2017-08-11 00:00:00",3558.135,2868663.1684695743,2798560.7735508624,1054974.2628140827,577713.4817756398,1173523.558197859,1178339.579793777,1177597.0711894697,1834523.9692856157,2017400.284575746,1385272.3180156436,435258.82763485913
"2017-08-12 00:00:00",3789.3100000000004,2866917.8446856486,2800678.904428868,1048579.5961595206,574924.3878930308,1172448.78780976,1178610.1463238378,1168371.2155201188,1824773.4945127738,2119102.747969441,1330438.7445615875,418668.92543857
"2017-08-13 00:00:00",4018.365,2864725.243375326,2802865.8564803177,1040527.2158052702,577047.8706172504,1167994.8611298962,1177837.077173375,1171900.7036669294,1809903.23078341,2236236.85886499,1304055.7630587325,352270.11434763036
"2017-08-14 00:00:00",4157.83,2865618.5479925973,2797272.8795226733,1038767.8117560804,580427.1616475504,1164466.2018844213,1168996.5632297597,1179147.9883429615,1791356.5184533424,2327847.9447829635,1137927.2966884717,455160.881002321
"2017-08-15 00:00:00",4136.805,2868425.096468677,2791601.9318390894,1035976.0617072718,580335.9691174828,1165494.4276289982,1164513.5568567591,1186748.0988091233,1781974.3529509485,2462401.4112899485,1035863.6252066795,435555.2634281776
"2017-08-16 00:00:00",4168.34,2869035.173152677,2789442.0262403926,1035601.9584365411,577202.2078825214,1165918.8492984984,1161905.502798839,1188392.1710857656,1779493.15317426,2517803.600286608,1002107.4070404212,423612.74590665015
"2017-08-17 00:00:00",4340.8,2870480.3539344026,2788958.2972038276,1027956.4091890618,575066.4460669098,1164227.4801294974,1154800.6248154968,1189827.1389724875,1768041.0930570713,2546937.019997723,1012572.4645224407,413884.96741422865
"2017-08-18 00:00:00",4170.505,2871811.5347785656,2779863.5140967784,1026694.6063248225,570412.3535112195,1164956.9534384075,1170712.7690091939,1164974.1543437806,1769450.0505722417,2568042.7375066713,1047547.9075585414,380148.21416293946
"2017-08-19 00:00:00",4073.57,2871252.967334534,2771816.7653868096,1024790.6319647213,564415.1292781464,1171122.8752500035,1157911.7051023587,1174405.6318011286,1742765.3328173705,2622662.7515674806,1056029.92357179,359328.5812288206
"2017-08-20 00:00:00",4108.345,2871473.2233651304,2764864.1584756617,1018836.8304718435,560562.8607073387,1168537.1107854296,1135745.3174549604,1198780.7261561172,1707746.8543344142,2659805.18592066,1123609.2849584594,308165.7426731496
"2017-08-21 00:00:00",4032.09,2872906.7932223356,2761276.868595786,1016295.9175143017,563199.5608547425,1169398.6054703866,1130011.854361949,1206516.5343890714,1696344.4310991312,2653460.818387974,1074218.3177948382,375935.0936126292
"2017-08-22 00:00:00",3877.445,2875047.8329139673,2749100.134567869,1013202.1067395915,565056.0643096807,1163281.0673827196,1125884.5896557246,1215331.2242670415,1672035.6667636505,2698105.250270692,1074637.8836275889,368995.4748046314
"2017-08-23 00:00:00",4163.055,2874486.1813466963,2740886.8675620784,1022495.8943623384,540326.6572269584,1162749.502367152,1136272.5591807235,1232192.8119682788,1644844.0259531094,2775114.4687775667,998856.9549617379,394438.87159575
"2017-08-24 00:00:00",4237.91,2874788.339683074,2737641.3590106135,1027986.3086575888,532438.1680567992,1168622.0953671318,1134192.3917205625,1238140.515496827,1643992.0974416994,2835612.710496226,991121.748199838,339391.5611720404
"2017-08-25 00:00:00",4377.17,2874586.3256787714,2733522.485175048,1028962.4119065142,528749.2166652996,1167220.1405449433,1133987.9216711666,1239097.9918261804,1677333.5400506202,2845082.100941016,992571.825154539,304075.83568831056
"2017-08-26 00:00:00",4321.28,2874464.5702686463,2732279.6096762186,1030485.6096950916,528588.55385494,1161482.055717222,1133000.8510386127,1241590.6445503596,1702631.714533568,2884315.7836085903,969186.1603756503,268476.7419835093
"2017-08-27 00:00:00",4364.65,2880044.7469643163,2724173.8747871113,1030732.4133552728,527582.0292024107,1158584.8125662482,1130670.717834237,1249344.5357728205,1768973.87669347,2873287.245283663,924586.7313591486,260458.8114837199
"2017-08-28 00:00:00",4299.18,2880240.20347414,2723650.682319031,1029186.6653824132,526807.9233157799,1156460.0509396999,1127817.7184471095,1246197.6107527188,1813641.768368075,2869367.826867367,837980.328693399,318701.5167426696
"2017-08-29 00:00:00",4499.025,2877308.6519372407,2723834.366546373,1028640.1136709303,520648.7804618211,1150681.1860033607,1128481.306270457,1251119.5014322079,1963729.7277592474,2702009.8917911756,795814.4726319814,389646.79679760983
"2017-08-30 00:00:00",4567.925,2877533.4037786806,2716671.2533940766,1034592.3371990216,514533.52217074955,1145351.9969379473,1132554.7180176338,1255082.7077795719,2055266.6281937226,2650218.373542922,811907.0706914824,340302.78359660093
"2017-08-31 00:00:00",4672.6,2875393.615672703,2715706.1963744136,1033818.9376892225,512061.4700500601,1144586.9256219817,1127188.7043437678,1265571.6940498233,2100357.4753621994,2564384.1405781778,804640.3475602067,392342.78799983964
"2017-09-01 00:00:00",4807.7,2875008.2366932817,2714373.0346903144,1030048.0848895131,510560.64664419054,1145381.2317687103,1119776.436404839,1257684.737917503,2240695.0211672788,2416481.8404191947,871969.5305234214,356248.494184141
"2017-09-02 00:00:00",4712.58,2875404.867199959,2711355.1323777726,1032184.1869776727,514279.18039425847,1136347.185244872,1111017.0126000973,1267255.2971884576,2321585.934456015,2333758.2165066404,966630.8934221913,270459.3889344614
"2017-09-03 00:00:00",4558.76,2873942.0245641493,2709891.593142425,1032315.9440946709,515067.44375482947,1131669.9347129902,1122026.028846672,1260293.6383742576,2414535.266709001,2250170.0748307663,974193.5683610037,258096.77791163026
"2017-09-04 00:00:00",4359.795,2875394.8802602603,2709212.187716903,1027191.302821473,527981.3372118602,1116279.4188500452,1113491.3192282396,1270711.2878975112,2461506.494456662,2151870.700189127,869320.8786967288,421429.98797361145
"2017-09-05 00:00:00",4250.645,2875951.4503076435,2712824.5901527423,1021903.8220403324,532723.0493674196,1106998.9938125983,1116928.0819309305,1278208.2478675337,2546399.3737457953,2053703.4355301003,892622.90920139,408588.3413459101
"2017-09-06 00:00:00",4530.785,2875154.449333679,2710031.927458002,1022039.2125629841,536778.5997209087,1105381.3958771306,1117502.5235242608,1284051.0809636775,2590602.1123572253,2002050.4868087997,931291.0760452598,373994.4306504712
"2017-09-07 00:00:00",4591.875,2875448.707340124,2710566.881918851,1021948.1963926916,536954.8708942115,1101776.0349077822,1122027.3119023324,1249688.5245157313,2637467.1190919774,1934894.7211288244,926894.2998797004,433410.627330169
"2017-09-08 00:00:00",4415.235000000001,2875887.4369359547,2710468.5255258926,1023957.5725284048,534310.1761740216,1101155.7211118785,1120795.4418929294,1256995.7790533013,2697411.6865219045,1913284.7088530483,991026.4223103737,327971.3243947103
"2017-09-09 00:00:00",4293.74,2877220.061582938,2710404.4630321856,1031011.6771749819,525376.8209281723,1099668.9252579373,1120664.1127376484,1264124.938023968,2752743.955555406,1893786.2356798917,1014845.9008528532,265530.20447643026
"2017-09-10 00:00:00",4185.115,2877996.5526186433,2711079.249365186,1029129.3465422862,532381.6484560809,1092092.0447769603,1115342.818321221,1271765.0304614892,2755157.9166869973,1880246.599257826,1005753.6952413503,286157.39357434923
"2017-09-11 00:00:00",4249.52,2878172.330231756,2710446.2238130653,1024315.8008779912,537315.0449834813,1086312.1247754248,1111554.7603061032,1311529.348121753,2759586.9548758706,1927824.7393134465,877196.2207651602,335023.74723834975
"2017-09-12 00:00:00",4231.365,2879163.079451222,2709305.869099068,1024956.670790491,538055.6979015103,1083734.1255687766,1116816.3008283225,1311056.4050263467,2774157.5124654905,1941148.3990846344,846402.6865728473,336830.5485137002
"2017-09-13 00:00:00",3963.295,2879908.943858133,2706866.319358237,1024135.5828706728,538442.9614123909,1085163.8394016381,1139644.8371506385,1288054.3937605899,2787425.0701688137,1948290.8405353548,765425.8905211634,400643.6162647705
"2017-09-14 00:00:00",3574.835,2880274.0248819557,2709741.6250419533,1016224.7284456943,556512.1559762773,1067886.8079000094,1140896.0685455862,1281440.4662281903,2824769.8144544335,1969652.0995354475,721252.9170278189,397526.5872650402
"2017-09-15 00:00:00",3402.1549999999997,2880915.248733012,2699119.6904534786,1014905.5036605665,557142.31705447,1063918.3788652485,1135165.9629584716,1280632.8979316691,2845345.098247092,1876571.8380696296,717022.2996874502,497688.0596413172
"2017-09-16 00:00:00",3722.75,2881563.176267203,2697369.430576591,1012238.9758564847,557110.9136890497,1061456.6923736646,1137869.540415939,1269296.5259681698,2907708.7513909484,1846954.8887027309,933309.4667205682,265661.433341049
"2017-09-17 00:00:00",3641.1949999999997,2882140.3898509247,2697215.4204435144,1009152.1536508889,566929.4564221401,1051088.274838917,1140957.8081664445,1283064.0574772183,2931695.945576336,1831157.5770713135,948417.0932605087,230921.61854419005
"2017-09-18 00:00:00",3905.875,2882665.7607851215,2699382.8452851656,1004853.4804481795,577942.211252999,1039835.1991952303,1143352.1034434063,1295272.2803109484,2992919.727972636,1781780.137545351,862315.4807497688,294008.06831356924
"2017-09-19 00:00:00",3986.465,2882746.0453260574,2698992.2305727736,1004565.7327079616,576951.3729167205,1038784.8944560817,1143372.7486011914,1297743.9653078767,3038205.615285254,1754104.4076574584,835648.7153785805,305161.5670924408
"2017-09-20 00:00:00",3949.9,2883791.7812665137,2697294.991810775,1005010.8726443078,575667.7002809399,1035979.656335175,1146915.2669642307,1304479.8832314583,3044982.5783336046,1789019.8531783787,818948.6354419239,275648.57581510034
"2017-09-21 00:00:00",3744.665,2885009.8998433603,2692413.1455472284,1004421.4067297181,590237.3077358824,1020156.5678843637,1153711.2482090837,1306528.9377220366,3077036.6523663946,1795941.2366188928,782924.1971748783,271559.1954705802
"2017-09-22 00:00:00",3629.66,2884659.3583677094,2692760.522418362,993670.112080381,591407.3919912706,1016430.3982576303,1157151.4978651686,1303083.521782023,3139207.361416395,1860077.680739871,661712.8758631103,281516.5745204801
"2017-09-23 00:00:00",3688.285,2885352.7583312704,2691986.0289256056,993365.4183779428,593163.3385576298,1015013.2748834987,1153565.5198916602,1304677.8258754234,3158883.630588998,1878159.4018172498,722206.6918883781,187378.4061647398
"2017-09-24 00:00:00",3712.385,2887150.32643537,2692073.8381239926,993607.6502661033,594773.3988257902,1011194.1811627105,1176106.7143674905,1289946.0100585427,3189807.4627004387,1880907.195455984,696162.6510852429,173835.36682073987
"2017-09-25 00:00:00",3818.585,2887862.390901029,2630059.8189663272,991691.8679356436,596254.3801862297,1011084.232371037,1170079.3571880592,1293655.0976152213,3189476.8072542343,1875966.1207343997,581178.5088173571,359818.7133328694
"2017-09-26 00:00:00",3920.5299999999997,2888124.020649565,2621751.532485837,990615.9126951625,599266.9278498101,1008388.7991030774,1173786.33427466,1294766.99585118,3196543.1547649633,1839231.3253957985,637639.9183989424,338737.37383340887
"2017-09-27 00:00:00",4057.215,2888268.659710404,2621810.6396226017,990638.6140561124,599766.8913032707,1005832.4861508118,1179863.9396340167,1298207.8733991724,3202032.039242925,1824958.4383517266,677869.6705553717,301440.5432759989
"2017-09-28 00:00:00",4193.76,2888303.9395017256,2622057.8350817803,988574.4383016792,611629.0112770504,991180.754232629,1181423.0791791377,1319404.3182613293,3214400.545798133,1728866.9435845516,689568.2901264299,357493.1399579494
"2017-09-29 00:00:00",4133.9400000000005,2888524.6051533446,2619377.9674348943,988896.203709111,613111.4762712911,989577.7366039308,1183744.159980411,1352026.1160082188,3205328.102686545,1713835.9109274058,767976.1149985791,272616.40152869
